lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,  -72.000,  3.2242E-01,  1.5636E+01,  0.0000E+00
 -89.000,  -69.000,  3.2230E-01,  1.5614E+01,  0.0000E+00
 -89.000,  -66.000,  3.2218E-01,  1.5596E+01,  0.0000E+00
 -89.000,  -63.000,  3.2206E-01,  1.5584E+01,  0.0000E+00
 -89.000,  -60.000,  3.2196E-01,  1.5576E+01,  0.0000E+00
 -89.000,  -57.000,  3.2186E-01,  1.5574E+01,  0.0000E+00
 -89.000,  -54.000,  3.2177E-01,  1.5576E+01,  0.0000E+00
 -89.000,  -51.000,  3.2168E-01,  1.5583E+01,  0.0000E+00
 -89.000,  -48.000,  3.2160E-01,  1.5595E+01,  0.0000E+00
 -89.000,  -45.000,  3.2153E-01,  1.5612E+01,  0.0000E+00
 -89.000,  -42.000,  3.2147E-01,  1.5633E+01,  0.0000E+00
 -89.000,  -39.000,  3.2142E-01,  1.5660E+01,  0.0000E+00
 -89.000,  -36.000,  3.2137E-01,  1.5690E+01,  0.0000E+00
 -89.000,  -33.000,  3.2134E-01,  1.5726E+01,  0.0000E+00
 -89.000,  -30.000,  3.2131E-01,  1.5766E+01,  0.0000E+00
 -89.000,  -27.000,  3.2129E-01,  1.5811E+01,  0.0000E+00
 -89.000,  -24.000,  3.2128E-01,  1.5861E+01,  0.0000E+00
 -89.000,  -21.000,  3.2128E-01,  1.5915E+01,  0.0000E+00
 -89.000,  -18.000,  3.2129E-01,  1.5974E+01,  0.0000E+00
 -89.000,  -15.000,  3.2131E-01,  1.6037E+01,  0.0000E+00
 -89.000,  -12.000,  3.2133E-01,  1.6104E+01,  0.0000E+00
 -89.000,   -9.000,  3.2136E-01,  1.6175E+01,  0.0000E+00
 -89.000,   -6.000,  3.2141E-01,  1.6251E+01,  0.0000E+00
 -89.000,   -3.000,  3.2146E-01,  1.6331E+01,  0.0000E+00
 -89.000,    0.000,  3.2152E-01,  1.6415E+01,  0.0000E+00
 -89.000,    3.000,  3.2159E-01,  1.6502E+01,  0.0000E+00
 -89.000,    6.000,  3.2166E-01,  1.6594E+01,  0.0000E+00
 -89.000,    9.000,  3.2174E-01,  1.6689E+01,  0.0000E+00
 -89.000,   12.000,  3.2184E-01,  1.6787E+01,  0.0000E+00
 -89.000,   15.000,  3.2193E-01,  1.6888E+01,  0.0000E+00
 -89.000,   18.000,  3.2204E-01,  1.6993E+01,  0.0000E+00
 -89.000,   21.000,  3.2215E-01,  1.7101E+01,  0.0000E+00
 -89.000,   24.000,  3.2227E-01,  1.7211E+01,  0.0000E+00
 -89.000,   27.000,  3.2240E-01,  1.7324E+01,  0.0000E+00
 -89.000,   30.000,  3.2253E-01,  1.7439E+01,  0.0000E+00
 -89.000,   33.000,  3.2266E-01,  1.7555E+01,  0.0000E+00
 -89.000,   36.000,  3.2280E-01,  1.7674E+01,  0.0000E+00
 -89.000,   39.000,  3.2295E-01,  1.7793E+01,  0.0000E+00
 -89.000,   42.000,  3.2310E-01,  1.7914E+01,  0.0000E+00
 -89.000,   45.000,  3.2326E-01,  1.8035E+01,  0.0000E+00
 -89.000,   48.000,  3.2341E-01,  1.8156E+01,  0.0000E+00
 -89.000,   51.000,  3.2357E-01,  1.8278E+01,  0.0000E+00
 -89.000,   54.000,  3.2374E-01,  1.8399E+01,  0.0000E+00
 -89.000,   57.000,  3.2390E-01,  1.8519E+01,  0.0000E+00
 -89.000,   60.000,  3.2407E-01,  1.8638E+01,  0.0000E+00
 -89.000,   63.000,  3.2424E-01,  1.8755E+01,  0.0000E+00
 -89.000,   66.000,  3.2441E-01,  1.8871E+01,  0.0000E+00
 -89.000,   69.000,  3.2458E-01,  1.8984E+01,  0.0000E+00
 -89.000,   72.000,  3.2475E-01,  1.9094E+01,  0.0000E+00
 -89.000,   75.000,  3.2492E-01,  1.9201E+01,  0.0000E+00
 -89.000,   78.000,  3.2508E-01,  1.9304E+01,  0.0000E+00
 -89.000,   81.000,  3.2525E-01,  1.9402E+01,  0.0000E+00
 -89.000,   84.000,  3.2541E-01,  1.9496E+01,  0.0000E+00
 -89.000,   87.000,  3.2557E-01,  1.9586E+01,  0.0000E+00
 -89.000,   90.000,  3.2573E-01,  1.9670E+01,  0.0000E+00
 -89.000,   93.000,  3.2589E-01,  1.9748E+01,  0.0000E+00
 -89.000,   96.000,  3.2604E-01,  1.9820E+01,  0.0000E+00
 -89.000,   99.000,  3.2618E-01,  1.9886E+01,  0.0000E+00
 -89.000,  102.000,  3.2633E-01,  1.9945E+01,  0.0000E+00
 -89.000,  105.000,  3.2646E-01,  1.9995E+01,  0.0000E+00
 -89.000,  108.000,  3.2659E-01,  2.0037E+01,  0.0000E+00
 -89.000,  111.000,  3.2672E-01,  2.0066E+01,  0.0000E+00
 -89.000,  114.000,  3.2684E-01,  2.0076E+01,  0.0000E+00
 -89.000,  117.000,  3.2695E-01,  2.0035E+01,  0.0000E+00
 -89.000,  120.000,  3.2706E-01,  1.9831E+01,  0.0000E+00
 -89.000,  123.000,  3.2716E-01,  1.9479E+01,  0.0000E+00
 -89.000,  126.000,  3.2725E-01,  1.9580E+01,  0.0000E+00
 -89.000,  129.000,  3.2733E-01,  1.9984E+01,  0.0000E+00
 -89.000,  132.000,  3.2741E-01,  2.0505E+01,  0.0000E+00
 -89.000,  135.000,  3.2748E-01, -4.0000E+20, -1.0000E+20
 -89.000,  138.000,  3.2754E-01,  2.2244E+01,  0.0000E+00
 -89.000,  141.000,  3.2759E-01,  2.2500E+01,  0.0000E+00
 -89.000,  144.000,  3.2763E-01,  2.0518E+01,  0.0000E+00
 -89.000,  147.000,  3.2767E-01,  2.3001E+01,  0.0000E+00
 -89.000,  150.000,  3.2769E-01,  2.2512E+01,  0.0000E+00
 -89.000,  153.000,  3.2771E-01,  2.0727E+01,  0.0000E+00
 -89.000,  156.000,  3.2772E-01,  2.0280E+01,  0.0000E+00
 -89.000,  159.000,  3.2772E-01,  1.9519E+01,  0.0000E+00
 -89.000,  162.000,  3.2771E-01,  1.9021E+01,  0.0000E+00
 -89.000,  165.000,  3.2769E-01,  1.9142E+01,  0.0000E+00
 -89.000,  168.000,  3.2766E-01,  1.9202E+01,  0.0000E+00
 -89.000,  171.000,  3.2763E-01,  1.9168E+01,  0.0000E+00
 -89.000,  174.000,  3.2758E-01,  1.9092E+01,  0.0000E+00
 -89.000,  177.000,  3.2753E-01,  1.8996E+01,  0.0000E+00
 -89.000,  180.000,  3.2747E-01,  1.8891E+01,  0.0000E+00
 -87.000, -180.000,  3.3301E-01,  2.1455E+01,  0.0000E+00
 -87.000, -177.000,  3.3280E-01,  2.1017E+01,  0.0000E+00
 -87.000, -174.000,  3.3256E-01,  2.0584E+01,  0.0000E+00
 -87.000, -171.000,  3.3231E-01,  2.0158E+01,  0.0000E+00
 -87.000, -168.000,  3.3203E-01,  1.9738E+01,  0.0000E+00
 -87.000, -165.000,  3.3173E-01,  1.9327E+01,  0.0000E+00
 -87.000, -162.000,  3.3141E-01,  1.8926E+01,  0.0000E+00
 -87.000, -159.000,  3.3108E-01,  1.8534E+01,  0.0000E+00
 -87.000, -156.000,  3.3072E-01,  1.8155E+01,  0.0000E+00
 -87.000, -153.000,  3.3035E-01,  1.7787E+01,  0.0000E+00
 -87.000, -150.000,  3.2996E-01,  1.7432E+01,  0.0000E+00
 -87.000, -147.000,  3.2955E-01,  1.7089E+01,  0.0000E+00
 -87.000, -144.000,  3.2913E-01,  1.6760E+01,  0.0000E+00
 -87.000, -141.000,  3.2870E-01,  1.6443E+01,  0.0000E+00
 -87.000, -138.000,  3.2825E-01,  1.6140E+01,  0.0000E+00
 -87.000, -135.000,  3.2780E-01,  1.5850E+01,  0.0000E+00
 -87.000, -132.000,  3.2733E-01,  1.5574E+01,  0.0000E+00
 -87.000, -129.000,  3.2686E-01,  1.5311E+01,  0.0000E+00
 -87.000, -126.000,  3.2638E-01,  1.5061E+01,  0.0000E+00
 -87.000, -123.000,  3.2589E-01,  1.4823E+01,  0.0000E+00
 -87.000, -120.000,  3.2540E-01,  1.4598E+01,  0.0000E+00
 -87.000, -117.000,  3.2490E-01,  1.4386E+01,  0.0000E+00
 -87.000, -114.000,  3.2441E-01,  1.4186E+01,  0.0000E+00
 -87.000, -111.000,  3.2391E-01,  1.3997E+01,  0.0000E+00
 -87.000, -108.000,  3.2341E-01,  1.3822E+01,  0.0000E+00
 -87.000, -105.000,  3.2292E-01,  1.3656E+01,  0.0000E+00
 -87.000, -102.000,  3.2243E-01,  1.3503E+01,  0.0000E+00
 -87.000,  -99.000,  3.2194E-01,  1.3360E+01,  0.0000E+00
 -87.000,  -96.000,  3.2146E-01,  1.3229E+01,  0.0000E+00
 -87.000,  -93.000,  3.2098E-01,  1.3108E+01,  0.0000E+00
 -87.000,  -90.000,  3.2052E-01,  1.2998E+01,  0.0000E+00
 -87.000,  -87.000,  3.2006E-01,  1.2898E+01,  0.0000E+00
 -87.000,  -84.000,  3.1962E-01,  1.2808E+01,  0.0000E+00
 -87.000,  -81.000,  3.1918E-01,  1.2728E+01,  0.0000E+00
 -87.000,  -78.000,  3.1876E-01,  1.2658E+01,  0.0000E+00
 -87.000,  -75.000,  3.1836E-01,  1.2598E+01,  0.0000E+00
 -87.000,  -72.000,  3.1797E-01,  1.2547E+01,  0.0000E+00
 -87.000,  -69.000,  3.1759E-01,  1.2506E+01,  0.0000E+00
 -87.000,  -66.000,  3.1724E-01,  1.2475E+01,  0.0000E+00
 -87.000,  -63.000,  3.1690E-01,  1.2453E+01,  0.0000E+00
 -87.000,  -60.000,  3.1658E-01,  1.2440E+01,  0.0000E+00
 -87.000,  -57.000,  3.1628E-01,  1.2436E+01,  0.0000E+00
 -87.000,  -54.000,  3.1600E-01,  1.2442E+01,  0.0000E+00
 -87.000,  -51.000,  3.1575E-01,  1.2457E+01,  0.0000E+00
 -87.000,  -48.000,  3.1552E-01,  1.2481E+01,  0.0000E+00
 -87.000,  -45.000,  3.1531E-01,  1.2515E+01,  0.0000E+00
 -87.000,  -42.000,  3.1512E-01,  1.2557E+01,  0.0000E+00
 -87.000,  -39.000,  3.1496E-01,  1.2609E+01,  0.0000E+00
 -87.000,  -36.000,  3.1482E-01,  1.2671E+01,  0.0000E+00
 -87.000,  -33.000,  3.1471E-01,  1.2743E+01,  0.0000E+00
 -87.000,  -30.000,  3.1462E-01,  1.2824E+01,  0.0000E+00
 -87.000,  -27.000,  3.1456E-01,  1.2914E+01,  0.0000E+00
 -87.000,  -24.000,  3.1453E-01,  1.3015E+01,  0.0000E+00
 -87.000,  -21.000,  3.1452E-01,  1.3126E+01,  0.0000E+00
 -87.000,  -18.000,  3.1454E-01,  1.3246E+01,  0.0000E+00
 -87.000,  -15.000,  3.1459E-01,  1.3377E+01,  0.0000E+00
 -87.000,  -12.000,  3.1466E-01,  1.3519E+01,  0.0000E+00
 -87.000,   -9.000,  3.1475E-01,  1.3671E+01,  0.0000E+00
 -87.000,   -6.000,  3.1488E-01,  1.3835E+01,  0.0000E+00
 -87.000,   -3.000,  3.1503E-01,  1.4009E+01,  0.0000E+00
 -87.000,    0.000,  3.1520E-01,  1.4195E+01,  0.0000E+00
 -87.000,    3.000,  3.1540E-01,  1.4391E+01,  0.0000E+00
 -87.000,    6.000,  3.1562E-01,  1.4601E+01,  0.0000E+00
 -87.000,    9.000,  3.1587E-01,  1.4821E+01,  0.0000E+00
 -87.000,   12.000,  3.1614E-01,  1.5054E+01,  0.0000E+00
 -87.000,   15.000,  3.1643E-01,  1.5300E+01,  0.0000E+00
 -87.000,   18.000,  3.1675E-01,  1.5557E+01,  0.0000E+00
 -87.000,   21.000,  3.1708E-01,  1.5827E+01,  0.0000E+00
 -87.000,   24.000,  3.1744E-01,  1.6111E+01,  0.0000E+00
 -87.000,   27.000,  3.1781E-01,  1.6407E+01,  0.0000E+00
 -87.000,   30.000,  3.1820E-01,  1.6716E+01,  0.0000E+00
 -87.000,   33.000,  3.1861E-01,  1.7037E+01,  0.0000E+00
 -87.000,   36.000,  3.1904E-01,  1.7371E+01,  0.0000E+00
 -87.000,   39.000,  3.1948E-01,  1.7718E+01,  0.0000E+00
 -87.000,   42.000,  3.1993E-01,  1.8077E+01,  0.0000E+00
 -87.000,   45.000,  3.2040E-01,  1.8449E+01,  0.0000E+00
 -87.000,   48.000,  3.2087E-01,  1.8831E+01,  0.0000E+00
 -87.000,   51.000,  3.2136E-01,  1.9225E+01,  0.0000E+00
 -87.000,   54.000,  3.2185E-01,  1.9629E+01,  0.0000E+00
 -87.000,   57.000,  3.2235E-01,  2.0041E+01,  0.0000E+00
 -87.000,   60.000,  3.2286E-01,  2.0462E+01,  0.0000E+00
 -87.000,   63.000,  3.2337E-01,  2.0890E+01,  0.0000E+00
 -87.000,   66.000,  3.2388E-01,  2.1323E+01,  0.0000E+00
 -87.000,   69.000,  3.2439E-01,  2.1759E+01,  0.0000E+00
 -87.000,   72.000,  3.2490E-01,  2.2197E+01,  0.0000E+00
 -87.000,   75.000,  3.2541E-01,  2.2634E+01,  0.0000E+00
 -87.000,   78.000,  3.2592E-01,  2.3068E+01,  0.0000E+00
 -87.000,   81.000,  3.2642E-01,  2.3497E+01,  0.0000E+00
 -87.000,   84.000,  3.2692E-01,  2.3917E+01,  0.0000E+00
 -87.000,   87.000,  3.2741E-01,  2.4325E+01,  0.0000E+00
 -87.000,   90.000,  3.2788E-01,  2.4718E+01,  0.0000E+00
 -87.000,   93.000,  3.2835E-01,  2.5094E+01,  0.0000E+00
 -87.000,   96.000,  3.2881E-01,  2.5448E+01,  0.0000E+00
 -87.000,   99.000,  3.2925E-01,  2.5778E+01,  0.0000E+00
 -87.000,  102.000,  3.2968E-01,  2.6080E+01,  0.0000E+00
 -87.000,  105.000,  3.3009E-01,  2.6354E+01,  0.0000E+00
 -87.000,  108.000,  3.3048E-01,  2.6596E+01,  0.0000E+00
 -87.000,  111.000,  3.3086E-01,  2.6805E+01,  0.0000E+00
 -87.000,  114.000,  3.3122E-01,  2.6980E+01,  0.0000E+00
 -87.000,  117.000,  3.3155E-01,  2.7118E+01,  0.0000E+00
 -87.000,  120.000,  3.3187E-01,  2.7218E+01,  0.0000E+00
 -87.000,  123.000,  3.3216E-01,  2.7277E+01,  0.0000E+00
 -87.000,  126.000,  3.3244E-01,  2.7326E+01,  0.0000E+00
 -87.000,  129.000,  3.3268E-01,  2.7718E+01,  0.0000E+00
 -87.000,  132.000,  3.3291E-01,  3.0849E+01,  0.0000E+00
 -87.000,  135.000,  3.3311E-01,  3.0601E+01,  0.0000E+00
 -87.000,  138.000,  3.3329E-01,  2.9473E+01,  0.0000E+00
 -87.000,  141.000,  3.3343E-01,  2.7774E+01,  0.0000E+00
 -87.000,  144.000,  3.3356E-01, -4.0000E+20, -1.0000E+20
 -87.000,  147.000,  3.3366E-01,  3.1296E+01,  0.0000E+00
 -87.000,  150.000,  3.3373E-01,  2.6196E+01,  0.0000E+00
 -87.000,  153.000,  3.3377E-01,  2.5442E+01,  0.0000E+00
 -87.000,  156.000,  3.3379E-01,  2.4992E+01,  0.0000E+00
 -87.000,  159.000,  3.3378E-01,  2.4554E+01,  0.0000E+00
 -87.000,  162.000,  3.3375E-01,  2.4111E+01,  0.0000E+00
 -87.000,  165.000,  3.3369E-01,  2.3667E+01,  0.0000E+00
 -87.000,  168.000,  3.3360E-01,  2.3223E+01,  0.0000E+00
 -87.000,  171.000,  3.3349E-01,  2.2780E+01,  0.0000E+00
 -87.000,  174.000,  3.3336E-01,  2.2337E+01,  0.0000E+00
 -87.000,  177.000,  3.3319E-01,  2.1895E+01,  0.0000E+00
 -87.000,  180.000,  3.3301E-01,  2.1455E+01,  0.0000E+00
 -85.000, -180.000,  3.3808E-01,  2.3796E+01,  0.0000E+00
 -85.000, -177.000,  3.3773E-01,  2.2911E+01,  0.0000E+00
 -85.000, -174.000,  3.3733E-01,  2.2063E+01,  0.0000E+00
 -85.000, -171.000,  3.3690E-01,  2.1256E+01,  0.0000E+00
 -85.000, -168.000,  3.3644E-01,  2.0487E+01,  0.0000E+00
 -85.000, -165.000,  3.3594E-01,  1.9758E+01,  0.0000E+00
 -85.000, -162.000,  3.3541E-01,  1.9068E+01,  0.0000E+00
 -85.000, -159.000,  3.3485E-01,  1.8415E+01,  0.0000E+00
 -85.000, -156.000,  3.3426E-01,  1.7799E+01,  0.0000E+00
 -85.000, -153.000,  3.3364E-01,  1.7217E+01,  0.0000E+00
 -85.000, -150.000,  3.3300E-01,  1.6669E+01,  0.0000E+00
 -85.000, -147.000,  3.3233E-01,  1.6154E+01,  0.0000E+00
 -85.000, -144.000,  3.3163E-01,  1.5669E+01,  0.0000E+00
 -85.000, -141.000,  3.3092E-01,  1.5214E+01,  0.0000E+00
 -85.000, -138.000,  3.3018E-01,  1.4786E+01,  0.0000E+00
 -85.000, -135.000,  3.2943E-01,  1.4385E+01,  0.0000E+00
 -85.000, -132.000,  3.2867E-01,  1.4010E+01,  0.0000E+00
 -85.000, -129.000,  3.2789E-01,  1.3658E+01,  0.0000E+00
 -85.000, -126.000,  3.2709E-01,  1.3329E+01,  0.0000E+00
 -85.000, -123.000,  3.2629E-01,  1.3022E+01,  0.0000E+00
 -85.000, -120.000,  3.2548E-01,  1.2736E+01,  0.0000E+00
 -85.000, -117.000,  3.2467E-01,  1.2469E+01,  0.0000E+00
 -85.000, -114.000,  3.2385E-01,  1.2220E+01,  0.0000E+00
 -85.000, -111.000,  3.2303E-01,  1.1990E+01,  0.0000E+00
 -85.000, -108.000,  3.2222E-01,  1.1776E+01,  0.0000E+00
 -85.000, -105.000,  3.2140E-01,  1.1578E+01,  0.0000E+00
 -85.000, -102.000,  3.2059E-01,  1.1396E+01,  0.0000E+00
 -85.000,  -99.000,  3.1979E-01,  1.1228E+01,  0.0000E+00
 -85.000,  -96.000,  3.1900E-01,  1.1075E+01,  0.0000E+00
 -85.000,  -93.000,  3.1821E-01,  1.0936E+01,  0.0000E+00
 -85.000,  -90.000,  3.1745E-01,  1.0809E+01,  0.0000E+00
 -85.000,  -87.000,  3.1669E-01,  1.0695E+01,  0.0000E+00
 -85.000,  -84.000,  3.1596E-01,  1.0594E+01,  0.0000E+00
 -85.000,  -81.000,  3.1524E-01,  1.0505E+01,  0.0000E+00
 -85.000,  -78.000,  3.1455E-01,  1.0427E+01,  0.0000E+00
 -85.000,  -75.000,  3.1388E-01,  1.0360E+01,  0.0000E+00
 -85.000,  -72.000,  3.1323E-01,  1.0305E+01,  0.0000E+00
 -85.000,  -69.000,  3.1262E-01,  1.0261E+01,  0.0000E+00
 -85.000,  -66.000,  3.1203E-01,  1.0227E+01,  0.0000E+00
 -85.000,  -63.000,  3.1147E-01,  1.0204E+01,  0.0000E+00
 -85.000,  -60.000,  3.1094E-01,  1.0192E+01,  0.0000E+00
 -85.000,  -57.000,  3.1044E-01,  1.0190E+01,  0.0000E+00
 -85.000,  -54.000,  3.0998E-01,  1.0198E+01,  0.0000E+00
 -85.000,  -51.000,  3.0956E-01,  1.0217E+01,  0.0000E+00
 -85.000,  -48.000,  3.0917E-01,  1.0246E+01,  0.0000E+00
 -85.000,  -45.000,  3.0882E-01,  1.0285E+01,  0.0000E+00
 -85.000,  -42.000,  3.0851E-01,  1.0335E+01,  0.0000E+00
 -85.000,  -39.000,  3.0824E-01,  1.0395E+01,  0.0000E+00
 -85.000,  -36.000,  3.0801E-01,  1.0467E+01,  0.0000E+00
 -85.000,  -33.000,  3.0782E-01,  1.0550E+01,  0.0000E+00
 -85.000,  -30.000,  3.0767E-01,  1.0644E+01,  0.0000E+00
 -85.000,  -27.000,  3.0757E-01,  1.0750E+01,  0.0000E+00
 -85.000,  -24.000,  3.0751E-01,  1.0867E+01,  0.0000E+00
 -85.000,  -21.000,  3.0749E-01,  1.0997E+01,  0.0000E+00
 -85.000,  -18.000,  3.0751E-01,  1.1139E+01,  0.0000E+00
 -85.000,  -15.000,  3.0758E-01,  1.1295E+01,  0.0000E+00
 -85.000,  -12.000,  3.0769E-01,  1.1463E+01,  0.0000E+00
 -85.000,   -9.000,  3.0785E-01,  1.1647E+01,  0.0000E+00
 -85.000,   -6.000,  3.0805E-01,  1.1844E+01,  0.0000E+00
 -85.000,   -3.000,  3.0829E-01,  1.2058E+01,  0.0000E+00
 -85.000,    0.000,  3.0857E-01,  1.2286E+01,  0.0000E+00
 -85.000,    3.000,  3.0889E-01,  1.2532E+01,  0.0000E+00
 -85.000,    6.000,  3.0926E-01,  1.2796E+01,  0.0000E+00
 -85.000,    9.000,  3.0966E-01,  1.3078E+01,  0.0000E+00
 -85.000,   12.000,  3.1011E-01,  1.3379E+01,  0.0000E+00
 -85.000,   15.000,  3.1059E-01,  1.3700E+01,  0.0000E+00
 -85.000,   18.000,  3.1111E-01,  1.4044E+01,  0.0000E+00
 -85.000,   21.000,  3.1166E-01,  1.4409E+01,  0.0000E+00
 -85.000,   24.000,  3.1225E-01,  1.4799E+01,  0.0000E+00
 -85.000,   27.000,  3.1287E-01,  1.5214E+01,  0.0000E+00
 -85.000,   30.000,  3.1352E-01,  1.5655E+01,  0.0000E+00
 -85.000,   33.000,  3.1421E-01,  1.6123E+01,  0.0000E+00
 -85.000,   36.000,  3.1491E-01,  1.6621E+01,  0.0000E+00
 -85.000,   39.000,  3.1565E-01,  1.7149E+01,  0.0000E+00
 -85.000,   42.000,  3.1640E-01,  1.7709E+01,  0.0000E+00
 -85.000,   45.000,  3.1718E-01,  1.8303E+01,  0.0000E+00
 -85.000,   48.000,  3.1798E-01,  1.8931E+01,  0.0000E+00
 -85.000,   51.000,  3.1879E-01,  1.9595E+01,  0.0000E+00
 -85.000,   54.000,  3.1962E-01,  2.0296E+01,  0.0000E+00
 -85.000,   57.000,  3.2046E-01,  2.1034E+01,  0.0000E+00
 -85.000,   60.000,  3.2131E-01,  2.1811E+01,  0.0000E+00
 -85.000,   63.000,  3.2216E-01,  2.2626E+01,  0.0000E+00
 -85.000,   66.000,  3.2302E-01,  2.3479E+01,  0.0000E+00
 -85.000,   69.000,  3.2388E-01,  2.4369E+01,  0.0000E+00
 -85.000,   72.000,  3.2474E-01,  2.5294E+01,  0.0000E+00
 -85.000,   75.000,  3.2560E-01,  2.6252E+01,  0.0000E+00
 -85.000,   78.000,  3.2645E-01,  2.7239E+01,  0.0000E+00
 -85.000,   81.000,  3.2729E-01,  2.8249E+01,  0.0000E+00
 -85.000,   84.000,  3.2813E-01,  2.9276E+01,  0.0000E+00
 -85.000,   87.000,  3.2894E-01,  3.0314E+01,  0.0000E+00
 -85.000,   90.000,  3.2974E-01,  3.1351E+01,  0.0000E+00
 -85.000,   93.000,  3.3053E-01,  3.2377E+01,  0.0000E+00
 -85.000,   96.000,  3.3129E-01, -4.0000E+20, -1.0000E+20
 -85.000,   99.000,  3.3203E-01, -4.0000E+20, -1.0000E+20
 -85.000,  102.000,  3.3274E-01, -4.0000E+20, -1.0000E+20
 -85.000,  105.000,  3.3343E-01, -4.0000E+20, -1.0000E+20
 -85.000,  108.000,  3.3408E-01, -4.0000E+20, -1.0000E+20
 -85.000,  111.000,  3.3471E-01, -4.0000E+20, -1.0000E+20
 -85.000,  114.000,  3.3530E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  3.3586E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  3.3638E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  3.3686E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  3.3731E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  3.3772E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  3.3808E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  3.3840E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  3.3869E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  3.3892E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  3.3912E-01, -4.0000E+20, -1.0000E+20
 -85.000,  147.000,  3.3927E-01, -4.0000E+20, -1.0000E+20
 -85.000,  150.000,  3.3938E-01, -4.0000E+20, -1.0000E+20
 -85.000,  153.000,  3.3944E-01, -4.0000E+20, -1.0000E+20
 -85.000,  156.000,  3.3946E-01,  3.1858E+01,  0.0000E+00
 -85.000,  159.000,  3.3944E-01,  3.0819E+01,  0.0000E+00
 -85.000,  162.000,  3.3937E-01,  2.9767E+01,  0.0000E+00
 -85.000,  165.000,  3.3926E-01,  2.8717E+01,  0.0000E+00
 -85.000,  168.000,  3.3911E-01,  2.7681E+01,  0.0000E+00
 -85.000,  171.000,  3.3891E-01,  2.6665E+01,  0.0000E+00
 -85.000,  174.000,  3.3867E-01,  2.5676E+01,  0.0000E+00
 -85.000,  177.000,  3.3840E-01,  2.4719E+01,  0.0000E+00
 -85.000,  180.000,  3.3808E-01,  2.3796E+01,  0.0000E+00
