lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,   42.000,  4.0430E-01,  1.5779E+01,  0.0000E+00
 -89.000,   45.000,  4.0451E-01,  1.5883E+01,  0.0000E+00
 -89.000,   48.000,  4.0472E-01,  1.5988E+01,  0.0000E+00
 -89.000,   51.000,  4.0494E-01,  1.6092E+01,  0.0000E+00
 -89.000,   54.000,  4.0516E-01,  1.6197E+01,  0.0000E+00
 -89.000,   57.000,  4.0539E-01,  1.6300E+01,  0.0000E+00
 -89.000,   60.000,  4.0561E-01,  1.6404E+01,  0.0000E+00
 -89.000,   63.000,  4.0584E-01,  1.6505E+01,  0.0000E+00
 -89.000,   66.000,  4.0608E-01,  1.6605E+01,  0.0000E+00
 -89.000,   69.000,  4.0631E-01,  1.6704E+01,  0.0000E+00
 -89.000,   72.000,  4.0654E-01,  1.6799E+01,  0.0000E+00
 -89.000,   75.000,  4.0677E-01,  1.6892E+01,  0.0000E+00
 -89.000,   78.000,  4.0700E-01,  1.6983E+01,  0.0000E+00
 -89.000,   81.000,  4.0723E-01,  1.7069E+01,  0.0000E+00
 -89.000,   84.000,  4.0746E-01,  1.7152E+01,  0.0000E+00
 -89.000,   87.000,  4.0769E-01,  1.7230E+01,  0.0000E+00
 -89.000,   90.000,  4.0791E-01,  1.7305E+01,  0.0000E+00
 -89.000,   93.000,  4.0813E-01,  1.7374E+01,  0.0000E+00
 -89.000,   96.000,  4.0834E-01,  1.7439E+01,  0.0000E+00
 -89.000,   99.000,  4.0854E-01,  1.7498E+01,  0.0000E+00
 -89.000,  102.000,  4.0875E-01,  1.7552E+01,  0.0000E+00
 -89.000,  105.000,  4.0894E-01,  1.7600E+01,  0.0000E+00
 -89.000,  108.000,  4.0913E-01,  1.7642E+01,  0.0000E+00
 -89.000,  111.000,  4.0931E-01,  1.7677E+01,  0.0000E+00
 -89.000,  114.000,  4.0948E-01,  1.7704E+01,  0.0000E+00
 -89.000,  117.000,  4.0964E-01,  1.7717E+01,  0.0000E+00
 -89.000,  120.000,  4.0980E-01,  1.7706E+01,  0.0000E+00
 -89.000,  123.000,  4.0994E-01,  1.7598E+01,  0.0000E+00
 -89.000,  126.000,  4.1008E-01,  1.7168E+01,  0.0000E+00
 -89.000,  129.000,  4.1020E-01,  1.6995E+01,  0.0000E+00
 -89.000,  132.000,  4.1032E-01,  1.7498E+01,  0.0000E+00
 -89.000,  135.000,  4.1042E-01,  1.7833E+01,  0.0000E+00
 -89.000,  138.000,  4.1051E-01,  1.7932E+01,  0.0000E+00
 -89.000,  141.000,  4.1060E-01,  1.8251E+01,  0.0000E+00
 -89.000,  144.000,  4.1067E-01,  1.9934E+01,  0.0000E+00
 -89.000,  147.000,  4.1072E-01,  2.0556E+01,  0.0000E+00
 -89.000,  150.000,  4.1077E-01,  1.8567E+01,  0.0000E+00
 -89.000,  153.000,  4.1081E-01,  1.8619E+01,  0.0000E+00
 -89.000,  156.000,  4.1083E-01,  1.8503E+01,  0.0000E+00
 -89.000,  159.000,  4.1084E-01,  1.7843E+01,  0.0000E+00
 -89.000,  162.000,  4.1084E-01,  1.6965E+01,  0.0000E+00
 -89.000,  165.000,  4.1082E-01,  1.6885E+01,  0.0000E+00
 -89.000,  168.000,  4.1080E-01,  1.6957E+01,  0.0000E+00
 -89.000,  171.000,  4.1076E-01,  1.6948E+01,  0.0000E+00
 -89.000,  174.000,  4.1071E-01,  1.6890E+01,  0.0000E+00
 -89.000,  177.000,  4.1065E-01,  1.6811E+01,  0.0000E+00
 -89.000,  180.000,  4.1057E-01,  1.6721E+01,  0.0000E+00
 -87.000, -180.000,  4.1834E-01,  1.9068E+01,  0.0000E+00
 -87.000, -177.000,  4.1808E-01,  1.8694E+01,  0.0000E+00
 -87.000, -174.000,  4.1779E-01,  1.8322E+01,  0.0000E+00
 -87.000, -171.000,  4.1747E-01,  1.7953E+01,  0.0000E+00
 -87.000, -168.000,  4.1711E-01,  1.7590E+01,  0.0000E+00
 -87.000, -165.000,  4.1673E-01,  1.7233E+01,  0.0000E+00
 -87.000, -162.000,  4.1632E-01,  1.6884E+01,  0.0000E+00
 -87.000, -159.000,  4.1588E-01,  1.6542E+01,  0.0000E+00
 -87.000, -156.000,  4.1541E-01,  1.6210E+01,  0.0000E+00
 -87.000, -153.000,  4.1492E-01,  1.5887E+01,  0.0000E+00
 -87.000, -150.000,  4.1441E-01,  1.5575E+01,  0.0000E+00
 -87.000, -147.000,  4.1387E-01,  1.5274E+01,  0.0000E+00
 -87.000, -144.000,  4.1331E-01,  1.4982E+01,  0.0000E+00
 -87.000, -141.000,  4.1274E-01,  1.4703E+01,  0.0000E+00
 -87.000, -138.000,  4.1214E-01,  1.4434E+01,  0.0000E+00
 -87.000, -135.000,  4.1153E-01,  1.4178E+01,  0.0000E+00
 -87.000, -132.000,  4.1091E-01,  1.3931E+01,  0.0000E+00
 -87.000, -129.000,  4.1027E-01,  1.3697E+01,  0.0000E+00
 -87.000, -126.000,  4.0962E-01,  1.3474E+01,  0.0000E+00
 -87.000, -123.000,  4.0896E-01,  1.3262E+01,  0.0000E+00
 -87.000, -120.000,  4.0829E-01,  1.3061E+01,  0.0000E+00
 -87.000, -117.000,  4.0761E-01,  1.2870E+01,  0.0000E+00
 -87.000, -114.000,  4.0693E-01,  1.2691E+01,  0.0000E+00
 -87.000, -111.000,  4.0625E-01,  1.2521E+01,  0.0000E+00
 -87.000, -108.000,  4.0557E-01,  1.2363E+01,  0.0000E+00
 -87.000, -105.000,  4.0489E-01,  1.2214E+01,  0.0000E+00
 -87.000, -102.000,  4.0421E-01,  1.2075E+01,  0.0000E+00
 -87.000,  -99.000,  4.0354E-01,  1.1946E+01,  0.0000E+00
 -87.000,  -96.000,  4.0287E-01,  1.1826E+01,  0.0000E+00
 -87.000,  -93.000,  4.0221E-01,  1.1717E+01,  0.0000E+00
 -87.000,  -90.000,  4.0156E-01,  1.1616E+01,  0.0000E+00
 -87.000,  -87.000,  4.0092E-01,  1.1524E+01,  0.0000E+00
 -87.000,  -84.000,  4.0030E-01,  1.1441E+01,  0.0000E+00
 -87.000,  -81.000,  3.9968E-01,  1.1367E+01,  0.0000E+00
 -87.000,  -78.000,  3.9909E-01,  1.1302E+01,  0.0000E+00
 -87.000,  -75.000,  3.9851E-01,  1.1246E+01,  0.0000E+00
 -87.000,  -72.000,  3.9796E-01,  1.1198E+01,  0.0000E+00
 -87.000,  -69.000,  3.9742E-01,  1.1158E+01,  0.0000E+00
 -87.000,  -66.000,  3.9691E-01,  1.1126E+01,  0.0000E+00
 -87.000,  -63.000,  3.9642E-01,  1.1103E+01,  0.0000E+00
 -87.000,  -60.000,  3.9596E-01,  1.1088E+01,  0.0000E+00
 -87.000,  -57.000,  3.9552E-01,  1.1081E+01,  0.0000E+00
 -87.000,  -54.000,  3.9511E-01,  1.1083E+01,  0.0000E+00
 -87.000,  -51.000,  3.9473E-01,  1.1092E+01,  0.0000E+00
 -87.000,  -48.000,  3.9439E-01,  1.1110E+01,  0.0000E+00
 -87.000,  -45.000,  3.9407E-01,  1.1135E+01,  0.0000E+00
 -87.000,  -42.000,  3.9378E-01,  1.1169E+01,  0.0000E+00
 -87.000,  -39.000,  3.9353E-01,  1.1211E+01,  0.0000E+00
 -87.000,  -36.000,  3.9330E-01,  1.1262E+01,  0.0000E+00
 -87.000,  -33.000,  3.9312E-01,  1.1320E+01,  0.0000E+00
 -87.000,  -30.000,  3.9297E-01,  1.1387E+01,  0.0000E+00
 -87.000,  -27.000,  3.9285E-01,  1.1462E+01,  0.0000E+00
 -87.000,  -24.000,  3.9277E-01,  1.1546E+01,  0.0000E+00
 -87.000,  -21.000,  3.9272E-01,  1.1639E+01,  0.0000E+00
 -87.000,  -18.000,  3.9271E-01,  1.1740E+01,  0.0000E+00
 -87.000,  -15.000,  3.9274E-01,  1.1850E+01,  0.0000E+00
 -87.000,  -12.000,  3.9280E-01,  1.1970E+01,  0.0000E+00
 -87.000,   -9.000,  3.9290E-01,  1.2098E+01,  0.0000E+00
 -87.000,   -6.000,  3.9304E-01,  1.2236E+01,  0.0000E+00
 -87.000,   -3.000,  3.9321E-01,  1.2384E+01,  0.0000E+00
 -87.000,    0.000,  3.9342E-01,  1.2541E+01,  0.0000E+00
 -87.000,    3.000,  3.9366E-01,  1.2708E+01,  0.0000E+00
 -87.000,    6.000,  3.9393E-01,  1.2885E+01,  0.0000E+00
 -87.000,    9.000,  3.9424E-01,  1.3072E+01,  0.0000E+00
 -87.000,   12.000,  3.9458E-01,  1.3269E+01,  0.0000E+00
 -87.000,   15.000,  3.9495E-01,  1.3477E+01,  0.0000E+00
 -87.000,   18.000,  3.9536E-01,  1.3696E+01,  0.0000E+00
 -87.000,   21.000,  3.9579E-01,  1.3925E+01,  0.0000E+00
 -87.000,   24.000,  3.9626E-01,  1.4166E+01,  0.0000E+00
 -87.000,   27.000,  3.9675E-01,  1.4416E+01,  0.0000E+00
 -87.000,   30.000,  3.9726E-01,  1.4678E+01,  0.0000E+00
 -87.000,   33.000,  3.9781E-01,  1.4951E+01,  0.0000E+00
 -87.000,   36.000,  3.9837E-01,  1.5235E+01,  0.0000E+00
 -87.000,   39.000,  3.9896E-01,  1.5529E+01,  0.0000E+00
 -87.000,   42.000,  3.9956E-01,  1.5833E+01,  0.0000E+00
 -87.000,   45.000,  4.0019E-01,  1.6148E+01,  0.0000E+00
 -87.000,   48.000,  4.0083E-01,  1.6473E+01,  0.0000E+00
 -87.000,   51.000,  4.0149E-01,  1.6807E+01,  0.0000E+00
 -87.000,   54.000,  4.0216E-01,  1.7150E+01,  0.0000E+00
 -87.000,   57.000,  4.0284E-01,  1.7501E+01,  0.0000E+00
 -87.000,   60.000,  4.0353E-01,  1.7858E+01,  0.0000E+00
 -87.000,   63.000,  4.0423E-01,  1.8222E+01,  0.0000E+00
 -87.000,   66.000,  4.0493E-01,  1.8591E+01,  0.0000E+00
 -87.000,   69.000,  4.0563E-01,  1.8963E+01,  0.0000E+00
 -87.000,   72.000,  4.0634E-01,  1.9336E+01,  0.0000E+00
 -87.000,   75.000,  4.0704E-01,  1.9710E+01,  0.0000E+00
 -87.000,   78.000,  4.0775E-01,  2.0082E+01,  0.0000E+00
 -87.000,   81.000,  4.0844E-01,  2.0449E+01,  0.0000E+00
 -87.000,   84.000,  4.0913E-01,  2.0810E+01,  0.0000E+00
 -87.000,   87.000,  4.0981E-01,  2.1162E+01,  0.0000E+00
 -87.000,   90.000,  4.1048E-01,  2.1503E+01,  0.0000E+00
 -87.000,   93.000,  4.1114E-01,  2.1829E+01,  0.0000E+00
 -87.000,   96.000,  4.1178E-01,  2.2139E+01,  0.0000E+00
 -87.000,   99.000,  4.1240E-01,  2.2428E+01,  0.0000E+00
 -87.000,  102.000,  4.1301E-01,  2.2695E+01,  0.0000E+00
 -87.000,  105.000,  4.1359E-01,  2.2939E+01,  0.0000E+00
 -87.000,  108.000,  4.1416E-01,  2.3156E+01,  0.0000E+00
 -87.000,  111.000,  4.1470E-01,  2.3345E+01,  0.0000E+00
 -87.000,  114.000,  4.1521E-01,  2.3508E+01,  0.0000E+00
 -87.000,  117.000,  4.1570E-01,  2.3642E+01,  0.0000E+00
 -87.000,  120.000,  4.1616E-01,  2.3746E+01,  0.0000E+00
 -87.000,  123.000,  4.1659E-01,  2.3818E+01,  0.0000E+00
 -87.000,  126.000,  4.1699E-01,  2.3857E+01,  0.0000E+00
 -87.000,  129.000,  4.1736E-01,  2.3867E+01,  0.0000E+00
 -87.000,  132.000,  4.1770E-01,  2.3933E+01,  0.0000E+00
 -87.000,  135.000,  4.1801E-01,  2.4480E+01,  0.0000E+00
 -87.000,  138.000,  4.1828E-01,  2.4377E+01,  0.0000E+00
 -87.000,  141.000,  4.1851E-01,  3.1123E+01,  0.0000E+00
 -87.000,  144.000,  4.1871E-01,  2.9309E+01,  0.0000E+00
 -87.000,  147.000,  4.1888E-01,  2.5578E+01,  0.0000E+00
 -87.000,  150.000,  4.1901E-01,  2.2841E+01,  0.0000E+00
 -87.000,  153.000,  4.1910E-01,  2.2457E+01,  0.0000E+00
 -87.000,  156.000,  4.1916E-01,  2.2090E+01,  0.0000E+00
 -87.000,  159.000,  4.1918E-01,  2.1716E+01,  0.0000E+00
 -87.000,  162.000,  4.1917E-01,  2.1333E+01,  0.0000E+00
 -87.000,  165.000,  4.1912E-01,  2.0951E+01,  0.0000E+00
 -87.000,  168.000,  4.1903E-01,  2.0571E+01,  0.0000E+00
 -87.000,  171.000,  4.1891E-01,  2.0194E+01,  0.0000E+00
 -87.000,  174.000,  4.1875E-01,  1.9818E+01,  0.0000E+00
 -87.000,  177.000,  4.1856E-01,  1.9442E+01,  0.0000E+00
 -87.000,  180.000,  4.1834E-01,  1.9068E+01,  0.0000E+00
 -85.000, -180.000,  4.2546E-01,  2.1315E+01,  0.0000E+00
 -85.000, -177.000,  4.2502E-01,  2.0542E+01,  0.0000E+00
 -85.000, -174.000,  4.2453E-01,  1.9800E+01,  0.0000E+00
 -85.000, -171.000,  4.2398E-01,  1.9090E+01,  0.0000E+00
 -85.000, -168.000,  4.2339E-01,  1.8413E+01,  0.0000E+00
 -85.000, -165.000,  4.2275E-01,  1.7768E+01,  0.0000E+00
 -85.000, -162.000,  4.2207E-01,  1.7156E+01,  0.0000E+00
 -85.000, -159.000,  4.2134E-01,  1.6575E+01,  0.0000E+00
 -85.000, -156.000,  4.2056E-01,  1.6026E+01,  0.0000E+00
 -85.000, -153.000,  4.1975E-01,  1.5507E+01,  0.0000E+00
 -85.000, -150.000,  4.1890E-01,  1.5017E+01,  0.0000E+00
 -85.000, -147.000,  4.1802E-01,  1.4556E+01,  0.0000E+00
 -85.000, -144.000,  4.1710E-01,  1.4121E+01,  0.0000E+00
 -85.000, -141.000,  4.1614E-01,  1.3711E+01,  0.0000E+00
 -85.000, -138.000,  4.1516E-01,  1.3326E+01,  0.0000E+00
 -85.000, -135.000,  4.1416E-01,  1.2965E+01,  0.0000E+00
 -85.000, -132.000,  4.1313E-01,  1.2626E+01,  0.0000E+00
 -85.000, -129.000,  4.1208E-01,  1.2309E+01,  0.0000E+00
 -85.000, -126.000,  4.1101E-01,  1.2011E+01,  0.0000E+00
 -85.000, -123.000,  4.0992E-01,  1.1732E+01,  0.0000E+00
 -85.000, -120.000,  4.0882E-01,  1.1472E+01,  0.0000E+00
 -85.000, -117.000,  4.0772E-01,  1.1230E+01,  0.0000E+00
 -85.000, -114.000,  4.0660E-01,  1.1003E+01,  0.0000E+00
 -85.000, -111.000,  4.0548E-01,  1.0793E+01,  0.0000E+00
 -85.000, -108.000,  4.0436E-01,  1.0598E+01,  0.0000E+00
 -85.000, -105.000,  4.0324E-01,  1.0417E+01,  0.0000E+00
 -85.000, -102.000,  4.0212E-01,  1.0251E+01,  0.0000E+00
 -85.000,  -99.000,  4.0101E-01,  1.0097E+01,  0.0000E+00
 -85.000,  -96.000,  3.9991E-01,  9.9562E+00,  0.0000E+00
 -85.000,  -93.000,  3.9883E-01,  9.8282E+00,  0.0000E+00
 -85.000,  -90.000,  3.9776E-01,  9.7109E+00,  0.0000E+00
 -85.000,  -87.000,  3.9670E-01,  9.6055E+00,  0.0000E+00
 -85.000,  -84.000,  3.9567E-01,  9.5112E+00,  0.0000E+00
 -85.000,  -81.000,  3.9467E-01,  9.4280E+00,  0.0000E+00
 -85.000,  -78.000,  3.9369E-01,  9.3545E+00,  0.0000E+00
 -85.000,  -75.000,  3.9274E-01,  9.2912E+00,  0.0000E+00
 -85.000,  -72.000,  3.9182E-01,  9.2382E+00,  0.0000E+00
 -85.000,  -69.000,  3.9093E-01,  9.1949E+00,  0.0000E+00
 -85.000,  -66.000,  3.9009E-01,  9.1611E+00,  0.0000E+00
 -85.000,  -63.000,  3.8928E-01,  9.1368E+00,  0.0000E+00
 -85.000,  -60.000,  3.8851E-01,  9.1218E+00,  0.0000E+00
 -85.000,  -57.000,  3.8779E-01,  9.1160E+00,  0.0000E+00
 -85.000,  -54.000,  3.8711E-01,  9.1194E+00,  0.0000E+00
 -85.000,  -51.000,  3.8648E-01,  9.1320E+00,  0.0000E+00
 -85.000,  -48.000,  3.8590E-01,  9.1538E+00,  0.0000E+00
 -85.000,  -45.000,  3.8537E-01,  9.1848E+00,  0.0000E+00
 -85.000,  -42.000,  3.8489E-01,  9.2251E+00,  0.0000E+00
 -85.000,  -39.000,  3.8446E-01,  9.2747E+00,  0.0000E+00
 -85.000,  -36.000,  3.8409E-01,  9.3339E+00,  0.0000E+00
 -85.000,  -33.000,  3.8378E-01,  9.4031E+00,  0.0000E+00
 -85.000,  -30.000,  3.8352E-01,  9.4815E+00,  0.0000E+00
 -85.000,  -27.000,  3.8332E-01,  9.5701E+00,  0.0000E+00
 -85.000,  -24.000,  3.8318E-01,  9.6690E+00,  0.0000E+00
 -85.000,  -21.000,  3.8309E-01,  9.7790E+00,  0.0000E+00
 -85.000,  -18.000,  3.8307E-01,  9.8991E+00,  0.0000E+00
 -85.000,  -15.000,  3.8310E-01,  1.0031E+01,  0.0000E+00
 -85.000,  -12.000,  3.8320E-01,  1.0174E+01,  0.0000E+00
 -85.000,   -9.000,  3.8335E-01,  1.0329E+01,  0.0000E+00
 -85.000,   -6.000,  3.8357E-01,  1.0497E+01,  0.0000E+00
 -85.000,   -3.000,  3.8384E-01,  1.0678E+01,  0.0000E+00
 -85.000,    0.000,  3.8417E-01,  1.0873E+01,  0.0000E+00
 -85.000,    3.000,  3.8456E-01,  1.1081E+01,  0.0000E+00
 -85.000,    6.000,  3.8501E-01,  1.1305E+01,  0.0000E+00
 -85.000,    9.000,  3.8552E-01,  1.1544E+01,  0.0000E+00
 -85.000,   12.000,  3.8608E-01,  1.1799E+01,  0.0000E+00
 -85.000,   15.000,  3.8669E-01,  1.2072E+01,  0.0000E+00
 -85.000,   18.000,  3.8735E-01,  1.2363E+01,  0.0000E+00
 -85.000,   21.000,  3.8807E-01,  1.2672E+01,  0.0000E+00
 -85.000,   24.000,  3.8884E-01,  1.3002E+01,  0.0000E+00
 -85.000,   27.000,  3.8965E-01,  1.3352E+01,  0.0000E+00
 -85.000,   30.000,  3.9051E-01,  1.3725E+01,  0.0000E+00
 -85.000,   33.000,  3.9141E-01,  1.4120E+01,  0.0000E+00
 -85.000,   36.000,  3.9235E-01,  1.4540E+01,  0.0000E+00
 -85.000,   39.000,  3.9333E-01,  1.4985E+01,  0.0000E+00
 -85.000,   42.000,  3.9434E-01,  1.5456E+01,  0.0000E+00
 -85.000,   45.000,  3.9539E-01,  1.5955E+01,  0.0000E+00
 -85.000,   48.000,  3.9646E-01,  1.6483E+01,  0.0000E+00
 -85.000,   51.000,  3.9756E-01,  1.7040E+01,  0.0000E+00
 -85.000,   54.000,  3.9869E-01,  1.7628E+01,  0.0000E+00
 -85.000,   57.000,  3.9983E-01,  1.8246E+01,  0.0000E+00
 -85.000,   60.000,  4.0099E-01,  1.8897E+01,  0.0000E+00
 -85.000,   63.000,  4.0216E-01,  1.9579E+01,  0.0000E+00
 -85.000,   66.000,  4.0334E-01,  2.0293E+01,  0.0000E+00
 -85.000,   69.000,  4.0453E-01,  2.1037E+01,  0.0000E+00
 -85.000,   72.000,  4.0572E-01,  2.1811E+01,  0.0000E+00
 -85.000,   75.000,  4.0690E-01,  2.2612E+01,  0.0000E+00
 -85.000,   78.000,  4.0808E-01,  2.3437E+01,  0.0000E+00
 -85.000,   81.000,  4.0925E-01,  2.4284E+01,  0.0000E+00
 -85.000,   84.000,  4.1041E-01,  2.5146E+01,  0.0000E+00
 -85.000,   87.000,  4.1156E-01,  2.6017E+01,  0.0000E+00
 -85.000,   90.000,  4.1268E-01,  2.6891E+01,  0.0000E+00
 -85.000,   93.000,  4.1378E-01,  2.7758E+01,  0.0000E+00
 -85.000,   96.000,  4.1485E-01,  2.8609E+01,  0.0000E+00
 -85.000,   99.000,  4.1590E-01,  2.9432E+01,  0.0000E+00
 -85.000,  102.000,  4.1691E-01,  3.0216E+01,  0.0000E+00
 -85.000,  105.000,  4.1788E-01,  3.0947E+01,  0.0000E+00
 -85.000,  108.000,  4.1882E-01,  3.1612E+01,  0.0000E+00
 -85.000,  111.000,  4.1972E-01,  3.2198E+01,  0.0000E+00
 -85.000,  114.000,  4.2057E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  4.2138E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  4.2214E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  4.2284E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  4.2350E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  4.2411E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  4.2465E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  4.2515E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  4.2558E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  4.2596E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  4.2627E-01,  3.0958E+01,  0.0000E+00
 -85.000,  147.000,  4.2653E-01,  2.9893E+01,  0.0000E+00
 -85.000,  150.000,  4.2673E-01,  2.9594E+01,  0.0000E+00
 -85.000,  153.000,  4.2687E-01,  2.8962E+01,  0.0000E+00
 -85.000,  156.000,  4.2695E-01,  2.8172E+01,  0.0000E+00
 -85.000,  159.000,  4.2697E-01,  2.7316E+01,  0.0000E+00
 -85.000,  162.000,  4.2692E-01,  2.6436E+01,  0.0000E+00
 -85.000,  165.000,  4.2682E-01,  2.5548E+01,  0.0000E+00
 -85.000,  168.000,  4.2666E-01,  2.4666E+01,  0.0000E+00
 -85.000,  171.000,  4.2645E-01,  2.3796E+01,  0.0000E+00
 -85.000,  174.000,  4.2617E-01,  2.2945E+01,  0.0000E+00
 -85.000,  177.000,  4.2584E-01,  2.2117E+01,  0.0000E+00
 -85.000,  180.000,  4.2546E-01,  2.1315E+01,  0.0000E+00
