lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,  -42.000,  2.7103E-01,  1.7105E+01,  0.0000E+00
 -89.000,  -39.000,  2.7099E-01,  1.7136E+01,  0.0000E+00
 -89.000,  -36.000,  2.7096E-01,  1.7172E+01,  0.0000E+00
 -89.000,  -33.000,  2.7094E-01,  1.7213E+01,  0.0000E+00
 -89.000,  -30.000,  2.7092E-01,  1.7260E+01,  0.0000E+00
 -89.000,  -27.000,  2.7091E-01,  1.7312E+01,  0.0000E+00
 -89.000,  -24.000,  2.7091E-01,  1.7369E+01,  0.0000E+00
 -89.000,  -21.000,  2.7091E-01,  1.7430E+01,  0.0000E+00
 -89.000,  -18.000,  2.7092E-01,  1.7497E+01,  0.0000E+00
 -89.000,  -15.000,  2.7094E-01,  1.7569E+01,  0.0000E+00
 -89.000,  -12.000,  2.7096E-01,  1.7645E+01,  0.0000E+00
 -89.000,   -9.000,  2.7100E-01,  1.7727E+01,  0.0000E+00
 -89.000,   -6.000,  2.7103E-01,  1.7812E+01,  0.0000E+00
 -89.000,   -3.000,  2.7108E-01,  1.7903E+01,  0.0000E+00
 -89.000,    0.000,  2.7113E-01,  1.7997E+01,  0.0000E+00
 -89.000,    3.000,  2.7119E-01,  1.8097E+01,  0.0000E+00
 -89.000,    6.000,  2.7125E-01,  1.8200E+01,  0.0000E+00
 -89.000,    9.000,  2.7132E-01,  1.8306E+01,  0.0000E+00
 -89.000,   12.000,  2.7140E-01,  1.8418E+01,  0.0000E+00
 -89.000,   15.000,  2.7148E-01,  1.8531E+01,  0.0000E+00
 -89.000,   18.000,  2.7156E-01,  1.8649E+01,  0.0000E+00
 -89.000,   21.000,  2.7166E-01,  1.8770E+01,  0.0000E+00
 -89.000,   24.000,  2.7175E-01,  1.8894E+01,  0.0000E+00
 -89.000,   27.000,  2.7185E-01,  1.9020E+01,  0.0000E+00
 -89.000,   30.000,  2.7196E-01,  1.9150E+01,  0.0000E+00
 -89.000,   33.000,  2.7207E-01,  1.9280E+01,  0.0000E+00
 -89.000,   36.000,  2.7218E-01,  1.9414E+01,  0.0000E+00
 -89.000,   39.000,  2.7230E-01,  1.9547E+01,  0.0000E+00
 -89.000,   42.000,  2.7242E-01,  1.9682E+01,  0.0000E+00
 -89.000,   45.000,  2.7255E-01,  1.9817E+01,  0.0000E+00
 -89.000,   48.000,  2.7267E-01,  1.9953E+01,  0.0000E+00
 -89.000,   51.000,  2.7280E-01,  2.0089E+01,  0.0000E+00
 -89.000,   54.000,  2.7293E-01,  2.0223E+01,  0.0000E+00
 -89.000,   57.000,  2.7306E-01,  2.0358E+01,  0.0000E+00
 -89.000,   60.000,  2.7319E-01,  2.0490E+01,  0.0000E+00
 -89.000,   63.000,  2.7332E-01,  2.0620E+01,  0.0000E+00
 -89.000,   66.000,  2.7346E-01,  2.0749E+01,  0.0000E+00
 -89.000,   69.000,  2.7359E-01,  2.0874E+01,  0.0000E+00
 -89.000,   72.000,  2.7372E-01,  2.0996E+01,  0.0000E+00
 -89.000,   75.000,  2.7386E-01,  2.1114E+01,  0.0000E+00
 -89.000,   78.000,  2.7399E-01,  2.1228E+01,  0.0000E+00
 -89.000,   81.000,  2.7412E-01,  2.1337E+01,  0.0000E+00
 -89.000,   84.000,  2.7424E-01,  2.1440E+01,  0.0000E+00
 -89.000,   87.000,  2.7437E-01,  2.1538E+01,  0.0000E+00
 -89.000,   90.000,  2.7449E-01,  2.1629E+01,  0.0000E+00
 -89.000,   93.000,  2.7461E-01,  2.1715E+01,  0.0000E+00
 -89.000,   96.000,  2.7473E-01,  2.1792E+01,  0.0000E+00
 -89.000,   99.000,  2.7484E-01,  2.1862E+01,  0.0000E+00
 -89.000,  102.000,  2.7495E-01,  2.1923E+01,  0.0000E+00
 -89.000,  105.000,  2.7505E-01,  2.1973E+01,  0.0000E+00
 -89.000,  108.000,  2.7515E-01,  2.2009E+01,  0.0000E+00
 -89.000,  111.000,  2.7525E-01,  2.2021E+01,  0.0000E+00
 -89.000,  114.000,  2.7534E-01,  2.1973E+01,  0.0000E+00
 -89.000,  117.000,  2.7543E-01,  2.1756E+01,  0.0000E+00
 -89.000,  120.000,  2.7551E-01,  2.1558E+01,  0.0000E+00
 -89.000,  123.000,  2.7558E-01,  2.1622E+01,  0.0000E+00
 -89.000,  126.000,  2.7565E-01,  2.1896E+01,  0.0000E+00
 -89.000,  129.000,  2.7571E-01,  2.2375E+01,  0.0000E+00
 -89.000,  132.000,  2.7577E-01,  2.4460E+01,  0.0000E+00
 -89.000,  135.000,  2.7582E-01,  2.3525E+01,  0.0000E+00
 -89.000,  138.000,  2.7586E-01,  2.3719E+01,  0.0000E+00
 -89.000,  141.000,  2.7590E-01,  2.1980E+01,  0.0000E+00
 -89.000,  144.000,  2.7592E-01,  2.4525E+01,  0.0000E+00
 -89.000,  147.000,  2.7595E-01,  2.4860E+01,  0.0000E+00
 -89.000,  150.000,  2.7596E-01,  2.2941E+01,  0.0000E+00
 -89.000,  153.000,  2.7597E-01,  2.2439E+01,  0.0000E+00
 -89.000,  156.000,  2.7597E-01,  2.1736E+01,  0.0000E+00
 -89.000,  159.000,  2.7597E-01,  2.1139E+01,  0.0000E+00
 -89.000,  162.000,  2.7596E-01,  2.0849E+01,  0.0000E+00
 -89.000,  165.000,  2.7594E-01,  2.1016E+01,  0.0000E+00
 -89.000,  168.000,  2.7591E-01,  2.1052E+01,  0.0000E+00
 -89.000,  171.000,  2.7588E-01,  2.1001E+01,  0.0000E+00
 -89.000,  174.000,  2.7584E-01,  2.0911E+01,  0.0000E+00
 -89.000,  177.000,  2.7579E-01,  2.0801E+01,  0.0000E+00
 -89.000,  180.000,  2.7574E-01,  2.0682E+01,  0.0000E+00
 -87.000, -180.000,  2.8003E-01,  2.3417E+01,  0.0000E+00
 -87.000, -177.000,  2.7985E-01,  2.2928E+01,  0.0000E+00
 -87.000, -174.000,  2.7965E-01,  2.2445E+01,  0.0000E+00
 -87.000, -171.000,  2.7944E-01,  2.1969E+01,  0.0000E+00
 -87.000, -168.000,  2.7921E-01,  2.1503E+01,  0.0000E+00
 -87.000, -165.000,  2.7897E-01,  2.1047E+01,  0.0000E+00
 -87.000, -162.000,  2.7870E-01,  2.0602E+01,  0.0000E+00
 -87.000, -159.000,  2.7843E-01,  2.0170E+01,  0.0000E+00
 -87.000, -156.000,  2.7814E-01,  1.9751E+01,  0.0000E+00
 -87.000, -153.000,  2.7783E-01,  1.9346E+01,  0.0000E+00
 -87.000, -150.000,  2.7752E-01,  1.8955E+01,  0.0000E+00
 -87.000, -147.000,  2.7719E-01,  1.8579E+01,  0.0000E+00
 -87.000, -144.000,  2.7685E-01,  1.8218E+01,  0.0000E+00
 -87.000, -141.000,  2.7651E-01,  1.7872E+01,  0.0000E+00
 -87.000, -138.000,  2.7615E-01,  1.7540E+01,  0.0000E+00
 -87.000, -135.000,  2.7578E-01,  1.7224E+01,  0.0000E+00
 -87.000, -132.000,  2.7541E-01,  1.6922E+01,  0.0000E+00
 -87.000, -129.000,  2.7504E-01,  1.6635E+01,  0.0000E+00
 -87.000, -126.000,  2.7465E-01,  1.6363E+01,  0.0000E+00
 -87.000, -123.000,  2.7427E-01,  1.6104E+01,  0.0000E+00
 -87.000, -120.000,  2.7388E-01,  1.5860E+01,  0.0000E+00
 -87.000, -117.000,  2.7349E-01,  1.5629E+01,  0.0000E+00
 -87.000, -114.000,  2.7310E-01,  1.5412E+01,  0.0000E+00
 -87.000, -111.000,  2.7270E-01,  1.5209E+01,  0.0000E+00
 -87.000, -108.000,  2.7231E-01,  1.5018E+01,  0.0000E+00
 -87.000, -105.000,  2.7192E-01,  1.4840E+01,  0.0000E+00
 -87.000, -102.000,  2.7154E-01,  1.4674E+01,  0.0000E+00
 -87.000,  -99.000,  2.7116E-01,  1.4522E+01,  0.0000E+00
 -87.000,  -96.000,  2.7078E-01,  1.4380E+01,  0.0000E+00
 -87.000,  -93.000,  2.7041E-01,  1.4250E+01,  0.0000E+00
 -87.000,  -90.000,  2.7005E-01,  1.4133E+01,  0.0000E+00
 -87.000,  -87.000,  2.6970E-01,  1.4025E+01,  0.0000E+00
 -87.000,  -84.000,  2.6936E-01,  1.3930E+01,  0.0000E+00
 -87.000,  -81.000,  2.6902E-01,  1.3846E+01,  0.0000E+00
 -87.000,  -78.000,  2.6870E-01,  1.3772E+01,  0.0000E+00
 -87.000,  -75.000,  2.6839E-01,  1.3709E+01,  0.0000E+00
 -87.000,  -72.000,  2.6809E-01,  1.3656E+01,  0.0000E+00
 -87.000,  -69.000,  2.6780E-01,  1.3614E+01,  0.0000E+00
 -87.000,  -66.000,  2.6753E-01,  1.3583E+01,  0.0000E+00
 -87.000,  -63.000,  2.6728E-01,  1.3562E+01,  0.0000E+00
 -87.000,  -60.000,  2.6704E-01,  1.3551E+01,  0.0000E+00
 -87.000,  -57.000,  2.6681E-01,  1.3550E+01,  0.0000E+00
 -87.000,  -54.000,  2.6661E-01,  1.3560E+01,  0.0000E+00
 -87.000,  -51.000,  2.6642E-01,  1.3579E+01,  0.0000E+00
 -87.000,  -48.000,  2.6625E-01,  1.3609E+01,  0.0000E+00
 -87.000,  -45.000,  2.6610E-01,  1.3649E+01,  0.0000E+00
 -87.000,  -42.000,  2.6596E-01,  1.3700E+01,  0.0000E+00
 -87.000,  -39.000,  2.6585E-01,  1.3761E+01,  0.0000E+00
 -87.000,  -36.000,  2.6576E-01,  1.3833E+01,  0.0000E+00
 -87.000,  -33.000,  2.6568E-01,  1.3914E+01,  0.0000E+00
 -87.000,  -30.000,  2.6563E-01,  1.4007E+01,  0.0000E+00
 -87.000,  -27.000,  2.6560E-01,  1.4111E+01,  0.0000E+00
 -87.000,  -24.000,  2.6559E-01,  1.4225E+01,  0.0000E+00
 -87.000,  -21.000,  2.6559E-01,  1.4351E+01,  0.0000E+00
 -87.000,  -18.000,  2.6562E-01,  1.4489E+01,  0.0000E+00
 -87.000,  -15.000,  2.6567E-01,  1.4637E+01,  0.0000E+00
 -87.000,  -12.000,  2.6574E-01,  1.4797E+01,  0.0000E+00
 -87.000,   -9.000,  2.6583E-01,  1.4970E+01,  0.0000E+00
 -87.000,   -6.000,  2.6595E-01,  1.5154E+01,  0.0000E+00
 -87.000,   -3.000,  2.6608E-01,  1.5351E+01,  0.0000E+00
 -87.000,    0.000,  2.6623E-01,  1.5561E+01,  0.0000E+00
 -87.000,    3.000,  2.6640E-01,  1.5783E+01,  0.0000E+00
 -87.000,    6.000,  2.6659E-01,  1.6019E+01,  0.0000E+00
 -87.000,    9.000,  2.6679E-01,  1.6269E+01,  0.0000E+00
 -87.000,   12.000,  2.6702E-01,  1.6531E+01,  0.0000E+00
 -87.000,   15.000,  2.6726E-01,  1.6808E+01,  0.0000E+00
 -87.000,   18.000,  2.6752E-01,  1.7099E+01,  0.0000E+00
 -87.000,   21.000,  2.6779E-01,  1.7405E+01,  0.0000E+00
 -87.000,   24.000,  2.6808E-01,  1.7724E+01,  0.0000E+00
 -87.000,   27.000,  2.6838E-01,  1.8058E+01,  0.0000E+00
 -87.000,   30.000,  2.6870E-01,  1.8406E+01,  0.0000E+00
 -87.000,   33.000,  2.6903E-01,  1.8769E+01,  0.0000E+00
 -87.000,   36.000,  2.6937E-01,  1.9146E+01,  0.0000E+00
 -87.000,   39.000,  2.6973E-01,  1.9538E+01,  0.0000E+00
 -87.000,   42.000,  2.7009E-01,  1.9944E+01,  0.0000E+00
 -87.000,   45.000,  2.7046E-01,  2.0362E+01,  0.0000E+00
 -87.000,   48.000,  2.7084E-01,  2.0794E+01,  0.0000E+00
 -87.000,   51.000,  2.7123E-01,  2.1238E+01,  0.0000E+00
 -87.000,   54.000,  2.7162E-01,  2.1693E+01,  0.0000E+00
 -87.000,   57.000,  2.7201E-01,  2.2158E+01,  0.0000E+00
 -87.000,   60.000,  2.7241E-01,  2.2633E+01,  0.0000E+00
 -87.000,   63.000,  2.7281E-01,  2.3114E+01,  0.0000E+00
 -87.000,   66.000,  2.7322E-01,  2.3602E+01,  0.0000E+00
 -87.000,   69.000,  2.7362E-01,  2.4093E+01,  0.0000E+00
 -87.000,   72.000,  2.7402E-01,  2.4585E+01,  0.0000E+00
 -87.000,   75.000,  2.7442E-01,  2.5076E+01,  0.0000E+00
 -87.000,   78.000,  2.7482E-01,  2.5563E+01,  0.0000E+00
 -87.000,   81.000,  2.7521E-01,  2.6042E+01,  0.0000E+00
 -87.000,   84.000,  2.7559E-01,  2.6512E+01,  0.0000E+00
 -87.000,   87.000,  2.7597E-01,  2.6967E+01,  0.0000E+00
 -87.000,   90.000,  2.7634E-01,  2.7404E+01,  0.0000E+00
 -87.000,   93.000,  2.7670E-01,  2.7821E+01,  0.0000E+00
 -87.000,   96.000,  2.7705E-01,  2.8213E+01,  0.0000E+00
 -87.000,   99.000,  2.7739E-01,  2.8576E+01,  0.0000E+00
 -87.000,  102.000,  2.7772E-01,  2.8908E+01,  0.0000E+00
 -87.000,  105.000,  2.7804E-01,  2.9207E+01,  0.0000E+00
 -87.000,  108.000,  2.7834E-01,  2.9468E+01,  0.0000E+00
 -87.000,  111.000,  2.7862E-01,  2.9692E+01,  0.0000E+00
 -87.000,  114.000,  2.7890E-01,  2.9872E+01,  0.0000E+00
 -87.000,  117.000,  2.7915E-01,  3.0007E+01,  0.0000E+00
 -87.000,  120.000,  2.7939E-01,  3.0092E+01,  0.0000E+00
 -87.000,  123.000,  2.7961E-01,  3.0139E+01,  0.0000E+00
 -87.000,  126.000,  2.7981E-01,  3.0391E+01,  0.0000E+00
 -87.000,  129.000,  2.8000E-01,  3.2836E+01,  0.0000E+00
 -87.000,  132.000,  2.8016E-01,  2.9474E+01,  0.0000E+00
 -87.000,  135.000,  2.8030E-01, -4.0000E+20, -1.0000E+20
 -87.000,  138.000,  2.8043E-01,  2.9983E+01,  0.0000E+00
 -87.000,  141.000,  2.8053E-01, -4.0000E+20, -1.0000E+20
 -87.000,  144.000,  2.8062E-01, -4.0000E+20, -1.0000E+20
 -87.000,  147.000,  2.8068E-01,  2.9896E+01,  0.0000E+00
 -87.000,  150.000,  2.8073E-01,  2.8587E+01,  0.0000E+00
 -87.000,  153.000,  2.8075E-01,  2.7889E+01,  0.0000E+00
 -87.000,  156.000,  2.8075E-01,  2.7392E+01,  0.0000E+00
 -87.000,  159.000,  2.8073E-01,  2.6902E+01,  0.0000E+00
 -87.000,  162.000,  2.8069E-01,  2.6405E+01,  0.0000E+00
 -87.000,  165.000,  2.8063E-01,  2.5905E+01,  0.0000E+00
 -87.000,  168.000,  2.8055E-01,  2.5405E+01,  0.0000E+00
 -87.000,  171.000,  2.8045E-01,  2.4905E+01,  0.0000E+00
 -87.000,  174.000,  2.8033E-01,  2.4407E+01,  0.0000E+00
 -87.000,  177.000,  2.8019E-01,  2.3911E+01,  0.0000E+00
 -87.000,  180.000,  2.8003E-01,  2.3417E+01,  0.0000E+00
 -85.000, -180.000,  2.8395E-01,  2.5827E+01,  0.0000E+00
 -85.000, -177.000,  2.8365E-01,  2.4849E+01,  0.0000E+00
 -85.000, -174.000,  2.8332E-01,  2.3916E+01,  0.0000E+00
 -85.000, -171.000,  2.8296E-01,  2.3027E+01,  0.0000E+00
 -85.000, -168.000,  2.8258E-01,  2.2185E+01,  0.0000E+00
 -85.000, -165.000,  2.8217E-01,  2.1387E+01,  0.0000E+00
 -85.000, -162.000,  2.8173E-01,  2.0632E+01,  0.0000E+00
 -85.000, -159.000,  2.8127E-01,  1.9920E+01,  0.0000E+00
 -85.000, -156.000,  2.8079E-01,  1.9248E+01,  0.0000E+00
 -85.000, -153.000,  2.8029E-01,  1.8615E+01,  0.0000E+00
 -85.000, -150.000,  2.7977E-01,  1.8019E+01,  0.0000E+00
 -85.000, -147.000,  2.7923E-01,  1.7460E+01,  0.0000E+00
 -85.000, -144.000,  2.7867E-01,  1.6935E+01,  0.0000E+00
 -85.000, -141.000,  2.7809E-01,  1.6442E+01,  0.0000E+00
 -85.000, -138.000,  2.7751E-01,  1.5980E+01,  0.0000E+00
 -85.000, -135.000,  2.7690E-01,  1.5547E+01,  0.0000E+00
 -85.000, -132.000,  2.7629E-01,  1.5141E+01,  0.0000E+00
 -85.000, -129.000,  2.7567E-01,  1.4762E+01,  0.0000E+00
 -85.000, -126.000,  2.7504E-01,  1.4408E+01,  0.0000E+00
 -85.000, -123.000,  2.7440E-01,  1.4077E+01,  0.0000E+00
 -85.000, -120.000,  2.7376E-01,  1.3769E+01,  0.0000E+00
 -85.000, -117.000,  2.7312E-01,  1.3482E+01,  0.0000E+00
 -85.000, -114.000,  2.7247E-01,  1.3215E+01,  0.0000E+00
 -85.000, -111.000,  2.7183E-01,  1.2968E+01,  0.0000E+00
 -85.000, -108.000,  2.7118E-01,  1.2739E+01,  0.0000E+00
 -85.000, -105.000,  2.7054E-01,  1.2527E+01,  0.0000E+00
 -85.000, -102.000,  2.6991E-01,  1.2333E+01,  0.0000E+00
 -85.000,  -99.000,  2.6928E-01,  1.2153E+01,  0.0000E+00
 -85.000,  -96.000,  2.6866E-01,  1.1990E+01,  0.0000E+00
 -85.000,  -93.000,  2.6806E-01,  1.1841E+01,  0.0000E+00
 -85.000,  -90.000,  2.6746E-01,  1.1708E+01,  0.0000E+00
 -85.000,  -87.000,  2.6688E-01,  1.1588E+01,  0.0000E+00
 -85.000,  -84.000,  2.6631E-01,  1.1480E+01,  0.0000E+00
 -85.000,  -81.000,  2.6576E-01,  1.1386E+01,  0.0000E+00
 -85.000,  -78.000,  2.6522E-01,  1.1305E+01,  0.0000E+00
 -85.000,  -75.000,  2.6471E-01,  1.1236E+01,  0.0000E+00
 -85.000,  -72.000,  2.6421E-01,  1.1179E+01,  0.0000E+00
 -85.000,  -69.000,  2.6374E-01,  1.1134E+01,  0.0000E+00
 -85.000,  -66.000,  2.6330E-01,  1.1100E+01,  0.0000E+00
 -85.000,  -63.000,  2.6287E-01,  1.1078E+01,  0.0000E+00
 -85.000,  -60.000,  2.6248E-01,  1.1068E+01,  0.0000E+00
 -85.000,  -57.000,  2.6210E-01,  1.1069E+01,  0.0000E+00
 -85.000,  -54.000,  2.6176E-01,  1.1082E+01,  0.0000E+00
 -85.000,  -51.000,  2.6145E-01,  1.1105E+01,  0.0000E+00
 -85.000,  -48.000,  2.6116E-01,  1.1141E+01,  0.0000E+00
 -85.000,  -45.000,  2.6091E-01,  1.1188E+01,  0.0000E+00
 -85.000,  -42.000,  2.6069E-01,  1.1247E+01,  0.0000E+00
 -85.000,  -39.000,  2.6050E-01,  1.1316E+01,  0.0000E+00
 -85.000,  -36.000,  2.6034E-01,  1.1398E+01,  0.0000E+00
 -85.000,  -33.000,  2.6022E-01,  1.1493E+01,  0.0000E+00
 -85.000,  -30.000,  2.6012E-01,  1.1600E+01,  0.0000E+00
 -85.000,  -27.000,  2.6007E-01,  1.1720E+01,  0.0000E+00
 -85.000,  -24.000,  2.6004E-01,  1.1853E+01,  0.0000E+00
 -85.000,  -21.000,  2.6005E-01,  1.2000E+01,  0.0000E+00
 -85.000,  -18.000,  2.6010E-01,  1.2160E+01,  0.0000E+00
 -85.000,  -15.000,  2.6018E-01,  1.2336E+01,  0.0000E+00
 -85.000,  -12.000,  2.6029E-01,  1.2526E+01,  0.0000E+00
 -85.000,   -9.000,  2.6043E-01,  1.2733E+01,  0.0000E+00
 -85.000,   -6.000,  2.6061E-01,  1.2955E+01,  0.0000E+00
 -85.000,   -3.000,  2.6083E-01,  1.3196E+01,  0.0000E+00
 -85.000,    0.000,  2.6107E-01,  1.3454E+01,  0.0000E+00
 -85.000,    3.000,  2.6135E-01,  1.3731E+01,  0.0000E+00
 -85.000,    6.000,  2.6166E-01,  1.4028E+01,  0.0000E+00
 -85.000,    9.000,  2.6200E-01,  1.4346E+01,  0.0000E+00
 -85.000,   12.000,  2.6237E-01,  1.4685E+01,  0.0000E+00
 -85.000,   15.000,  2.6277E-01,  1.5048E+01,  0.0000E+00
 -85.000,   18.000,  2.6320E-01,  1.5436E+01,  0.0000E+00
 -85.000,   21.000,  2.6365E-01,  1.5849E+01,  0.0000E+00
 -85.000,   24.000,  2.6413E-01,  1.6290E+01,  0.0000E+00
 -85.000,   27.000,  2.6463E-01,  1.6758E+01,  0.0000E+00
 -85.000,   30.000,  2.6516E-01,  1.7257E+01,  0.0000E+00
 -85.000,   33.000,  2.6571E-01,  1.7788E+01,  0.0000E+00
 -85.000,   36.000,  2.6628E-01,  1.8352E+01,  0.0000E+00
 -85.000,   39.000,  2.6687E-01,  1.8951E+01,  0.0000E+00
 -85.000,   42.000,  2.6747E-01,  1.9587E+01,  0.0000E+00
 -85.000,   45.000,  2.6809E-01,  2.0261E+01,  0.0000E+00
 -85.000,   48.000,  2.6873E-01,  2.0974E+01,  0.0000E+00
 -85.000,   51.000,  2.6937E-01,  2.1729E+01,  0.0000E+00
 -85.000,   54.000,  2.7003E-01,  2.2526E+01,  0.0000E+00
 -85.000,   57.000,  2.7069E-01,  2.3367E+01,  0.0000E+00
 -85.000,   60.000,  2.7136E-01,  2.4252E+01,  0.0000E+00
 -85.000,   63.000,  2.7203E-01,  2.5181E+01,  0.0000E+00
 -85.000,   66.000,  2.7271E-01,  2.6153E+01,  0.0000E+00
 -85.000,   69.000,  2.7339E-01,  2.7169E+01,  0.0000E+00
 -85.000,   72.000,  2.7406E-01,  2.8224E+01,  0.0000E+00
 -85.000,   75.000,  2.7473E-01,  2.9316E+01,  0.0000E+00
 -85.000,   78.000,  2.7539E-01,  3.0441E+01,  0.0000E+00
 -85.000,   81.000,  2.7605E-01,  3.1592E+01,  0.0000E+00
 -85.000,   84.000,  2.7669E-01,  3.2763E+01,  0.0000E+00
 -85.000,   87.000,  2.7733E-01, -4.0000E+20, -1.0000E+20
 -85.000,   90.000,  2.7795E-01, -4.0000E+20, -1.0000E+20
 -85.000,   93.000,  2.7855E-01, -4.0000E+20, -1.0000E+20
 -85.000,   96.000,  2.7914E-01, -4.0000E+20, -1.0000E+20
 -85.000,   99.000,  2.7971E-01, -4.0000E+20, -1.0000E+20
 -85.000,  102.000,  2.8026E-01, -4.0000E+20, -1.0000E+20
 -85.000,  105.000,  2.8078E-01, -4.0000E+20, -1.0000E+20
 -85.000,  108.000,  2.8128E-01, -4.0000E+20, -1.0000E+20
 -85.000,  111.000,  2.8176E-01, -4.0000E+20, -1.0000E+20
 -85.000,  114.000,  2.8221E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  2.8263E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  2.8302E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  2.8338E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  2.8372E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  2.8402E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  2.8428E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  2.8452E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  2.8472E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  2.8489E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  2.8502E-01, -4.0000E+20, -1.0000E+20
 -85.000,  147.000,  2.8512E-01, -4.0000E+20, -1.0000E+20
 -85.000,  150.000,  2.8518E-01, -4.0000E+20, -1.0000E+20
 -85.000,  153.000,  2.8521E-01, -4.0000E+20, -1.0000E+20
 -85.000,  156.000,  2.8520E-01, -4.0000E+20, -1.0000E+20
 -85.000,  159.000,  2.8516E-01, -4.0000E+20, -1.0000E+20
 -85.000,  162.000,  2.8509E-01,  3.2502E+01,  0.0000E+00
 -85.000,  165.000,  2.8498E-01,  3.1318E+01,  0.0000E+00
 -85.000,  168.000,  2.8484E-01,  3.0153E+01,  0.0000E+00
 -85.000,  171.000,  2.8466E-01,  2.9017E+01,  0.0000E+00
 -85.000,  174.000,  2.8445E-01,  2.7914E+01,  0.0000E+00
 -85.000,  177.000,  2.8422E-01,  2.6850E+01,  0.0000E+00
 -85.000,  180.000,  2.8395E-01,  2.5827E+01,  0.0000E+00
