lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,  -75.000,  3.4929E-01,  1.5018E+01,  0.0000E+00
 -89.000,  -72.000,  3.4914E-01,  1.4992E+01,  0.0000E+00
 -89.000,  -69.000,  3.4900E-01,  1.4970E+01,  0.0000E+00
 -89.000,  -66.000,  3.4886E-01,  1.4953E+01,  0.0000E+00
 -89.000,  -63.000,  3.4873E-01,  1.4941E+01,  0.0000E+00
 -89.000,  -60.000,  3.4861E-01,  1.4933E+01,  0.0000E+00
 -89.000,  -57.000,  3.4850E-01,  1.4929E+01,  0.0000E+00
 -89.000,  -54.000,  3.4839E-01,  1.4931E+01,  0.0000E+00
 -89.000,  -51.000,  3.4829E-01,  1.4937E+01,  0.0000E+00
 -89.000,  -48.000,  3.4820E-01,  1.4947E+01,  0.0000E+00
 -89.000,  -45.000,  3.4812E-01,  1.4962E+01,  0.0000E+00
 -89.000,  -42.000,  3.4805E-01,  1.4982E+01,  0.0000E+00
 -89.000,  -39.000,  3.4799E-01,  1.5006E+01,  0.0000E+00
 -89.000,  -36.000,  3.4794E-01,  1.5035E+01,  0.0000E+00
 -89.000,  -33.000,  3.4789E-01,  1.5068E+01,  0.0000E+00
 -89.000,  -30.000,  3.4786E-01,  1.5106E+01,  0.0000E+00
 -89.000,  -27.000,  3.4783E-01,  1.5148E+01,  0.0000E+00
 -89.000,  -24.000,  3.4782E-01,  1.5194E+01,  0.0000E+00
 -89.000,  -21.000,  3.4782E-01,  1.5245E+01,  0.0000E+00
 -89.000,  -18.000,  3.4782E-01,  1.5300E+01,  0.0000E+00
 -89.000,  -15.000,  3.4784E-01,  1.5359E+01,  0.0000E+00
 -89.000,  -12.000,  3.4786E-01,  1.5423E+01,  0.0000E+00
 -89.000,   -9.000,  3.4790E-01,  1.5490E+01,  0.0000E+00
 -89.000,   -6.000,  3.4794E-01,  1.5561E+01,  0.0000E+00
 -89.000,   -3.000,  3.4799E-01,  1.5637E+01,  0.0000E+00
 -89.000,    0.000,  3.4806E-01,  1.5716E+01,  0.0000E+00
 -89.000,    3.000,  3.4813E-01,  1.5799E+01,  0.0000E+00
 -89.000,    6.000,  3.4821E-01,  1.5885E+01,  0.0000E+00
 -89.000,    9.000,  3.4830E-01,  1.5974E+01,  0.0000E+00
 -89.000,   12.000,  3.4840E-01,  1.6067E+01,  0.0000E+00
 -89.000,   15.000,  3.4851E-01,  1.6164E+01,  0.0000E+00
 -89.000,   18.000,  3.4863E-01,  1.6262E+01,  0.0000E+00
 -89.000,   21.000,  3.4875E-01,  1.6364E+01,  0.0000E+00
 -89.000,   24.000,  3.4888E-01,  1.6468E+01,  0.0000E+00
 -89.000,   27.000,  3.4902E-01,  1.6575E+01,  0.0000E+00
 -89.000,   30.000,  3.4916E-01,  1.6684E+01,  0.0000E+00
 -89.000,   33.000,  3.4931E-01,  1.6795E+01,  0.0000E+00
 -89.000,   36.000,  3.4947E-01,  1.6906E+01,  0.0000E+00
 -89.000,   39.000,  3.4963E-01,  1.7020E+01,  0.0000E+00
 -89.000,   42.000,  3.4980E-01,  1.7134E+01,  0.0000E+00
 -89.000,   45.000,  3.4997E-01,  1.7249E+01,  0.0000E+00
 -89.000,   48.000,  3.5014E-01,  1.7364E+01,  0.0000E+00
 -89.000,   51.000,  3.5032E-01,  1.7479E+01,  0.0000E+00
 -89.000,   54.000,  3.5051E-01,  1.7594E+01,  0.0000E+00
 -89.000,   57.000,  3.5069E-01,  1.7709E+01,  0.0000E+00
 -89.000,   60.000,  3.5088E-01,  1.7821E+01,  0.0000E+00
 -89.000,   63.000,  3.5106E-01,  1.7933E+01,  0.0000E+00
 -89.000,   66.000,  3.5125E-01,  1.8043E+01,  0.0000E+00
 -89.000,   69.000,  3.5144E-01,  1.8151E+01,  0.0000E+00
 -89.000,   72.000,  3.5163E-01,  1.8255E+01,  0.0000E+00
 -89.000,   75.000,  3.5182E-01,  1.8357E+01,  0.0000E+00
 -89.000,   78.000,  3.5201E-01,  1.8455E+01,  0.0000E+00
 -89.000,   81.000,  3.5220E-01,  1.8550E+01,  0.0000E+00
 -89.000,   84.000,  3.5238E-01,  1.8640E+01,  0.0000E+00
 -89.000,   87.000,  3.5256E-01,  1.8725E+01,  0.0000E+00
 -89.000,   90.000,  3.5274E-01,  1.8805E+01,  0.0000E+00
 -89.000,   93.000,  3.5291E-01,  1.8880E+01,  0.0000E+00
 -89.000,   96.000,  3.5308E-01,  1.8950E+01,  0.0000E+00
 -89.000,   99.000,  3.5325E-01,  1.9013E+01,  0.0000E+00
 -89.000,  102.000,  3.5341E-01,  1.9070E+01,  0.0000E+00
 -89.000,  105.000,  3.5356E-01,  1.9121E+01,  0.0000E+00
 -89.000,  108.000,  3.5371E-01,  1.9163E+01,  0.0000E+00
 -89.000,  111.000,  3.5386E-01,  1.9196E+01,  0.0000E+00
 -89.000,  114.000,  3.5399E-01,  1.9215E+01,  0.0000E+00
 -89.000,  117.000,  3.5412E-01,  1.9206E+01,  0.0000E+00
 -89.000,  120.000,  3.5424E-01,  1.9108E+01,  0.0000E+00
 -89.000,  123.000,  3.5436E-01,  1.8722E+01,  0.0000E+00
 -89.000,  126.000,  3.5446E-01,  1.8581E+01,  0.0000E+00
 -89.000,  129.000,  3.5456E-01,  1.8895E+01,  0.0000E+00
 -89.000,  132.000,  3.5465E-01,  1.9431E+01,  0.0000E+00
 -89.000,  135.000,  3.5473E-01,  1.9632E+01,  0.0000E+00
 -89.000,  138.000,  3.5480E-01,  2.4856E+01,  0.0000E+00
 -89.000,  141.000,  3.5486E-01,  2.1717E+01,  0.0000E+00
 -89.000,  144.000,  3.5491E-01,  1.9099E+01,  0.0000E+00
 -89.000,  147.000,  3.5495E-01,  2.5330E+01,  0.0000E+00
 -89.000,  150.000,  3.5498E-01,  2.0603E+01,  0.0000E+00
 -89.000,  153.000,  3.5500E-01,  1.9866E+01,  0.0000E+00
 -89.000,  156.000,  3.5502E-01,  1.9603E+01,  0.0000E+00
 -89.000,  159.000,  3.5502E-01,  1.8878E+01,  0.0000E+00
 -89.000,  162.000,  3.5501E-01,  1.8245E+01,  0.0000E+00
 -89.000,  165.000,  3.5499E-01,  1.8315E+01,  0.0000E+00
 -89.000,  168.000,  3.5497E-01,  1.8383E+01,  0.0000E+00
 -89.000,  171.000,  3.5493E-01,  1.8358E+01,  0.0000E+00
 -89.000,  174.000,  3.5488E-01,  1.8289E+01,  0.0000E+00
 -89.000,  177.000,  3.5483E-01,  1.8199E+01,  0.0000E+00
 -89.000,  180.000,  3.5476E-01,  1.8099E+01,  0.0000E+00
 -87.000, -180.000,  3.6100E-01,  2.0585E+01,  0.0000E+00
 -87.000, -177.000,  3.6078E-01,  2.0171E+01,  0.0000E+00
 -87.000, -174.000,  3.6052E-01,  1.9760E+01,  0.0000E+00
 -87.000, -171.000,  3.6025E-01,  1.9355E+01,  0.0000E+00
 -87.000, -168.000,  3.5994E-01,  1.8956E+01,  0.0000E+00
 -87.000, -165.000,  3.5962E-01,  1.8564E+01,  0.0000E+00
 -87.000, -162.000,  3.5927E-01,  1.8182E+01,  0.0000E+00
 -87.000, -159.000,  3.5890E-01,  1.7809E+01,  0.0000E+00
 -87.000, -156.000,  3.5851E-01,  1.7446E+01,  0.0000E+00
 -87.000, -153.000,  3.5809E-01,  1.7095E+01,  0.0000E+00
 -87.000, -150.000,  3.5766E-01,  1.6755E+01,  0.0000E+00
 -87.000, -147.000,  3.5722E-01,  1.6428E+01,  0.0000E+00
 -87.000, -144.000,  3.5675E-01,  1.6112E+01,  0.0000E+00
 -87.000, -141.000,  3.5627E-01,  1.5810E+01,  0.0000E+00
 -87.000, -138.000,  3.5578E-01,  1.5520E+01,  0.0000E+00
 -87.000, -135.000,  3.5527E-01,  1.5241E+01,  0.0000E+00
 -87.000, -132.000,  3.5476E-01,  1.4976E+01,  0.0000E+00
 -87.000, -129.000,  3.5423E-01,  1.4724E+01,  0.0000E+00
 -87.000, -126.000,  3.5370E-01,  1.4483E+01,  0.0000E+00
 -87.000, -123.000,  3.5315E-01,  1.4255E+01,  0.0000E+00
 -87.000, -120.000,  3.5261E-01,  1.4039E+01,  0.0000E+00
 -87.000, -117.000,  3.5205E-01,  1.3834E+01,  0.0000E+00
 -87.000, -114.000,  3.5150E-01,  1.3642E+01,  0.0000E+00
 -87.000, -111.000,  3.5094E-01,  1.3460E+01,  0.0000E+00
 -87.000, -108.000,  3.5039E-01,  1.3290E+01,  0.0000E+00
 -87.000, -105.000,  3.4983E-01,  1.3131E+01,  0.0000E+00
 -87.000, -102.000,  3.4928E-01,  1.2983E+01,  0.0000E+00
 -87.000,  -99.000,  3.4873E-01,  1.2845E+01,  0.0000E+00
 -87.000,  -96.000,  3.4819E-01,  1.2718E+01,  0.0000E+00
 -87.000,  -93.000,  3.4766E-01,  1.2602E+01,  0.0000E+00
 -87.000,  -90.000,  3.4714E-01,  1.2494E+01,  0.0000E+00
 -87.000,  -87.000,  3.4662E-01,  1.2397E+01,  0.0000E+00
 -87.000,  -84.000,  3.4612E-01,  1.2310E+01,  0.0000E+00
 -87.000,  -81.000,  3.4563E-01,  1.2233E+01,  0.0000E+00
 -87.000,  -78.000,  3.4516E-01,  1.2164E+01,  0.0000E+00
 -87.000,  -75.000,  3.4470E-01,  1.2105E+01,  0.0000E+00
 -87.000,  -72.000,  3.4425E-01,  1.2056E+01,  0.0000E+00
 -87.000,  -69.000,  3.4383E-01,  1.2015E+01,  0.0000E+00
 -87.000,  -66.000,  3.4342E-01,  1.1984E+01,  0.0000E+00
 -87.000,  -63.000,  3.4304E-01,  1.1961E+01,  0.0000E+00
 -87.000,  -60.000,  3.4268E-01,  1.1947E+01,  0.0000E+00
 -87.000,  -57.000,  3.4233E-01,  1.1943E+01,  0.0000E+00
 -87.000,  -54.000,  3.4202E-01,  1.1947E+01,  0.0000E+00
 -87.000,  -51.000,  3.4172E-01,  1.1960E+01,  0.0000E+00
 -87.000,  -48.000,  3.4145E-01,  1.1981E+01,  0.0000E+00
 -87.000,  -45.000,  3.4121E-01,  1.2012E+01,  0.0000E+00
 -87.000,  -42.000,  3.4099E-01,  1.2051E+01,  0.0000E+00
 -87.000,  -39.000,  3.4080E-01,  1.2100E+01,  0.0000E+00
 -87.000,  -36.000,  3.4064E-01,  1.2157E+01,  0.0000E+00
 -87.000,  -33.000,  3.4051E-01,  1.2224E+01,  0.0000E+00
 -87.000,  -30.000,  3.4040E-01,  1.2300E+01,  0.0000E+00
 -87.000,  -27.000,  3.4032E-01,  1.2385E+01,  0.0000E+00
 -87.000,  -24.000,  3.4027E-01,  1.2479E+01,  0.0000E+00
 -87.000,  -21.000,  3.4026E-01,  1.2583E+01,  0.0000E+00
 -87.000,  -18.000,  3.4027E-01,  1.2697E+01,  0.0000E+00
 -87.000,  -15.000,  3.4031E-01,  1.2820E+01,  0.0000E+00
 -87.000,  -12.000,  3.4038E-01,  1.2954E+01,  0.0000E+00
 -87.000,   -9.000,  3.4048E-01,  1.3097E+01,  0.0000E+00
 -87.000,   -6.000,  3.4060E-01,  1.3251E+01,  0.0000E+00
 -87.000,   -3.000,  3.4076E-01,  1.3416E+01,  0.0000E+00
 -87.000,    0.000,  3.4095E-01,  1.3590E+01,  0.0000E+00
 -87.000,    3.000,  3.4116E-01,  1.3777E+01,  0.0000E+00
 -87.000,    6.000,  3.4140E-01,  1.3974E+01,  0.0000E+00
 -87.000,    9.000,  3.4167E-01,  1.4182E+01,  0.0000E+00
 -87.000,   12.000,  3.4196E-01,  1.4402E+01,  0.0000E+00
 -87.000,   15.000,  3.4228E-01,  1.4634E+01,  0.0000E+00
 -87.000,   18.000,  3.4263E-01,  1.4877E+01,  0.0000E+00
 -87.000,   21.000,  3.4299E-01,  1.5133E+01,  0.0000E+00
 -87.000,   24.000,  3.4338E-01,  1.5399E+01,  0.0000E+00
 -87.000,   27.000,  3.4380E-01,  1.5679E+01,  0.0000E+00
 -87.000,   30.000,  3.4423E-01,  1.5971E+01,  0.0000E+00
 -87.000,   33.000,  3.4468E-01,  1.6274E+01,  0.0000E+00
 -87.000,   36.000,  3.4515E-01,  1.6590E+01,  0.0000E+00
 -87.000,   39.000,  3.4564E-01,  1.6918E+01,  0.0000E+00
 -87.000,   42.000,  3.4614E-01,  1.7257E+01,  0.0000E+00
 -87.000,   45.000,  3.4666E-01,  1.7607E+01,  0.0000E+00
 -87.000,   48.000,  3.4719E-01,  1.7968E+01,  0.0000E+00
 -87.000,   51.000,  3.4773E-01,  1.8340E+01,  0.0000E+00
 -87.000,   54.000,  3.4828E-01,  1.8721E+01,  0.0000E+00
 -87.000,   57.000,  3.4884E-01,  1.9111E+01,  0.0000E+00
 -87.000,   60.000,  3.4940E-01,  1.9509E+01,  0.0000E+00
 -87.000,   63.000,  3.4997E-01,  1.9913E+01,  0.0000E+00
 -87.000,   66.000,  3.5054E-01,  2.0322E+01,  0.0000E+00
 -87.000,   69.000,  3.5112E-01,  2.0734E+01,  0.0000E+00
 -87.000,   72.000,  3.5169E-01,  2.1149E+01,  0.0000E+00
 -87.000,   75.000,  3.5226E-01,  2.1562E+01,  0.0000E+00
 -87.000,   78.000,  3.5283E-01,  2.1974E+01,  0.0000E+00
 -87.000,   81.000,  3.5339E-01,  2.2380E+01,  0.0000E+00
 -87.000,   84.000,  3.5395E-01,  2.2779E+01,  0.0000E+00
 -87.000,   87.000,  3.5450E-01,  2.3166E+01,  0.0000E+00
 -87.000,   90.000,  3.5504E-01,  2.3539E+01,  0.0000E+00
 -87.000,   93.000,  3.5557E-01,  2.3897E+01,  0.0000E+00
 -87.000,   96.000,  3.5608E-01,  2.4235E+01,  0.0000E+00
 -87.000,   99.000,  3.5658E-01,  2.4550E+01,  0.0000E+00
 -87.000,  102.000,  3.5706E-01,  2.4840E+01,  0.0000E+00
 -87.000,  105.000,  3.5753E-01,  2.5102E+01,  0.0000E+00
 -87.000,  108.000,  3.5798E-01,  2.5335E+01,  0.0000E+00
 -87.000,  111.000,  3.5840E-01,  2.5537E+01,  0.0000E+00
 -87.000,  114.000,  3.5881E-01,  2.5708E+01,  0.0000E+00
 -87.000,  117.000,  3.5919E-01,  2.5846E+01,  0.0000E+00
 -87.000,  120.000,  3.5956E-01,  2.5950E+01,  0.0000E+00
 -87.000,  123.000,  3.5989E-01,  2.6017E+01,  0.0000E+00
 -87.000,  126.000,  3.6021E-01,  2.6056E+01,  0.0000E+00
 -87.000,  129.000,  3.6049E-01,  2.6182E+01,  0.0000E+00
 -87.000,  132.000,  3.6075E-01,  2.7524E+01,  0.0000E+00
 -87.000,  135.000,  3.6098E-01, -4.0000E+20, -1.0000E+20
 -87.000,  138.000,  3.6119E-01,  3.1081E+01,  0.0000E+00
 -87.000,  141.000,  3.6136E-01,  2.5476E+01,  0.0000E+00
 -87.000,  144.000,  3.6151E-01, -4.0000E+20, -1.0000E+20
 -87.000,  147.000,  3.6163E-01, -4.0000E+20, -1.0000E+20
 -87.000,  150.000,  3.6172E-01,  2.5032E+01,  0.0000E+00
 -87.000,  153.000,  3.6178E-01,  2.4358E+01,  0.0000E+00
 -87.000,  156.000,  3.6181E-01,  2.3932E+01,  0.0000E+00
 -87.000,  159.000,  3.6181E-01,  2.3517E+01,  0.0000E+00
 -87.000,  162.000,  3.6178E-01,  2.3097E+01,  0.0000E+00
 -87.000,  165.000,  3.6172E-01,  2.2676E+01,  0.0000E+00
 -87.000,  168.000,  3.6164E-01,  2.2256E+01,  0.0000E+00
 -87.000,  171.000,  3.6152E-01,  2.1837E+01,  0.0000E+00
 -87.000,  174.000,  3.6138E-01,  2.1420E+01,  0.0000E+00
 -87.000,  177.000,  3.6120E-01,  2.1002E+01,  0.0000E+00
 -87.000,  180.000,  3.6100E-01,  2.0585E+01,  0.0000E+00
 -85.000, -180.000,  3.6672E-01,  2.2893E+01,  0.0000E+00
 -85.000, -177.000,  3.6634E-01,  2.2049E+01,  0.0000E+00
 -85.000, -174.000,  3.6591E-01,  2.1240E+01,  0.0000E+00
 -85.000, -171.000,  3.6545E-01,  2.0468E+01,  0.0000E+00
 -85.000, -168.000,  3.6494E-01,  1.9733E+01,  0.0000E+00
 -85.000, -165.000,  3.6440E-01,  1.9035E+01,  0.0000E+00
 -85.000, -162.000,  3.6382E-01,  1.8373E+01,  0.0000E+00
 -85.000, -159.000,  3.6320E-01,  1.7746E+01,  0.0000E+00
 -85.000, -156.000,  3.6255E-01,  1.7154E+01,  0.0000E+00
 -85.000, -153.000,  3.6187E-01,  1.6596E+01,  0.0000E+00
 -85.000, -150.000,  3.6116E-01,  1.6068E+01,  0.0000E+00
 -85.000, -147.000,  3.6042E-01,  1.5573E+01,  0.0000E+00
 -85.000, -144.000,  3.5965E-01,  1.5106E+01,  0.0000E+00
 -85.000, -141.000,  3.5886E-01,  1.4667E+01,  0.0000E+00
 -85.000, -138.000,  3.5805E-01,  1.4255E+01,  0.0000E+00
 -85.000, -135.000,  3.5721E-01,  1.3869E+01,  0.0000E+00
 -85.000, -132.000,  3.5636E-01,  1.3507E+01,  0.0000E+00
 -85.000, -129.000,  3.5550E-01,  1.3167E+01,  0.0000E+00
 -85.000, -126.000,  3.5462E-01,  1.2850E+01,  0.0000E+00
 -85.000, -123.000,  3.5372E-01,  1.2553E+01,  0.0000E+00
 -85.000, -120.000,  3.5282E-01,  1.2277E+01,  0.0000E+00
 -85.000, -117.000,  3.5191E-01,  1.2018E+01,  0.0000E+00
 -85.000, -114.000,  3.5100E-01,  1.1778E+01,  0.0000E+00
 -85.000, -111.000,  3.5009E-01,  1.1555E+01,  0.0000E+00
 -85.000, -108.000,  3.4917E-01,  1.1347E+01,  0.0000E+00
 -85.000, -105.000,  3.4826E-01,  1.1156E+01,  0.0000E+00
 -85.000, -102.000,  3.4735E-01,  1.0979E+01,  0.0000E+00
 -85.000,  -99.000,  3.4645E-01,  1.0817E+01,  0.0000E+00
 -85.000,  -96.000,  3.4556E-01,  1.0668E+01,  0.0000E+00
 -85.000,  -93.000,  3.4468E-01,  1.0533E+01,  0.0000E+00
 -85.000,  -90.000,  3.4382E-01,  1.0410E+01,  0.0000E+00
 -85.000,  -87.000,  3.4297E-01,  1.0299E+01,  0.0000E+00
 -85.000,  -84.000,  3.4214E-01,  1.0200E+01,  0.0000E+00
 -85.000,  -81.000,  3.4134E-01,  1.0113E+01,  0.0000E+00
 -85.000,  -78.000,  3.4055E-01,  1.0037E+01,  0.0000E+00
 -85.000,  -75.000,  3.3979E-01,  9.9713E+00,  0.0000E+00
 -85.000,  -72.000,  3.3906E-01,  9.9168E+00,  0.0000E+00
 -85.000,  -69.000,  3.3836E-01,  9.8728E+00,  0.0000E+00
 -85.000,  -66.000,  3.3769E-01,  9.8391E+00,  0.0000E+00
 -85.000,  -63.000,  3.3705E-01,  9.8155E+00,  0.0000E+00
 -85.000,  -60.000,  3.3645E-01,  9.8020E+00,  0.0000E+00
 -85.000,  -57.000,  3.3588E-01,  9.7986E+00,  0.0000E+00
 -85.000,  -54.000,  3.3536E-01,  9.8050E+00,  0.0000E+00
 -85.000,  -51.000,  3.3487E-01,  9.8214E+00,  0.0000E+00
 -85.000,  -48.000,  3.3442E-01,  9.8478E+00,  0.0000E+00
 -85.000,  -45.000,  3.3401E-01,  9.8841E+00,  0.0000E+00
 -85.000,  -42.000,  3.3365E-01,  9.9305E+00,  0.0000E+00
 -85.000,  -39.000,  3.3333E-01,  9.9874E+00,  0.0000E+00
 -85.000,  -36.000,  3.3306E-01,  1.0055E+01,  0.0000E+00
 -85.000,  -33.000,  3.3283E-01,  1.0132E+01,  0.0000E+00
 -85.000,  -30.000,  3.3265E-01,  1.0220E+01,  0.0000E+00
 -85.000,  -27.000,  3.3252E-01,  1.0320E+01,  0.0000E+00
 -85.000,  -24.000,  3.3243E-01,  1.0431E+01,  0.0000E+00
 -85.000,  -21.000,  3.3239E-01,  1.0553E+01,  0.0000E+00
 -85.000,  -18.000,  3.3241E-01,  1.0687E+01,  0.0000E+00
 -85.000,  -15.000,  3.3247E-01,  1.0834E+01,  0.0000E+00
 -85.000,  -12.000,  3.3257E-01,  1.0993E+01,  0.0000E+00
 -85.000,   -9.000,  3.3273E-01,  1.1167E+01,  0.0000E+00
 -85.000,   -6.000,  3.3294E-01,  1.1353E+01,  0.0000E+00
 -85.000,   -3.000,  3.3319E-01,  1.1555E+01,  0.0000E+00
 -85.000,    0.000,  3.3349E-01,  1.1770E+01,  0.0000E+00
 -85.000,    3.000,  3.3384E-01,  1.2003E+01,  0.0000E+00
 -85.000,    6.000,  3.3423E-01,  1.2252E+01,  0.0000E+00
 -85.000,    9.000,  3.3467E-01,  1.2517E+01,  0.0000E+00
 -85.000,   12.000,  3.3515E-01,  1.2802E+01,  0.0000E+00
 -85.000,   15.000,  3.3568E-01,  1.3106E+01,  0.0000E+00
 -85.000,   18.000,  3.3625E-01,  1.3429E+01,  0.0000E+00
 -85.000,   21.000,  3.3685E-01,  1.3775E+01,  0.0000E+00
 -85.000,   24.000,  3.3750E-01,  1.4142E+01,  0.0000E+00
 -85.000,   27.000,  3.3818E-01,  1.4533E+01,  0.0000E+00
 -85.000,   30.000,  3.3890E-01,  1.4949E+01,  0.0000E+00
 -85.000,   33.000,  3.3965E-01,  1.5390E+01,  0.0000E+00
 -85.000,   36.000,  3.4044E-01,  1.5860E+01,  0.0000E+00
 -85.000,   39.000,  3.4125E-01,  1.6357E+01,  0.0000E+00
 -85.000,   42.000,  3.4209E-01,  1.6884E+01,  0.0000E+00
 -85.000,   45.000,  3.4295E-01,  1.7443E+01,  0.0000E+00
 -85.000,   48.000,  3.4384E-01,  1.8034E+01,  0.0000E+00
 -85.000,   51.000,  3.4474E-01,  1.8658E+01,  0.0000E+00
 -85.000,   54.000,  3.4567E-01,  1.9317E+01,  0.0000E+00
 -85.000,   57.000,  3.4660E-01,  2.0012E+01,  0.0000E+00
 -85.000,   60.000,  3.4755E-01,  2.0742E+01,  0.0000E+00
 -85.000,   63.000,  3.4851E-01,  2.1507E+01,  0.0000E+00
 -85.000,   66.000,  3.4947E-01,  2.2309E+01,  0.0000E+00
 -85.000,   69.000,  3.5043E-01,  2.3145E+01,  0.0000E+00
 -85.000,   72.000,  3.5140E-01,  2.4014E+01,  0.0000E+00
 -85.000,   75.000,  3.5236E-01,  2.4914E+01,  0.0000E+00
 -85.000,   78.000,  3.5331E-01,  2.5841E+01,  0.0000E+00
 -85.000,   81.000,  3.5426E-01,  2.6790E+01,  0.0000E+00
 -85.000,   84.000,  3.5520E-01,  2.7757E+01,  0.0000E+00
 -85.000,   87.000,  3.5612E-01,  2.8732E+01,  0.0000E+00
 -85.000,   90.000,  3.5702E-01,  2.9709E+01,  0.0000E+00
 -85.000,   93.000,  3.5790E-01,  3.0677E+01,  0.0000E+00
 -85.000,   96.000,  3.5876E-01,  3.1623E+01,  0.0000E+00
 -85.000,   99.000,  3.5960E-01,  3.2536E+01,  0.0000E+00
 -85.000,  102.000,  3.6040E-01, -4.0000E+20, -1.0000E+20
 -85.000,  105.000,  3.6118E-01, -4.0000E+20, -1.0000E+20
 -85.000,  108.000,  3.6192E-01, -4.0000E+20, -1.0000E+20
 -85.000,  111.000,  3.6263E-01, -4.0000E+20, -1.0000E+20
 -85.000,  114.000,  3.6331E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  3.6394E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  3.6454E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  3.6509E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  3.6561E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  3.6607E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  3.6649E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  3.6687E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  3.6720E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  3.6748E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  3.6771E-01, -4.0000E+20, -1.0000E+20
 -85.000,  147.000,  3.6790E-01, -4.0000E+20, -1.0000E+20
 -85.000,  150.000,  3.6803E-01,  3.2283E+01,  0.0000E+00
 -85.000,  153.000,  3.6812E-01,  3.1447E+01,  0.0000E+00
 -85.000,  156.000,  3.6815E-01,  3.0516E+01,  0.0000E+00
 -85.000,  159.000,  3.6814E-01,  2.9543E+01,  0.0000E+00
 -85.000,  162.000,  3.6808E-01,  2.8554E+01,  0.0000E+00
 -85.000,  165.000,  3.6797E-01,  2.7563E+01,  0.0000E+00
 -85.000,  168.000,  3.6781E-01,  2.6583E+01,  0.0000E+00
 -85.000,  171.000,  3.6761E-01,  2.5621E+01,  0.0000E+00
 -85.000,  174.000,  3.6736E-01,  2.4682E+01,  0.0000E+00
 -85.000,  177.000,  3.6706E-01,  2.3772E+01,  0.0000E+00
 -85.000,  180.000,  3.6672E-01,  2.2893E+01,  0.0000E+00
