lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,  177.000,  2.9171E-01,  2.0198E+01,  0.0000E+00
 -89.000,  180.000,  2.9166E-01,  2.0084E+01,  0.0000E+00
 -87.000, -180.000,  2.9632E-01,  2.2762E+01,  0.0000E+00
 -87.000, -177.000,  2.9613E-01,  2.2290E+01,  0.0000E+00
 -87.000, -174.000,  2.9592E-01,  2.1824E+01,  0.0000E+00
 -87.000, -171.000,  2.9570E-01,  2.1365E+01,  0.0000E+00
 -87.000, -168.000,  2.9545E-01,  2.0914E+01,  0.0000E+00
 -87.000, -165.000,  2.9519E-01,  2.0473E+01,  0.0000E+00
 -87.000, -162.000,  2.9491E-01,  2.0042E+01,  0.0000E+00
 -87.000, -159.000,  2.9462E-01,  1.9624E+01,  0.0000E+00
 -87.000, -156.000,  2.9431E-01,  1.9218E+01,  0.0000E+00
 -87.000, -153.000,  2.9398E-01,  1.8826E+01,  0.0000E+00
 -87.000, -150.000,  2.9364E-01,  1.8447E+01,  0.0000E+00
 -87.000, -147.000,  2.9329E-01,  1.8082E+01,  0.0000E+00
 -87.000, -144.000,  2.9293E-01,  1.7731E+01,  0.0000E+00
 -87.000, -141.000,  2.9255E-01,  1.7395E+01,  0.0000E+00
 -87.000, -138.000,  2.9217E-01,  1.7073E+01,  0.0000E+00
 -87.000, -135.000,  2.9178E-01,  1.6766E+01,  0.0000E+00
 -87.000, -132.000,  2.9138E-01,  1.6472E+01,  0.0000E+00
 -87.000, -129.000,  2.9097E-01,  1.6194E+01,  0.0000E+00
 -87.000, -126.000,  2.9056E-01,  1.5928E+01,  0.0000E+00
 -87.000, -123.000,  2.9014E-01,  1.5677E+01,  0.0000E+00
 -87.000, -120.000,  2.8972E-01,  1.5439E+01,  0.0000E+00
 -87.000, -117.000,  2.8930E-01,  1.5215E+01,  0.0000E+00
 -87.000, -114.000,  2.8888E-01,  1.5003E+01,  0.0000E+00
 -87.000, -111.000,  2.8846E-01,  1.4805E+01,  0.0000E+00
 -87.000, -108.000,  2.8803E-01,  1.4619E+01,  0.0000E+00
 -87.000, -105.000,  2.8761E-01,  1.4445E+01,  0.0000E+00
 -87.000, -102.000,  2.8720E-01,  1.4283E+01,  0.0000E+00
 -87.000,  -99.000,  2.8678E-01,  1.4134E+01,  0.0000E+00
 -87.000,  -96.000,  2.8638E-01,  1.3996E+01,  0.0000E+00
 -87.000,  -93.000,  2.8598E-01,  1.3869E+01,  0.0000E+00
 -87.000,  -90.000,  2.8558E-01,  1.3754E+01,  0.0000E+00
 -87.000,  -87.000,  2.8520E-01,  1.3650E+01,  0.0000E+00
 -87.000,  -84.000,  2.8482E-01,  1.3555E+01,  0.0000E+00
 -87.000,  -81.000,  2.8446E-01,  1.3473E+01,  0.0000E+00
 -87.000,  -78.000,  2.8411E-01,  1.3400E+01,  0.0000E+00
 -87.000,  -75.000,  2.8377E-01,  1.3339E+01,  0.0000E+00
 -87.000,  -72.000,  2.8344E-01,  1.3287E+01,  0.0000E+00
 -87.000,  -69.000,  2.8313E-01,  1.3245E+01,  0.0000E+00
 -87.000,  -66.000,  2.8284E-01,  1.3213E+01,  0.0000E+00
 -87.000,  -63.000,  2.8256E-01,  1.3191E+01,  0.0000E+00
 -87.000,  -60.000,  2.8229E-01,  1.3180E+01,  0.0000E+00
 -87.000,  -57.000,  2.8205E-01,  1.3178E+01,  0.0000E+00
 -87.000,  -54.000,  2.8182E-01,  1.3186E+01,  0.0000E+00
 -87.000,  -51.000,  2.8161E-01,  1.3204E+01,  0.0000E+00
 -87.000,  -48.000,  2.8142E-01,  1.3233E+01,  0.0000E+00
 -87.000,  -45.000,  2.8125E-01,  1.3271E+01,  0.0000E+00
 -87.000,  -42.000,  2.8111E-01,  1.3319E+01,  0.0000E+00
 -87.000,  -39.000,  2.8098E-01,  1.3377E+01,  0.0000E+00
 -87.000,  -36.000,  2.8087E-01,  1.3445E+01,  0.0000E+00
 -87.000,  -33.000,  2.8079E-01,  1.3523E+01,  0.0000E+00
 -87.000,  -30.000,  2.8073E-01,  1.3612E+01,  0.0000E+00
 -87.000,  -27.000,  2.8069E-01,  1.3712E+01,  0.0000E+00
 -87.000,  -24.000,  2.8067E-01,  1.3821E+01,  0.0000E+00
 -87.000,  -21.000,  2.8067E-01,  1.3941E+01,  0.0000E+00
 -87.000,  -18.000,  2.8070E-01,  1.4074E+01,  0.0000E+00
 -87.000,  -15.000,  2.8075E-01,  1.4216E+01,  0.0000E+00
 -87.000,  -12.000,  2.8082E-01,  1.4370E+01,  0.0000E+00
 -87.000,   -9.000,  2.8091E-01,  1.4536E+01,  0.0000E+00
 -87.000,   -6.000,  2.8103E-01,  1.4713E+01,  0.0000E+00
 -87.000,   -3.000,  2.8116E-01,  1.4902E+01,  0.0000E+00
 -87.000,    0.000,  2.8132E-01,  1.5104E+01,  0.0000E+00
 -87.000,    3.000,  2.8150E-01,  1.5318E+01,  0.0000E+00
 -87.000,    6.000,  2.8170E-01,  1.5545E+01,  0.0000E+00
 -87.000,    9.000,  2.8192E-01,  1.5785E+01,  0.0000E+00
 -87.000,   12.000,  2.8216E-01,  1.6038E+01,  0.0000E+00
 -87.000,   15.000,  2.8241E-01,  1.6304E+01,  0.0000E+00
 -87.000,   18.000,  2.8269E-01,  1.6584E+01,  0.0000E+00
 -87.000,   21.000,  2.8298E-01,  1.6877E+01,  0.0000E+00
 -87.000,   24.000,  2.8329E-01,  1.7184E+01,  0.0000E+00
 -87.000,   27.000,  2.8362E-01,  1.7505E+01,  0.0000E+00
 -87.000,   30.000,  2.8396E-01,  1.7840E+01,  0.0000E+00
 -87.000,   33.000,  2.8431E-01,  1.8189E+01,  0.0000E+00
 -87.000,   36.000,  2.8468E-01,  1.8552E+01,  0.0000E+00
 -87.000,   39.000,  2.8506E-01,  1.8929E+01,  0.0000E+00
 -87.000,   42.000,  2.8545E-01,  1.9319E+01,  0.0000E+00
 -87.000,   45.000,  2.8585E-01,  1.9721E+01,  0.0000E+00
 -87.000,   48.000,  2.8626E-01,  2.0137E+01,  0.0000E+00
 -87.000,   51.000,  2.8667E-01,  2.0564E+01,  0.0000E+00
 -87.000,   54.000,  2.8709E-01,  2.1001E+01,  0.0000E+00
 -87.000,   57.000,  2.8752E-01,  2.1449E+01,  0.0000E+00
 -87.000,   60.000,  2.8795E-01,  2.1905E+01,  0.0000E+00
 -87.000,   63.000,  2.8839E-01,  2.2369E+01,  0.0000E+00
 -87.000,   66.000,  2.8882E-01,  2.2838E+01,  0.0000E+00
 -87.000,   69.000,  2.8926E-01,  2.3311E+01,  0.0000E+00
 -87.000,   72.000,  2.8969E-01,  2.3785E+01,  0.0000E+00
 -87.000,   75.000,  2.9013E-01,  2.4258E+01,  0.0000E+00
 -87.000,   78.000,  2.9055E-01,  2.4727E+01,  0.0000E+00
 -87.000,   81.000,  2.9098E-01,  2.5189E+01,  0.0000E+00
 -87.000,   84.000,  2.9140E-01,  2.5642E+01,  0.0000E+00
 -87.000,   87.000,  2.9181E-01,  2.6081E+01,  0.0000E+00
 -87.000,   90.000,  2.9221E-01,  2.6504E+01,  0.0000E+00
 -87.000,   93.000,  2.9260E-01,  2.6906E+01,  0.0000E+00
 -87.000,   96.000,  2.9299E-01,  2.7286E+01,  0.0000E+00
 -87.000,   99.000,  2.9336E-01,  2.7638E+01,  0.0000E+00
 -87.000,  102.000,  2.9371E-01,  2.7960E+01,  0.0000E+00
 -87.000,  105.000,  2.9406E-01,  2.8251E+01,  0.0000E+00
 -87.000,  108.000,  2.9439E-01,  2.8506E+01,  0.0000E+00
 -87.000,  111.000,  2.9470E-01,  2.8724E+01,  0.0000E+00
 -87.000,  114.000,  2.9500E-01,  2.8904E+01,  0.0000E+00
 -87.000,  117.000,  2.9528E-01,  2.9041E+01,  0.0000E+00
 -87.000,  120.000,  2.9554E-01,  2.9131E+01,  0.0000E+00
 -87.000,  123.000,  2.9578E-01,  2.9180E+01,  0.0000E+00
 -87.000,  126.000,  2.9600E-01,  2.9315E+01,  0.0000E+00
 -87.000,  129.000,  2.9620E-01,  3.0873E+01,  0.0000E+00
 -87.000,  132.000,  2.9639E-01, -4.0000E+20, -1.0000E+20
 -87.000,  135.000,  2.9655E-01,  3.1315E+01,  0.0000E+00
 -87.000,  138.000,  2.9669E-01,  3.0394E+01,  0.0000E+00
 -87.000,  141.000,  2.9681E-01, -4.0000E+20, -1.0000E+20
 -87.000,  144.000,  2.9690E-01, -4.0000E+20, -1.0000E+20
 -87.000,  147.000,  2.9698E-01,  3.2051E+01,  0.0000E+00
 -87.000,  150.000,  2.9703E-01,  2.7822E+01,  0.0000E+00
 -87.000,  153.000,  2.9706E-01,  2.7073E+01,  0.0000E+00
 -87.000,  156.000,  2.9706E-01,  2.6590E+01,  0.0000E+00
 -87.000,  159.000,  2.9705E-01,  2.6117E+01,  0.0000E+00
 -87.000,  162.000,  2.9701E-01,  2.5640E+01,  0.0000E+00
 -87.000,  165.000,  2.9695E-01,  2.5159E+01,  0.0000E+00
 -87.000,  168.000,  2.9686E-01,  2.4677E+01,  0.0000E+00
 -87.000,  171.000,  2.9676E-01,  2.4196E+01,  0.0000E+00
 -87.000,  174.000,  2.9663E-01,  2.3716E+01,  0.0000E+00
 -87.000,  177.000,  2.9648E-01,  2.3237E+01,  0.0000E+00
 -87.000,  180.000,  2.9632E-01,  2.2762E+01,  0.0000E+00
 -85.000, -180.000,  3.0058E-01,  2.5150E+01,  0.0000E+00
 -85.000, -177.000,  3.0026E-01,  2.4203E+01,  0.0000E+00
 -85.000, -174.000,  2.9992E-01,  2.3298E+01,  0.0000E+00
 -85.000, -171.000,  2.9954E-01,  2.2437E+01,  0.0000E+00
 -85.000, -168.000,  2.9913E-01,  2.1619E+01,  0.0000E+00
 -85.000, -165.000,  2.9869E-01,  2.0844E+01,  0.0000E+00
 -85.000, -162.000,  2.9823E-01,  2.0111E+01,  0.0000E+00
 -85.000, -159.000,  2.9774E-01,  1.9418E+01,  0.0000E+00
 -85.000, -156.000,  2.9722E-01,  1.8765E+01,  0.0000E+00
 -85.000, -153.000,  2.9668E-01,  1.8149E+01,  0.0000E+00
 -85.000, -150.000,  2.9612E-01,  1.7570E+01,  0.0000E+00
 -85.000, -147.000,  2.9554E-01,  1.7025E+01,  0.0000E+00
 -85.000, -144.000,  2.9494E-01,  1.6513E+01,  0.0000E+00
 -85.000, -141.000,  2.9433E-01,  1.6032E+01,  0.0000E+00
 -85.000, -138.000,  2.9370E-01,  1.5582E+01,  0.0000E+00
 -85.000, -135.000,  2.9305E-01,  1.5160E+01,  0.0000E+00
 -85.000, -132.000,  2.9239E-01,  1.4765E+01,  0.0000E+00
 -85.000, -129.000,  2.9172E-01,  1.4395E+01,  0.0000E+00
 -85.000, -126.000,  2.9104E-01,  1.4049E+01,  0.0000E+00
 -85.000, -123.000,  2.9036E-01,  1.3726E+01,  0.0000E+00
 -85.000, -120.000,  2.8966E-01,  1.3424E+01,  0.0000E+00
 -85.000, -117.000,  2.8897E-01,  1.3144E+01,  0.0000E+00
 -85.000, -114.000,  2.8827E-01,  1.2884E+01,  0.0000E+00
 -85.000, -111.000,  2.8757E-01,  1.2642E+01,  0.0000E+00
 -85.000, -108.000,  2.8688E-01,  1.2417E+01,  0.0000E+00
 -85.000, -105.000,  2.8619E-01,  1.2211E+01,  0.0000E+00
 -85.000, -102.000,  2.8550E-01,  1.2020E+01,  0.0000E+00
 -85.000,  -99.000,  2.8482E-01,  1.1845E+01,  0.0000E+00
 -85.000,  -96.000,  2.8415E-01,  1.1685E+01,  0.0000E+00
 -85.000,  -93.000,  2.8349E-01,  1.1540E+01,  0.0000E+00
 -85.000,  -90.000,  2.8284E-01,  1.1408E+01,  0.0000E+00
 -85.000,  -87.000,  2.8221E-01,  1.1290E+01,  0.0000E+00
 -85.000,  -84.000,  2.8159E-01,  1.1185E+01,  0.0000E+00
 -85.000,  -81.000,  2.8099E-01,  1.1092E+01,  0.0000E+00
 -85.000,  -78.000,  2.8041E-01,  1.1012E+01,  0.0000E+00
 -85.000,  -75.000,  2.7985E-01,  1.0944E+01,  0.0000E+00
 -85.000,  -72.000,  2.7931E-01,  1.0887E+01,  0.0000E+00
 -85.000,  -69.000,  2.7879E-01,  1.0843E+01,  0.0000E+00
 -85.000,  -66.000,  2.7830E-01,  1.0809E+01,  0.0000E+00
 -85.000,  -63.000,  2.7784E-01,  1.0787E+01,  0.0000E+00
 -85.000,  -60.000,  2.7740E-01,  1.0776E+01,  0.0000E+00
 -85.000,  -57.000,  2.7700E-01,  1.0776E+01,  0.0000E+00
 -85.000,  -54.000,  2.7662E-01,  1.0787E+01,  0.0000E+00
 -85.000,  -51.000,  2.7627E-01,  1.0809E+01,  0.0000E+00
 -85.000,  -48.000,  2.7596E-01,  1.0842E+01,  0.0000E+00
 -85.000,  -45.000,  2.7568E-01,  1.0886E+01,  0.0000E+00
 -85.000,  -42.000,  2.7543E-01,  1.0942E+01,  0.0000E+00
 -85.000,  -39.000,  2.7521E-01,  1.1009E+01,  0.0000E+00
 -85.000,  -36.000,  2.7504E-01,  1.1088E+01,  0.0000E+00
 -85.000,  -33.000,  2.7489E-01,  1.1178E+01,  0.0000E+00
 -85.000,  -30.000,  2.7478E-01,  1.1281E+01,  0.0000E+00
 -85.000,  -27.000,  2.7471E-01,  1.1396E+01,  0.0000E+00
 -85.000,  -24.000,  2.7468E-01,  1.1524E+01,  0.0000E+00
 -85.000,  -21.000,  2.7468E-01,  1.1665E+01,  0.0000E+00
 -85.000,  -18.000,  2.7472E-01,  1.1820E+01,  0.0000E+00
 -85.000,  -15.000,  2.7480E-01,  1.1988E+01,  0.0000E+00
 -85.000,  -12.000,  2.7491E-01,  1.2171E+01,  0.0000E+00
 -85.000,   -9.000,  2.7506E-01,  1.2370E+01,  0.0000E+00
 -85.000,   -6.000,  2.7525E-01,  1.2585E+01,  0.0000E+00
 -85.000,   -3.000,  2.7547E-01,  1.2815E+01,  0.0000E+00
 -85.000,    0.000,  2.7573E-01,  1.3064E+01,  0.0000E+00
 -85.000,    3.000,  2.7602E-01,  1.3331E+01,  0.0000E+00
 -85.000,    6.000,  2.7634E-01,  1.3616E+01,  0.0000E+00
 -85.000,    9.000,  2.7670E-01,  1.3922E+01,  0.0000E+00
 -85.000,   12.000,  2.7710E-01,  1.4249E+01,  0.0000E+00
 -85.000,   15.000,  2.7752E-01,  1.4598E+01,  0.0000E+00
 -85.000,   18.000,  2.7798E-01,  1.4970E+01,  0.0000E+00
 -85.000,   21.000,  2.7846E-01,  1.5367E+01,  0.0000E+00
 -85.000,   24.000,  2.7897E-01,  1.5791E+01,  0.0000E+00
 -85.000,   27.000,  2.7951E-01,  1.6242E+01,  0.0000E+00
 -85.000,   30.000,  2.8008E-01,  1.6721E+01,  0.0000E+00
 -85.000,   33.000,  2.8067E-01,  1.7231E+01,  0.0000E+00
 -85.000,   36.000,  2.8128E-01,  1.7772E+01,  0.0000E+00
 -85.000,   39.000,  2.8191E-01,  1.8348E+01,  0.0000E+00
 -85.000,   42.000,  2.8256E-01,  1.8958E+01,  0.0000E+00
 -85.000,   45.000,  2.8323E-01,  1.9605E+01,  0.0000E+00
 -85.000,   48.000,  2.8391E-01,  2.0289E+01,  0.0000E+00
 -85.000,   51.000,  2.8461E-01,  2.1014E+01,  0.0000E+00
 -85.000,   54.000,  2.8532E-01,  2.1778E+01,  0.0000E+00
 -85.000,   57.000,  2.8603E-01,  2.2585E+01,  0.0000E+00
 -85.000,   60.000,  2.8676E-01,  2.3433E+01,  0.0000E+00
 -85.000,   63.000,  2.8749E-01,  2.4323E+01,  0.0000E+00
 -85.000,   66.000,  2.8822E-01,  2.5256E+01,  0.0000E+00
 -85.000,   69.000,  2.8895E-01,  2.6228E+01,  0.0000E+00
 -85.000,   72.000,  2.8968E-01,  2.7240E+01,  0.0000E+00
 -85.000,   75.000,  2.9040E-01,  2.8287E+01,  0.0000E+00
 -85.000,   78.000,  2.9112E-01,  2.9365E+01,  0.0000E+00
 -85.000,   81.000,  2.9183E-01,  3.0469E+01,  0.0000E+00
 -85.000,   84.000,  2.9254E-01,  3.1591E+01,  0.0000E+00
 -85.000,   87.000,  2.9322E-01,  3.2722E+01,  0.0000E+00
 -85.000,   90.000,  2.9390E-01, -4.0000E+20, -1.0000E+20
 -85.000,   93.000,  2.9456E-01, -4.0000E+20, -1.0000E+20
 -85.000,   96.000,  2.9520E-01, -4.0000E+20, -1.0000E+20
 -85.000,   99.000,  2.9581E-01, -4.0000E+20, -1.0000E+20
 -85.000,  102.000,  2.9641E-01, -4.0000E+20, -1.0000E+20
 -85.000,  105.000,  2.9698E-01, -4.0000E+20, -1.0000E+20
 -85.000,  108.000,  2.9753E-01, -4.0000E+20, -1.0000E+20
 -85.000,  111.000,  2.9805E-01, -4.0000E+20, -1.0000E+20
 -85.000,  114.000,  2.9854E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  2.9901E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  2.9944E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  2.9983E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  3.0020E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  3.0053E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  3.0083E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  3.0109E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  3.0131E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  3.0150E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  3.0165E-01, -4.0000E+20, -1.0000E+20
 -85.000,  147.000,  3.0176E-01, -4.0000E+20, -1.0000E+20
 -85.000,  150.000,  3.0184E-01, -4.0000E+20, -1.0000E+20
 -85.000,  153.000,  3.0188E-01, -4.0000E+20, -1.0000E+20
 -85.000,  156.000,  3.0188E-01, -4.0000E+20, -1.0000E+20
 -85.000,  159.000,  3.0184E-01,  3.2736E+01,  0.0000E+00
 -85.000,  162.000,  3.0177E-01,  3.1590E+01,  0.0000E+00
 -85.000,  165.000,  3.0166E-01,  3.0450E+01,  0.0000E+00
 -85.000,  168.000,  3.0151E-01,  2.9328E+01,  0.0000E+00
 -85.000,  171.000,  3.0133E-01,  2.8232E+01,  0.0000E+00
 -85.000,  174.000,  3.0112E-01,  2.7168E+01,  0.0000E+00
 -85.000,  177.000,  3.0087E-01,  2.6139E+01,  0.0000E+00
 -85.000,  180.000,  3.0058E-01,  2.5150E+01,  0.0000E+00
