lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,  -48.000,  4.5884E-01,  1.2861E+01,  0.0000E+00
 -89.000,  -45.000,  4.5870E-01,  1.2871E+01,  0.0000E+00
 -89.000,  -42.000,  4.5858E-01,  1.2885E+01,  0.0000E+00
 -89.000,  -39.000,  4.5847E-01,  1.2903E+01,  0.0000E+00
 -89.000,  -36.000,  4.5838E-01,  1.2924E+01,  0.0000E+00
 -89.000,  -33.000,  4.5830E-01,  1.2950E+01,  0.0000E+00
 -89.000,  -30.000,  4.5823E-01,  1.2979E+01,  0.0000E+00
 -89.000,  -27.000,  4.5818E-01,  1.3012E+01,  0.0000E+00
 -89.000,  -24.000,  4.5814E-01,  1.3048E+01,  0.0000E+00
 -89.000,  -21.000,  4.5811E-01,  1.3089E+01,  0.0000E+00
 -89.000,  -18.000,  4.5810E-01,  1.3133E+01,  0.0000E+00
 -89.000,  -15.000,  4.5811E-01,  1.3180E+01,  0.0000E+00
 -89.000,  -12.000,  4.5813E-01,  1.3231E+01,  0.0000E+00
 -89.000,   -9.000,  4.5816E-01,  1.3285E+01,  0.0000E+00
 -89.000,   -6.000,  4.5821E-01,  1.3343E+01,  0.0000E+00
 -89.000,   -3.000,  4.5828E-01,  1.3403E+01,  0.0000E+00
 -89.000,    0.000,  4.5835E-01,  1.3468E+01,  0.0000E+00
 -89.000,    3.000,  4.5844E-01,  1.3535E+01,  0.0000E+00
 -89.000,    6.000,  4.5855E-01,  1.3605E+01,  0.0000E+00
 -89.000,    9.000,  4.5867E-01,  1.3678E+01,  0.0000E+00
 -89.000,   12.000,  4.5880E-01,  1.3753E+01,  0.0000E+00
 -89.000,   15.000,  4.5895E-01,  1.3832E+01,  0.0000E+00
 -89.000,   18.000,  4.5910E-01,  1.3913E+01,  0.0000E+00
 -89.000,   21.000,  4.5927E-01,  1.3996E+01,  0.0000E+00
 -89.000,   24.000,  4.5945E-01,  1.4082E+01,  0.0000E+00
 -89.000,   27.000,  4.5964E-01,  1.4169E+01,  0.0000E+00
 -89.000,   30.000,  4.5985E-01,  1.4259E+01,  0.0000E+00
 -89.000,   33.000,  4.6006E-01,  1.4350E+01,  0.0000E+00
 -89.000,   36.000,  4.6028E-01,  1.4443E+01,  0.0000E+00
 -89.000,   39.000,  4.6051E-01,  1.4535E+01,  0.0000E+00
 -89.000,   42.000,  4.6075E-01,  1.4630E+01,  0.0000E+00
 -89.000,   45.000,  4.6099E-01,  1.4725E+01,  0.0000E+00
 -89.000,   48.000,  4.6125E-01,  1.4820E+01,  0.0000E+00
 -89.000,   51.000,  4.6151E-01,  1.4916E+01,  0.0000E+00
 -89.000,   54.000,  4.6177E-01,  1.5011E+01,  0.0000E+00
 -89.000,   57.000,  4.6204E-01,  1.5106E+01,  0.0000E+00
 -89.000,   60.000,  4.6231E-01,  1.5201E+01,  0.0000E+00
 -89.000,   63.000,  4.6259E-01,  1.5294E+01,  0.0000E+00
 -89.000,   66.000,  4.6287E-01,  1.5386E+01,  0.0000E+00
 -89.000,   69.000,  4.6315E-01,  1.5476E+01,  0.0000E+00
 -89.000,   72.000,  4.6343E-01,  1.5564E+01,  0.0000E+00
 -89.000,   75.000,  4.6371E-01,  1.5650E+01,  0.0000E+00
 -89.000,   78.000,  4.6399E-01,  1.5733E+01,  0.0000E+00
 -89.000,   81.000,  4.6427E-01,  1.5813E+01,  0.0000E+00
 -89.000,   84.000,  4.6454E-01,  1.5890E+01,  0.0000E+00
 -89.000,   87.000,  4.6482E-01,  1.5963E+01,  0.0000E+00
 -89.000,   90.000,  4.6508E-01,  1.6032E+01,  0.0000E+00
 -89.000,   93.000,  4.6535E-01,  1.6096E+01,  0.0000E+00
 -89.000,   96.000,  4.6561E-01,  1.6156E+01,  0.0000E+00
 -89.000,   99.000,  4.6586E-01,  1.6212E+01,  0.0000E+00
 -89.000,  102.000,  4.6611E-01,  1.6263E+01,  0.0000E+00
 -89.000,  105.000,  4.6635E-01,  1.6309E+01,  0.0000E+00
 -89.000,  108.000,  4.6658E-01,  1.6349E+01,  0.0000E+00
 -89.000,  111.000,  4.6680E-01,  1.6384E+01,  0.0000E+00
 -89.000,  114.000,  4.6701E-01,  1.6413E+01,  0.0000E+00
 -89.000,  117.000,  4.6722E-01,  1.6435E+01,  0.0000E+00
 -89.000,  120.000,  4.6741E-01,  1.6442E+01,  0.0000E+00
 -89.000,  123.000,  4.6759E-01,  1.6425E+01,  0.0000E+00
 -89.000,  126.000,  4.6776E-01,  1.6293E+01,  0.0000E+00
 -89.000,  129.000,  4.6792E-01,  1.5770E+01,  0.0000E+00
 -89.000,  132.000,  4.6806E-01,  1.5665E+01,  0.0000E+00
 -89.000,  135.000,  4.6819E-01,  1.6345E+01,  0.0000E+00
 -89.000,  138.000,  4.6831E-01,  1.6794E+01,  0.0000E+00
 -89.000,  141.000,  4.6842E-01,  1.8223E+01,  0.0000E+00
 -89.000,  144.000,  4.6851E-01,  2.1843E+01,  0.0000E+00
 -89.000,  147.000,  4.6859E-01,  1.6455E+01,  0.0000E+00
 -89.000,  150.000,  4.6865E-01,  1.9672E+01,  0.0000E+00
 -89.000,  153.000,  4.6870E-01,  1.9978E+01,  0.0000E+00
 -89.000,  156.000,  4.6874E-01,  1.7983E+01,  0.0000E+00
 -89.000,  159.000,  4.6876E-01,  1.7016E+01,  0.0000E+00
 -89.000,  162.000,  4.6876E-01,  1.5916E+01,  0.0000E+00
 -89.000,  165.000,  4.6876E-01,  1.5705E+01,  0.0000E+00
 -89.000,  168.000,  4.6873E-01,  1.5741E+01,  0.0000E+00
 -89.000,  171.000,  4.6869E-01,  1.5747E+01,  0.0000E+00
 -89.000,  174.000,  4.6864E-01,  1.5701E+01,  0.0000E+00
 -89.000,  177.000,  4.6858E-01,  1.5630E+01,  0.0000E+00
 -89.000,  180.000,  4.6850E-01,  1.5549E+01,  0.0000E+00
 -87.000, -180.000,  4.7795E-01,  1.7772E+01,  0.0000E+00
 -87.000, -177.000,  4.7766E-01,  1.7432E+01,  0.0000E+00
 -87.000, -174.000,  4.7733E-01,  1.7094E+01,  0.0000E+00
 -87.000, -171.000,  4.7697E-01,  1.6757E+01,  0.0000E+00
 -87.000, -168.000,  4.7656E-01,  1.6425E+01,  0.0000E+00
 -87.000, -165.000,  4.7612E-01,  1.6097E+01,  0.0000E+00
 -87.000, -162.000,  4.7564E-01,  1.5775E+01,  0.0000E+00
 -87.000, -159.000,  4.7513E-01,  1.5460E+01,  0.0000E+00
 -87.000, -156.000,  4.7459E-01,  1.5153E+01,  0.0000E+00
 -87.000, -153.000,  4.7402E-01,  1.4855E+01,  0.0000E+00
 -87.000, -150.000,  4.7341E-01,  1.4566E+01,  0.0000E+00
 -87.000, -147.000,  4.7278E-01,  1.4287E+01,  0.0000E+00
 -87.000, -144.000,  4.7212E-01,  1.4016E+01,  0.0000E+00
 -87.000, -141.000,  4.7144E-01,  1.3756E+01,  0.0000E+00
 -87.000, -138.000,  4.7074E-01,  1.3507E+01,  0.0000E+00
 -87.000, -135.000,  4.7001E-01,  1.3267E+01,  0.0000E+00
 -87.000, -132.000,  4.6927E-01,  1.3038E+01,  0.0000E+00
 -87.000, -129.000,  4.6851E-01,  1.2820E+01,  0.0000E+00
 -87.000, -126.000,  4.6773E-01,  1.2611E+01,  0.0000E+00
 -87.000, -123.000,  4.6695E-01,  1.2413E+01,  0.0000E+00
 -87.000, -120.000,  4.6615E-01,  1.2224E+01,  0.0000E+00
 -87.000, -117.000,  4.6534E-01,  1.2046E+01,  0.0000E+00
 -87.000, -114.000,  4.6453E-01,  1.1878E+01,  0.0000E+00
 -87.000, -111.000,  4.6371E-01,  1.1719E+01,  0.0000E+00
 -87.000, -108.000,  4.6289E-01,  1.1569E+01,  0.0000E+00
 -87.000, -105.000,  4.6206E-01,  1.1430E+01,  0.0000E+00
 -87.000, -102.000,  4.6125E-01,  1.1299E+01,  0.0000E+00
 -87.000,  -99.000,  4.6043E-01,  1.1177E+01,  0.0000E+00
 -87.000,  -96.000,  4.5962E-01,  1.1065E+01,  0.0000E+00
 -87.000,  -93.000,  4.5882E-01,  1.0960E+01,  0.0000E+00
 -87.000,  -90.000,  4.5803E-01,  1.0865E+01,  0.0000E+00
 -87.000,  -87.000,  4.5726E-01,  1.0778E+01,  0.0000E+00
 -87.000,  -84.000,  4.5649E-01,  1.0699E+01,  0.0000E+00
 -87.000,  -81.000,  4.5575E-01,  1.0629E+01,  0.0000E+00
 -87.000,  -78.000,  4.5502E-01,  1.0566E+01,  0.0000E+00
 -87.000,  -75.000,  4.5431E-01,  1.0511E+01,  0.0000E+00
 -87.000,  -72.000,  4.5363E-01,  1.0464E+01,  0.0000E+00
 -87.000,  -69.000,  4.5297E-01,  1.0425E+01,  0.0000E+00
 -87.000,  -66.000,  4.5234E-01,  1.0394E+01,  0.0000E+00
 -87.000,  -63.000,  4.5173E-01,  1.0371E+01,  0.0000E+00
 -87.000,  -60.000,  4.5116E-01,  1.0355E+01,  0.0000E+00
 -87.000,  -57.000,  4.5061E-01,  1.0347E+01,  0.0000E+00
 -87.000,  -54.000,  4.5010E-01,  1.0346E+01,  0.0000E+00
 -87.000,  -51.000,  4.4962E-01,  1.0352E+01,  0.0000E+00
 -87.000,  -48.000,  4.4918E-01,  1.0366E+01,  0.0000E+00
 -87.000,  -45.000,  4.4878E-01,  1.0388E+01,  0.0000E+00
 -87.000,  -42.000,  4.4841E-01,  1.0417E+01,  0.0000E+00
 -87.000,  -39.000,  4.4808E-01,  1.0453E+01,  0.0000E+00
 -87.000,  -36.000,  4.4779E-01,  1.0498E+01,  0.0000E+00
 -87.000,  -33.000,  4.4754E-01,  1.0550E+01,  0.0000E+00
 -87.000,  -30.000,  4.4733E-01,  1.0609E+01,  0.0000E+00
 -87.000,  -27.000,  4.4717E-01,  1.0677E+01,  0.0000E+00
 -87.000,  -24.000,  4.4705E-01,  1.0752E+01,  0.0000E+00
 -87.000,  -21.000,  4.4697E-01,  1.0835E+01,  0.0000E+00
 -87.000,  -18.000,  4.4693E-01,  1.0926E+01,  0.0000E+00
 -87.000,  -15.000,  4.4694E-01,  1.1026E+01,  0.0000E+00
 -87.000,  -12.000,  4.4699E-01,  1.1133E+01,  0.0000E+00
 -87.000,   -9.000,  4.4708E-01,  1.1249E+01,  0.0000E+00
 -87.000,   -6.000,  4.4722E-01,  1.1374E+01,  0.0000E+00
 -87.000,   -3.000,  4.4740E-01,  1.1507E+01,  0.0000E+00
 -87.000,    0.000,  4.4762E-01,  1.1649E+01,  0.0000E+00
 -87.000,    3.000,  4.4789E-01,  1.1800E+01,  0.0000E+00
 -87.000,    6.000,  4.4820E-01,  1.1960E+01,  0.0000E+00
 -87.000,    9.000,  4.4855E-01,  1.2130E+01,  0.0000E+00
 -87.000,   12.000,  4.4893E-01,  1.2308E+01,  0.0000E+00
 -87.000,   15.000,  4.4936E-01,  1.2496E+01,  0.0000E+00
 -87.000,   18.000,  4.4983E-01,  1.2694E+01,  0.0000E+00
 -87.000,   21.000,  4.5033E-01,  1.2901E+01,  0.0000E+00
 -87.000,   24.000,  4.5087E-01,  1.3119E+01,  0.0000E+00
 -87.000,   27.000,  4.5144E-01,  1.3346E+01,  0.0000E+00
 -87.000,   30.000,  4.5205E-01,  1.3584E+01,  0.0000E+00
 -87.000,   33.000,  4.5269E-01,  1.3830E+01,  0.0000E+00
 -87.000,   36.000,  4.5335E-01,  1.4087E+01,  0.0000E+00
 -87.000,   39.000,  4.5404E-01,  1.4354E+01,  0.0000E+00
 -87.000,   42.000,  4.5476E-01,  1.4630E+01,  0.0000E+00
 -87.000,   45.000,  4.5551E-01,  1.4915E+01,  0.0000E+00
 -87.000,   48.000,  4.5627E-01,  1.5209E+01,  0.0000E+00
 -87.000,   51.000,  4.5705E-01,  1.5512E+01,  0.0000E+00
 -87.000,   54.000,  4.5785E-01,  1.5822E+01,  0.0000E+00
 -87.000,   57.000,  4.5867E-01,  1.6141E+01,  0.0000E+00
 -87.000,   60.000,  4.5949E-01,  1.6465E+01,  0.0000E+00
 -87.000,   63.000,  4.6033E-01,  1.6795E+01,  0.0000E+00
 -87.000,   66.000,  4.6117E-01,  1.7130E+01,  0.0000E+00
 -87.000,   69.000,  4.6202E-01,  1.7468E+01,  0.0000E+00
 -87.000,   72.000,  4.6287E-01,  1.7807E+01,  0.0000E+00
 -87.000,   75.000,  4.6373E-01,  1.8147E+01,  0.0000E+00
 -87.000,   78.000,  4.6458E-01,  1.8486E+01,  0.0000E+00
 -87.000,   81.000,  4.6542E-01,  1.8821E+01,  0.0000E+00
 -87.000,   84.000,  4.6626E-01,  1.9151E+01,  0.0000E+00
 -87.000,   87.000,  4.6708E-01,  1.9474E+01,  0.0000E+00
 -87.000,   90.000,  4.6790E-01,  1.9786E+01,  0.0000E+00
 -87.000,   93.000,  4.6870E-01,  2.0087E+01,  0.0000E+00
 -87.000,   96.000,  4.6948E-01,  2.0371E+01,  0.0000E+00
 -87.000,   99.000,  4.7025E-01,  2.0639E+01,  0.0000E+00
 -87.000,  102.000,  4.7099E-01,  2.0888E+01,  0.0000E+00
 -87.000,  105.000,  4.7171E-01,  2.1114E+01,  0.0000E+00
 -87.000,  108.000,  4.7240E-01,  2.1317E+01,  0.0000E+00
 -87.000,  111.000,  4.7307E-01,  2.1497E+01,  0.0000E+00
 -87.000,  114.000,  4.7371E-01,  2.1650E+01,  0.0000E+00
 -87.000,  117.000,  4.7431E-01,  2.1777E+01,  0.0000E+00
 -87.000,  120.000,  4.7489E-01,  2.1877E+01,  0.0000E+00
 -87.000,  123.000,  4.7542E-01,  2.1952E+01,  0.0000E+00
 -87.000,  126.000,  4.7593E-01,  2.2000E+01,  0.0000E+00
 -87.000,  129.000,  4.7639E-01,  2.2017E+01,  0.0000E+00
 -87.000,  132.000,  4.7682E-01,  2.1999E+01,  0.0000E+00
 -87.000,  135.000,  4.7721E-01,  2.1964E+01,  0.0000E+00
 -87.000,  138.000,  4.7756E-01,  2.3025E+01,  0.0000E+00
 -87.000,  141.000,  4.7787E-01, -4.0000E+20, -1.0000E+20
 -87.000,  144.000,  4.7813E-01,  2.2052E+01,  0.0000E+00
 -87.000,  147.000,  4.7835E-01,  2.7575E+01,  0.0000E+00
 -87.000,  150.000,  4.7853E-01,  2.3640E+01,  0.0000E+00
 -87.000,  153.000,  4.7867E-01,  2.0830E+01,  0.0000E+00
 -87.000,  156.000,  4.7876E-01,  2.0522E+01,  0.0000E+00
 -87.000,  159.000,  4.7881E-01,  2.0187E+01,  0.0000E+00
 -87.000,  162.000,  4.7882E-01,  1.9835E+01,  0.0000E+00
 -87.000,  165.000,  4.7878E-01,  1.9482E+01,  0.0000E+00
 -87.000,  168.000,  4.7870E-01,  1.9135E+01,  0.0000E+00
 -87.000,  171.000,  4.7858E-01,  1.8792E+01,  0.0000E+00
 -87.000,  174.000,  4.7841E-01,  1.8451E+01,  0.0000E+00
 -87.000,  177.000,  4.7820E-01,  1.8111E+01,  0.0000E+00
 -87.000,  180.000,  4.7795E-01,  1.7772E+01,  0.0000E+00
 -85.000, -180.000,  4.8663E-01,  1.9963E+01,  0.0000E+00
 -85.000, -177.000,  4.8614E-01,  1.9251E+01,  0.0000E+00
 -85.000, -174.000,  4.8558E-01,  1.8566E+01,  0.0000E+00
 -85.000, -171.000,  4.8496E-01,  1.7909E+01,  0.0000E+00
 -85.000, -168.000,  4.8428E-01,  1.7281E+01,  0.0000E+00
 -85.000, -165.000,  4.8354E-01,  1.6682E+01,  0.0000E+00
 -85.000, -162.000,  4.8275E-01,  1.6113E+01,  0.0000E+00
 -85.000, -159.000,  4.8190E-01,  1.5572E+01,  0.0000E+00
 -85.000, -156.000,  4.8100E-01,  1.5059E+01,  0.0000E+00
 -85.000, -153.000,  4.8005E-01,  1.4574E+01,  0.0000E+00
 -85.000, -150.000,  4.7905E-01,  1.4116E+01,  0.0000E+00
 -85.000, -147.000,  4.7801E-01,  1.3683E+01,  0.0000E+00
 -85.000, -144.000,  4.7692E-01,  1.3275E+01,  0.0000E+00
 -85.000, -141.000,  4.7580E-01,  1.2891E+01,  0.0000E+00
 -85.000, -138.000,  4.7464E-01,  1.2530E+01,  0.0000E+00
 -85.000, -135.000,  4.7345E-01,  1.2190E+01,  0.0000E+00
 -85.000, -132.000,  4.7222E-01,  1.1871E+01,  0.0000E+00
 -85.000, -129.000,  4.7097E-01,  1.1571E+01,  0.0000E+00
 -85.000, -126.000,  4.6970E-01,  1.1291E+01,  0.0000E+00
 -85.000, -123.000,  4.6840E-01,  1.1029E+01,  0.0000E+00
 -85.000, -120.000,  4.6709E-01,  1.0783E+01,  0.0000E+00
 -85.000, -117.000,  4.6576E-01,  1.0553E+01,  0.0000E+00
 -85.000, -114.000,  4.6443E-01,  1.0340E+01,  0.0000E+00
 -85.000, -111.000,  4.6308E-01,  1.0140E+01,  0.0000E+00
 -85.000, -108.000,  4.6173E-01,  9.9562E+00,  0.0000E+00
 -85.000, -105.000,  4.6038E-01,  9.7843E+00,  0.0000E+00
 -85.000, -102.000,  4.5904E-01,  9.6261E+00,  0.0000E+00
 -85.000,  -99.000,  4.5770E-01,  9.4803E+00,  0.0000E+00
 -85.000,  -96.000,  4.5637E-01,  9.3461E+00,  0.0000E+00
 -85.000,  -93.000,  4.5505E-01,  9.2242E+00,  0.0000E+00
 -85.000,  -90.000,  4.5375E-01,  9.1124E+00,  0.0000E+00
 -85.000,  -87.000,  4.5247E-01,  9.0114E+00,  0.0000E+00
 -85.000,  -84.000,  4.5122E-01,  8.9211E+00,  0.0000E+00
 -85.000,  -81.000,  4.4999E-01,  8.8413E+00,  0.0000E+00
 -85.000,  -78.000,  4.4879E-01,  8.7705E+00,  0.0000E+00
 -85.000,  -75.000,  4.4763E-01,  8.7093E+00,  0.0000E+00
 -85.000,  -72.000,  4.4650E-01,  8.6572E+00,  0.0000E+00
 -85.000,  -69.000,  4.4541E-01,  8.6145E+00,  0.0000E+00
 -85.000,  -66.000,  4.4437E-01,  8.5808E+00,  0.0000E+00
 -85.000,  -63.000,  4.4337E-01,  8.5560E+00,  0.0000E+00
 -85.000,  -60.000,  4.4241E-01,  8.5397E+00,  0.0000E+00
 -85.000,  -57.000,  4.4151E-01,  8.5322E+00,  0.0000E+00
 -85.000,  -54.000,  4.4067E-01,  8.5331E+00,  0.0000E+00
 -85.000,  -51.000,  4.3987E-01,  8.5426E+00,  0.0000E+00
 -85.000,  -48.000,  4.3914E-01,  8.5606E+00,  0.0000E+00
 -85.000,  -45.000,  4.3846E-01,  8.5872E+00,  0.0000E+00
 -85.000,  -42.000,  4.3785E-01,  8.6223E+00,  0.0000E+00
 -85.000,  -39.000,  4.3730E-01,  8.6662E+00,  0.0000E+00
 -85.000,  -36.000,  4.3681E-01,  8.7190E+00,  0.0000E+00
 -85.000,  -33.000,  4.3639E-01,  8.7807E+00,  0.0000E+00
 -85.000,  -30.000,  4.3604E-01,  8.8514E+00,  0.0000E+00
 -85.000,  -27.000,  4.3576E-01,  8.9306E+00,  0.0000E+00
 -85.000,  -24.000,  4.3554E-01,  9.0197E+00,  0.0000E+00
 -85.000,  -21.000,  4.3540E-01,  9.1188E+00,  0.0000E+00
 -85.000,  -18.000,  4.3533E-01,  9.2280E+00,  0.0000E+00
 -85.000,  -15.000,  4.3533E-01,  9.3465E+00,  0.0000E+00
 -85.000,  -12.000,  4.3540E-01,  9.4763E+00,  0.0000E+00
 -85.000,   -9.000,  4.3554E-01,  9.6174E+00,  0.0000E+00
 -85.000,   -6.000,  4.3576E-01,  9.7687E+00,  0.0000E+00
 -85.000,   -3.000,  4.3605E-01,  9.9330E+00,  0.0000E+00
 -85.000,    0.000,  4.3640E-01,  1.0109E+01,  0.0000E+00
 -85.000,    3.000,  4.3683E-01,  1.0298E+01,  0.0000E+00
 -85.000,    6.000,  4.3733E-01,  1.0500E+01,  0.0000E+00
 -85.000,    9.000,  4.3790E-01,  1.0717E+01,  0.0000E+00
 -85.000,   12.000,  4.3854E-01,  1.0948E+01,  0.0000E+00
 -85.000,   15.000,  4.3924E-01,  1.1195E+01,  0.0000E+00
 -85.000,   18.000,  4.4000E-01,  1.1458E+01,  0.0000E+00
 -85.000,   21.000,  4.4083E-01,  1.1738E+01,  0.0000E+00
 -85.000,   24.000,  4.4172E-01,  1.2035E+01,  0.0000E+00
 -85.000,   27.000,  4.4267E-01,  1.2352E+01,  0.0000E+00
 -85.000,   30.000,  4.4367E-01,  1.2688E+01,  0.0000E+00
 -85.000,   33.000,  4.4473E-01,  1.3045E+01,  0.0000E+00
 -85.000,   36.000,  4.4584E-01,  1.3423E+01,  0.0000E+00
 -85.000,   39.000,  4.4700E-01,  1.3825E+01,  0.0000E+00
 -85.000,   42.000,  4.4820E-01,  1.4250E+01,  0.0000E+00
 -85.000,   45.000,  4.4944E-01,  1.4699E+01,  0.0000E+00
 -85.000,   48.000,  4.5072E-01,  1.5174E+01,  0.0000E+00
 -85.000,   51.000,  4.5203E-01,  1.5676E+01,  0.0000E+00
 -85.000,   54.000,  4.5337E-01,  1.6204E+01,  0.0000E+00
 -85.000,   57.000,  4.5474E-01,  1.6761E+01,  0.0000E+00
 -85.000,   60.000,  4.5613E-01,  1.7345E+01,  0.0000E+00
 -85.000,   63.000,  4.5754E-01,  1.7958E+01,  0.0000E+00
 -85.000,   66.000,  4.5896E-01,  1.8599E+01,  0.0000E+00
 -85.000,   69.000,  4.6039E-01,  1.9268E+01,  0.0000E+00
 -85.000,   72.000,  4.6182E-01,  1.9963E+01,  0.0000E+00
 -85.000,   75.000,  4.6326E-01,  2.0682E+01,  0.0000E+00
 -85.000,   78.000,  4.6469E-01,  2.1424E+01,  0.0000E+00
 -85.000,   81.000,  4.6611E-01,  2.2185E+01,  0.0000E+00
 -85.000,   84.000,  4.6751E-01,  2.2961E+01,  0.0000E+00
 -85.000,   87.000,  4.6891E-01,  2.3746E+01,  0.0000E+00
 -85.000,   90.000,  4.7027E-01,  2.4534E+01,  0.0000E+00
 -85.000,   93.000,  4.7162E-01,  2.5319E+01,  0.0000E+00
 -85.000,   96.000,  4.7293E-01,  2.6090E+01,  0.0000E+00
 -85.000,   99.000,  4.7421E-01,  2.6839E+01,  0.0000E+00
 -85.000,  102.000,  4.7545E-01,  2.7555E+01,  0.0000E+00
 -85.000,  105.000,  4.7665E-01,  2.8227E+01,  0.0000E+00
 -85.000,  108.000,  4.7780E-01,  2.8842E+01,  0.0000E+00
 -85.000,  111.000,  4.7891E-01,  2.9390E+01,  0.0000E+00
 -85.000,  114.000,  4.7997E-01,  2.9860E+01,  0.0000E+00
 -85.000,  117.000,  4.8097E-01,  3.0240E+01,  0.0000E+00
 -85.000,  120.000,  4.8191E-01,  3.0522E+01,  0.0000E+00
 -85.000,  123.000,  4.8280E-01,  3.0696E+01,  0.0000E+00
 -85.000,  126.000,  4.8362E-01,  3.0755E+01,  0.0000E+00
 -85.000,  129.000,  4.8438E-01,  3.0682E+01,  0.0000E+00
 -85.000,  132.000,  4.8508E-01,  3.0405E+01,  0.0000E+00
 -85.000,  135.000,  4.8571E-01,  2.9780E+01,  0.0000E+00
 -85.000,  138.000,  4.8626E-01,  2.9849E+01,  0.0000E+00
 -85.000,  141.000,  4.8675E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  4.8717E-01,  3.0956E+01,  0.0000E+00
 -85.000,  147.000,  4.8752E-01,  2.6981E+01,  0.0000E+00
 -85.000,  150.000,  4.8780E-01,  2.7198E+01,  0.0000E+00
 -85.000,  153.000,  4.8800E-01,  2.6819E+01,  0.0000E+00
 -85.000,  156.000,  4.8813E-01,  2.6168E+01,  0.0000E+00
 -85.000,  159.000,  4.8819E-01,  2.5416E+01,  0.0000E+00
 -85.000,  162.000,  4.8818E-01,  2.4627E+01,  0.0000E+00
 -85.000,  165.000,  4.8810E-01,  2.3827E+01,  0.0000E+00
 -85.000,  168.000,  4.8794E-01,  2.3027E+01,  0.0000E+00
 -85.000,  171.000,  4.8772E-01,  2.2236E+01,  0.0000E+00
 -85.000,  174.000,  4.8742E-01,  2.1458E+01,  0.0000E+00
 -85.000,  177.000,  4.8706E-01,  2.0699E+01,  0.0000E+00
 -85.000,  180.000,  4.8663E-01,  1.9963E+01,  0.0000E+00
