'*',    30,     1,     9,    16,     3,     3, 10890,     0
'SPENVIS 4.6.12.3517          - 26-Mar-2025 23:11:22'
'PRJ_DEF', -1,'RAD-ORBITS'
'PRJ_HDR', -1,'Rad-Orbits'
'MOD_ABB', -1,'TPP'
'GRD_TYP', 1, 2
'GRD_LBL', -1,'Grid type: world map at   1850.0 km'
'GRD_VAR', -1,' '
'GRD_ALT', 1,   1850.0,'km'
'GRD_NLO', 1, 121
'GRD_NLA', 1,  90
'PS Annotation',  6,  1
'Grid type: world map at   1850.0 km'
 0.05, 2.00, 0.00
'Planet: Earth'
 0.10, 1.50, 0.00
'Universal time:  0.0 hr'
 0.10, 1.50, 0.00
'PS Annotation',  8,  0
'Trapped particle model: AP-8 MAX'
 0.05, 2.00, 0.00
'Internal magnetic field model: GSFC 12/66 120 Term updated to 1970.0'
 0.10, 1.50, 0.00
'External magnetic field model: None'
 0.10, 1.50, 0.00
'Pitch angle:  90.0 deg'
 0.10, 1.50, 0.00
'B','Gauss', 1,'!8B!3'
'L','!8R!3!dE!n', 1,'!8L!3'
'Flux','cm!u-2!n s!u-1!n', 1,'AP-8 MAX Flux >  50.00 MeV'
  2.7070E-01,  2.0882E+01,  0.0000E+00
  2.7064E-01,  2.0755E+01,  0.0000E+00
  2.7058E-01,  2.0625E+01,  0.0000E+00
  2.7051E-01,  2.0491E+01,  0.0000E+00
  2.7044E-01,  2.0356E+01,  0.0000E+00
  2.7036E-01,  2.0219E+01,  0.0000E+00
  2.7027E-01,  2.0082E+01,  0.0000E+00
  2.7018E-01,  1.9945E+01,  0.0000E+00
  2.7009E-01,  1.9808E+01,  0.0000E+00
  2.6999E-01,  1.9672E+01,  0.0000E+00
  2.6988E-01,  1.9537E+01,  0.0000E+00
  2.6978E-01,  1.9403E+01,  0.0000E+00
  2.6967E-01,  1.9272E+01,  0.0000E+00
  2.6955E-01,  1.9142E+01,  0.0000E+00
  2.6944E-01,  1.9015E+01,  0.0000E+00
  2.6932E-01,  1.8891E+01,  0.0000E+00
  2.6919E-01,  1.8770E+01,  0.0000E+00
  2.6907E-01,  1.8652E+01,  0.0000E+00
  2.6894E-01,  1.8537E+01,  0.0000E+00
  2.6882E-01,  1.8426E+01,  0.0000E+00
  2.6869E-01,  1.8320E+01,  0.0000E+00
  2.6856E-01,  1.8217E+01,  0.0000E+00
  2.6843E-01,  1.8119E+01,  0.0000E+00
  2.6830E-01,  1.8025E+01,  0.0000E+00
  2.6818E-01,  1.7936E+01,  0.0000E+00
  2.6805E-01,  1.7851E+01,  0.0000E+00
  2.6792E-01,  1.7771E+01,  0.0000E+00
  2.6780E-01,  1.7696E+01,  0.0000E+00
  2.6767E-01,  1.7627E+01,  0.0000E+00
  2.6755E-01,  1.7561E+01,  0.0000E+00
  2.6743E-01,  1.7501E+01,  0.0000E+00
  2.6732E-01,  1.7446E+01,  0.0000E+00
  2.6721E-01,  1.7397E+01,  0.0000E+00
  2.6710E-01,  1.7353E+01,  0.0000E+00
  2.6699E-01,  1.7314E+01,  0.0000E+00
  2.6689E-01,  1.7280E+01,  0.0000E+00
  2.6679E-01,  1.7252E+01,  0.0000E+00
  2.6670E-01,  1.7229E+01,  0.0000E+00
  2.6661E-01,  1.7212E+01,  0.0000E+00
  2.6653E-01,  1.7200E+01,  0.0000E+00
  2.6645E-01,  1.7194E+01,  0.0000E+00
  2.6638E-01,  1.7193E+01,  0.0000E+00
  2.6631E-01,  1.7197E+01,  0.0000E+00
  2.6625E-01,  1.7207E+01,  0.0000E+00
  2.6620E-01,  1.7222E+01,  0.0000E+00
  2.6615E-01,  1.7243E+01,  0.0000E+00
  2.6611E-01,  1.7269E+01,  0.0000E+00
  2.6607E-01,  1.7300E+01,  0.0000E+00
  2.6604E-01,  1.7337E+01,  0.0000E+00
  2.6602E-01,  1.7379E+01,  0.0000E+00
  2.6600E-01,  1.7427E+01,  0.0000E+00
