lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -87.000, -162.000,  3.2492E-01,  1.9111E+01,  0.0000E+00
 -87.000, -159.000,  3.2459E-01,  1.8716E+01,  0.0000E+00
 -87.000, -156.000,  3.2424E-01,  1.8332E+01,  0.0000E+00
 -87.000, -153.000,  3.2387E-01,  1.7960E+01,  0.0000E+00
 -87.000, -150.000,  3.2349E-01,  1.7600E+01,  0.0000E+00
 -87.000, -147.000,  3.2310E-01,  1.7254E+01,  0.0000E+00
 -87.000, -144.000,  3.2269E-01,  1.6921E+01,  0.0000E+00
 -87.000, -141.000,  3.2227E-01,  1.6602E+01,  0.0000E+00
 -87.000, -138.000,  3.2183E-01,  1.6296E+01,  0.0000E+00
 -87.000, -135.000,  3.2139E-01,  1.6003E+01,  0.0000E+00
 -87.000, -132.000,  3.2093E-01,  1.5724E+01,  0.0000E+00
 -87.000, -129.000,  3.2047E-01,  1.5458E+01,  0.0000E+00
 -87.000, -126.000,  3.2000E-01,  1.5205E+01,  0.0000E+00
 -87.000, -123.000,  3.1953E-01,  1.4966E+01,  0.0000E+00
 -87.000, -120.000,  3.1905E-01,  1.4738E+01,  0.0000E+00
 -87.000, -117.000,  3.1857E-01,  1.4524E+01,  0.0000E+00
 -87.000, -114.000,  3.1809E-01,  1.4322E+01,  0.0000E+00
 -87.000, -111.000,  3.1760E-01,  1.4132E+01,  0.0000E+00
 -87.000, -108.000,  3.1712E-01,  1.3954E+01,  0.0000E+00
 -87.000, -105.000,  3.1664E-01,  1.3788E+01,  0.0000E+00
 -87.000, -102.000,  3.1616E-01,  1.3633E+01,  0.0000E+00
 -87.000,  -99.000,  3.1569E-01,  1.3490E+01,  0.0000E+00
 -87.000,  -96.000,  3.1522E-01,  1.3356E+01,  0.0000E+00
 -87.000,  -93.000,  3.1476E-01,  1.3235E+01,  0.0000E+00
 -87.000,  -90.000,  3.1430E-01,  1.3124E+01,  0.0000E+00
 -87.000,  -87.000,  3.1386E-01,  1.3023E+01,  0.0000E+00
 -87.000,  -84.000,  3.1343E-01,  1.2932E+01,  0.0000E+00
 -87.000,  -81.000,  3.1301E-01,  1.2852E+01,  0.0000E+00
 -87.000,  -78.000,  3.1260E-01,  1.2782E+01,  0.0000E+00
 -87.000,  -75.000,  3.1221E-01,  1.2721E+01,  0.0000E+00
 -87.000,  -72.000,  3.1183E-01,  1.2670E+01,  0.0000E+00
 -87.000,  -69.000,  3.1146E-01,  1.2629E+01,  0.0000E+00
 -87.000,  -66.000,  3.1112E-01,  1.2598E+01,  0.0000E+00
 -87.000,  -63.000,  3.1079E-01,  1.2576E+01,  0.0000E+00
 -87.000,  -60.000,  3.1048E-01,  1.2563E+01,  0.0000E+00
 -87.000,  -57.000,  3.1019E-01,  1.2560E+01,  0.0000E+00
 -87.000,  -54.000,  3.0993E-01,  1.2566E+01,  0.0000E+00
 -87.000,  -51.000,  3.0968E-01,  1.2581E+01,  0.0000E+00
 -87.000,  -48.000,  3.0945E-01,  1.2606E+01,  0.0000E+00
 -87.000,  -45.000,  3.0925E-01,  1.2640E+01,  0.0000E+00
 -87.000,  -42.000,  3.0907E-01,  1.2684E+01,  0.0000E+00
 -87.000,  -39.000,  3.0892E-01,  1.2738E+01,  0.0000E+00
 -87.000,  -36.000,  3.0879E-01,  1.2801E+01,  0.0000E+00
 -87.000,  -33.000,  3.0868E-01,  1.2872E+01,  0.0000E+00
 -87.000,  -30.000,  3.0860E-01,  1.2955E+01,  0.0000E+00
 -87.000,  -27.000,  3.0854E-01,  1.3047E+01,  0.0000E+00
 -87.000,  -24.000,  3.0851E-01,  1.3149E+01,  0.0000E+00
 -87.000,  -21.000,  3.0851E-01,  1.3261E+01,  0.0000E+00
 -87.000,  -18.000,  3.0853E-01,  1.3383E+01,  0.0000E+00
 -87.000,  -15.000,  3.0857E-01,  1.3517E+01,  0.0000E+00
 -87.000,  -12.000,  3.0864E-01,  1.3660E+01,  0.0000E+00
 -87.000,   -9.000,  3.0874E-01,  1.3815E+01,  0.0000E+00
 -87.000,   -6.000,  3.0886E-01,  1.3980E+01,  0.0000E+00
 -87.000,   -3.000,  3.0901E-01,  1.4157E+01,  0.0000E+00
 -87.000,    0.000,  3.0918E-01,  1.4346E+01,  0.0000E+00
 -87.000,    3.000,  3.0938E-01,  1.4546E+01,  0.0000E+00
 -87.000,    6.000,  3.0959E-01,  1.4757E+01,  0.0000E+00
 -87.000,    9.000,  3.0984E-01,  1.4982E+01,  0.0000E+00
 -87.000,   12.000,  3.1010E-01,  1.5217E+01,  0.0000E+00
 -87.000,   15.000,  3.1039E-01,  1.5466E+01,  0.0000E+00
 -87.000,   18.000,  3.1070E-01,  1.5728E+01,  0.0000E+00
 -87.000,   21.000,  3.1102E-01,  1.6002E+01,  0.0000E+00
 -87.000,   24.000,  3.1137E-01,  1.6289E+01,  0.0000E+00
 -87.000,   27.000,  3.1174E-01,  1.6589E+01,  0.0000E+00
 -87.000,   30.000,  3.1212E-01,  1.6902E+01,  0.0000E+00
 -87.000,   33.000,  3.1252E-01,  1.7228E+01,  0.0000E+00
 -87.000,   36.000,  3.1293E-01,  1.7568E+01,  0.0000E+00
 -87.000,   39.000,  3.1336E-01,  1.7919E+01,  0.0000E+00
 -87.000,   42.000,  3.1380E-01,  1.8284E+01,  0.0000E+00
 -87.000,   45.000,  3.1426E-01,  1.8660E+01,  0.0000E+00
 -87.000,   48.000,  3.1472E-01,  1.9048E+01,  0.0000E+00
 -87.000,   51.000,  3.1519E-01,  1.9447E+01,  0.0000E+00
 -87.000,   54.000,  3.1567E-01,  1.9856E+01,  0.0000E+00
 -87.000,   57.000,  3.1616E-01,  2.0275E+01,  0.0000E+00
 -87.000,   60.000,  3.1665E-01,  2.0702E+01,  0.0000E+00
 -87.000,   63.000,  3.1715E-01,  2.1136E+01,  0.0000E+00
 -87.000,   66.000,  3.1765E-01,  2.1574E+01,  0.0000E+00
 -87.000,   69.000,  3.1815E-01,  2.2016E+01,  0.0000E+00
 -87.000,   72.000,  3.1865E-01,  2.2460E+01,  0.0000E+00
 -87.000,   75.000,  3.1914E-01,  2.2904E+01,  0.0000E+00
 -87.000,   78.000,  3.1963E-01,  2.3343E+01,  0.0000E+00
 -87.000,   81.000,  3.2012E-01,  2.3777E+01,  0.0000E+00
 -87.000,   84.000,  3.2060E-01,  2.4203E+01,  0.0000E+00
 -87.000,   87.000,  3.2108E-01,  2.4616E+01,  0.0000E+00
 -87.000,   90.000,  3.2154E-01,  2.5014E+01,  0.0000E+00
 -87.000,   93.000,  3.2199E-01,  2.5394E+01,  0.0000E+00
 -87.000,   96.000,  3.2244E-01,  2.5752E+01,  0.0000E+00
 -87.000,   99.000,  3.2286E-01,  2.6086E+01,  0.0000E+00
 -87.000,  102.000,  3.2328E-01,  2.6392E+01,  0.0000E+00
 -87.000,  105.000,  3.2368E-01,  2.6668E+01,  0.0000E+00
 -87.000,  108.000,  3.2406E-01,  2.6913E+01,  0.0000E+00
 -87.000,  111.000,  3.2443E-01,  2.7123E+01,  0.0000E+00
 -87.000,  114.000,  3.2477E-01,  2.7299E+01,  0.0000E+00
 -87.000,  117.000,  3.2510E-01,  2.7437E+01,  0.0000E+00
 -87.000,  120.000,  3.2541E-01,  2.7536E+01,  0.0000E+00
 -87.000,  123.000,  3.2569E-01,  2.7593E+01,  0.0000E+00
 -87.000,  126.000,  3.2595E-01,  2.7648E+01,  0.0000E+00
 -87.000,  129.000,  3.2619E-01,  2.8160E+01,  0.0000E+00
 -87.000,  132.000,  3.2641E-01, -4.0000E+20, -1.0000E+20
 -87.000,  135.000,  3.2660E-01,  3.0630E+01,  0.0000E+00
 -87.000,  138.000,  3.2677E-01, -4.0000E+20, -1.0000E+20
 -87.000,  141.000,  3.2692E-01,  2.8757E+01,  0.0000E+00
 -87.000,  144.000,  3.2704E-01, -4.0000E+20, -1.0000E+20
 -87.000,  147.000,  3.2713E-01, -4.0000E+20, -1.0000E+20
 -87.000,  150.000,  3.2720E-01,  2.6475E+01,  0.0000E+00
 -87.000,  153.000,  3.2724E-01,  2.5714E+01,  0.0000E+00
 -87.000,  156.000,  3.2725E-01,  2.5257E+01,  0.0000E+00
 -87.000,  159.000,  3.2725E-01,  2.4813E+01,  0.0000E+00
 -87.000,  162.000,  3.2721E-01,  2.4366E+01,  0.0000E+00
 -87.000,  165.000,  3.2715E-01,  2.3915E+01,  0.0000E+00
 -87.000,  168.000,  3.2706E-01,  2.3465E+01,  0.0000E+00
 -87.000,  171.000,  3.2695E-01,  2.3016E+01,  0.0000E+00
 -87.000,  174.000,  3.2682E-01,  2.2567E+01,  0.0000E+00
 -87.000,  177.000,  3.2666E-01,  2.2118E+01,  0.0000E+00
 -87.000,  180.000,  3.2648E-01,  2.1672E+01,  0.0000E+00
 -85.000, -180.000,  3.3140E-01,  2.4022E+01,  0.0000E+00
 -85.000, -177.000,  3.3105E-01,  2.3126E+01,  0.0000E+00
 -85.000, -174.000,  3.3067E-01,  2.2269E+01,  0.0000E+00
 -85.000, -171.000,  3.3025E-01,  2.1453E+01,  0.0000E+00
 -85.000, -168.000,  3.2980E-01,  2.0676E+01,  0.0000E+00
 -85.000, -165.000,  3.2931E-01,  1.9939E+01,  0.0000E+00
 -85.000, -162.000,  3.2879E-01,  1.9242E+01,  0.0000E+00
 -85.000, -159.000,  3.2824E-01,  1.8583E+01,  0.0000E+00
 -85.000, -156.000,  3.2766E-01,  1.7959E+01,  0.0000E+00
 -85.000, -153.000,  3.2706E-01,  1.7372E+01,  0.0000E+00
 -85.000, -150.000,  3.2643E-01,  1.6819E+01,  0.0000E+00
 -85.000, -147.000,  3.2578E-01,  1.6299E+01,  0.0000E+00
 -85.000, -144.000,  3.2510E-01,  1.5810E+01,  0.0000E+00
 -85.000, -141.000,  3.2440E-01,  1.5351E+01,  0.0000E+00
 -85.000, -138.000,  3.2369E-01,  1.4919E+01,  0.0000E+00
 -85.000, -135.000,  3.2295E-01,  1.4514E+01,  0.0000E+00
 -85.000, -132.000,  3.2221E-01,  1.4136E+01,  0.0000E+00
 -85.000, -129.000,  3.2145E-01,  1.3781E+01,  0.0000E+00
 -85.000, -126.000,  3.2068E-01,  1.3449E+01,  0.0000E+00
 -85.000, -123.000,  3.1990E-01,  1.3140E+01,  0.0000E+00
 -85.000, -120.000,  3.1911E-01,  1.2850E+01,  0.0000E+00
 -85.000, -117.000,  3.1832E-01,  1.2581E+01,  0.0000E+00
 -85.000, -114.000,  3.1752E-01,  1.2331E+01,  0.0000E+00
 -85.000, -111.000,  3.1672E-01,  1.2098E+01,  0.0000E+00
 -85.000, -108.000,  3.1593E-01,  1.1882E+01,  0.0000E+00
 -85.000, -105.000,  3.1513E-01,  1.1684E+01,  0.0000E+00
 -85.000, -102.000,  3.1435E-01,  1.1500E+01,  0.0000E+00
 -85.000,  -99.000,  3.1357E-01,  1.1331E+01,  0.0000E+00
 -85.000,  -96.000,  3.1280E-01,  1.1176E+01,  0.0000E+00
 -85.000,  -93.000,  3.1204E-01,  1.1036E+01,  0.0000E+00
 -85.000,  -90.000,  3.1129E-01,  1.0909E+01,  0.0000E+00
 -85.000,  -87.000,  3.1056E-01,  1.0794E+01,  0.0000E+00
 -85.000,  -84.000,  3.0985E-01,  1.0692E+01,  0.0000E+00
 -85.000,  -81.000,  3.0915E-01,  1.0603E+01,  0.0000E+00
 -85.000,  -78.000,  3.0848E-01,  1.0524E+01,  0.0000E+00
 -85.000,  -75.000,  3.0783E-01,  1.0457E+01,  0.0000E+00
 -85.000,  -72.000,  3.0720E-01,  1.0402E+01,  0.0000E+00
 -85.000,  -69.000,  3.0660E-01,  1.0358E+01,  0.0000E+00
 -85.000,  -66.000,  3.0603E-01,  1.0324E+01,  0.0000E+00
 -85.000,  -63.000,  3.0549E-01,  1.0301E+01,  0.0000E+00
 -85.000,  -60.000,  3.0498E-01,  1.0289E+01,  0.0000E+00
 -85.000,  -57.000,  3.0450E-01,  1.0287E+01,  0.0000E+00
 -85.000,  -54.000,  3.0405E-01,  1.0296E+01,  0.0000E+00
 -85.000,  -51.000,  3.0364E-01,  1.0315E+01,  0.0000E+00
 -85.000,  -48.000,  3.0327E-01,  1.0345E+01,  0.0000E+00
 -85.000,  -45.000,  3.0293E-01,  1.0385E+01,  0.0000E+00
 -85.000,  -42.000,  3.0263E-01,  1.0436E+01,  0.0000E+00
 -85.000,  -39.000,  3.0237E-01,  1.0498E+01,  0.0000E+00
 -85.000,  -36.000,  3.0215E-01,  1.0571E+01,  0.0000E+00
 -85.000,  -33.000,  3.0197E-01,  1.0655E+01,  0.0000E+00
 -85.000,  -30.000,  3.0183E-01,  1.0750E+01,  0.0000E+00
 -85.000,  -27.000,  3.0173E-01,  1.0857E+01,  0.0000E+00
 -85.000,  -24.000,  3.0168E-01,  1.0977E+01,  0.0000E+00
 -85.000,  -21.000,  3.0166E-01,  1.1108E+01,  0.0000E+00
 -85.000,  -18.000,  3.0169E-01,  1.1252E+01,  0.0000E+00
 -85.000,  -15.000,  3.0176E-01,  1.1410E+01,  0.0000E+00
 -85.000,  -12.000,  3.0187E-01,  1.1581E+01,  0.0000E+00
 -85.000,   -9.000,  3.0203E-01,  1.1767E+01,  0.0000E+00
 -85.000,   -6.000,  3.0222E-01,  1.1967E+01,  0.0000E+00
 -85.000,   -3.000,  3.0246E-01,  1.2183E+01,  0.0000E+00
 -85.000,    0.000,  3.0274E-01,  1.2416E+01,  0.0000E+00
 -85.000,    3.000,  3.0306E-01,  1.2665E+01,  0.0000E+00
 -85.000,    6.000,  3.0342E-01,  1.2932E+01,  0.0000E+00
 -85.000,    9.000,  3.0381E-01,  1.3218E+01,  0.0000E+00
 -85.000,   12.000,  3.0425E-01,  1.3524E+01,  0.0000E+00
 -85.000,   15.000,  3.0472E-01,  1.3850E+01,  0.0000E+00
 -85.000,   18.000,  3.0523E-01,  1.4198E+01,  0.0000E+00
 -85.000,   21.000,  3.0577E-01,  1.4569E+01,  0.0000E+00
 -85.000,   24.000,  3.0634E-01,  1.4964E+01,  0.0000E+00
 -85.000,   27.000,  3.0695E-01,  1.5384E+01,  0.0000E+00
 -85.000,   30.000,  3.0759E-01,  1.5832E+01,  0.0000E+00
 -85.000,   33.000,  3.0825E-01,  1.6307E+01,  0.0000E+00
 -85.000,   36.000,  3.0894E-01,  1.6812E+01,  0.0000E+00
 -85.000,   39.000,  3.0966E-01,  1.7348E+01,  0.0000E+00
 -85.000,   42.000,  3.1039E-01,  1.7917E+01,  0.0000E+00
 -85.000,   45.000,  3.1115E-01,  1.8519E+01,  0.0000E+00
 -85.000,   48.000,  3.1193E-01,  1.9156E+01,  0.0000E+00
 -85.000,   51.000,  3.1272E-01,  1.9830E+01,  0.0000E+00
 -85.000,   54.000,  3.1353E-01,  2.0541E+01,  0.0000E+00
 -85.000,   57.000,  3.1434E-01,  2.1291E+01,  0.0000E+00
 -85.000,   60.000,  3.1517E-01,  2.2079E+01,  0.0000E+00
 -85.000,   63.000,  3.1600E-01,  2.2907E+01,  0.0000E+00
 -85.000,   66.000,  3.1684E-01,  2.3773E+01,  0.0000E+00
 -85.000,   69.000,  3.1768E-01,  2.4677E+01,  0.0000E+00
 -85.000,   72.000,  3.1851E-01,  2.5616E+01,  0.0000E+00
 -85.000,   75.000,  3.1935E-01,  2.6589E+01,  0.0000E+00
 -85.000,   78.000,  3.2017E-01,  2.7590E+01,  0.0000E+00
 -85.000,   81.000,  3.2099E-01,  2.8616E+01,  0.0000E+00
 -85.000,   84.000,  3.2180E-01,  2.9659E+01,  0.0000E+00
 -85.000,   87.000,  3.2259E-01,  3.0712E+01,  0.0000E+00
 -85.000,   90.000,  3.2337E-01,  3.1765E+01,  0.0000E+00
 -85.000,   93.000,  3.2413E-01, -4.0000E+20, -1.0000E+20
 -85.000,   96.000,  3.2487E-01, -4.0000E+20, -1.0000E+20
 -85.000,   99.000,  3.2559E-01, -4.0000E+20, -1.0000E+20
 -85.000,  102.000,  3.2628E-01, -4.0000E+20, -1.0000E+20
 -85.000,  105.000,  3.2694E-01, -4.0000E+20, -1.0000E+20
 -85.000,  108.000,  3.2758E-01, -4.0000E+20, -1.0000E+20
 -85.000,  111.000,  3.2819E-01, -4.0000E+20, -1.0000E+20
 -85.000,  114.000,  3.2876E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  3.2930E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  3.2981E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  3.3027E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  3.3071E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  3.3110E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  3.3145E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  3.3176E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  3.3203E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  3.3226E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  3.3245E-01, -4.0000E+20, -1.0000E+20
 -85.000,  147.000,  3.3259E-01, -4.0000E+20, -1.0000E+20
 -85.000,  150.000,  3.3269E-01, -4.0000E+20, -1.0000E+20
 -85.000,  153.000,  3.3275E-01, -4.0000E+20, -1.0000E+20
 -85.000,  156.000,  3.3277E-01,  3.2194E+01,  0.0000E+00
 -85.000,  159.000,  3.3274E-01,  3.1138E+01,  0.0000E+00
 -85.000,  162.000,  3.3267E-01,  3.0070E+01,  0.0000E+00
 -85.000,  165.000,  3.3256E-01,  2.9006E+01,  0.0000E+00
 -85.000,  168.000,  3.3241E-01,  2.7955E+01,  0.0000E+00
 -85.000,  171.000,  3.3222E-01,  2.6927E+01,  0.0000E+00
 -85.000,  174.000,  3.3199E-01,  2.5925E+01,  0.0000E+00
 -85.000,  177.000,  3.3171E-01,  2.4955E+01,  0.0000E+00
 -85.000,  180.000,  3.3140E-01,  2.4022E+01,  0.0000E+00
