lat,lon,B_Gauss,L_8R_3_dE_n,Flux_cm_u-2_s_u-1_50MeV
 -89.000,  -63.000,  4.4955E-01,  1.3025E+01,  0.0000E+00
 -89.000,  -60.000,  4.4936E-01,  1.3016E+01,  0.0000E+00
 -89.000,  -57.000,  4.4919E-01,  1.3011E+01,  0.0000E+00
 -89.000,  -54.000,  4.4902E-01,  1.3010E+01,  0.0000E+00
 -89.000,  -51.000,  4.4887E-01,  1.3013E+01,  0.0000E+00
 -89.000,  -48.000,  4.4873E-01,  1.3020E+01,  0.0000E+00
 -89.000,  -45.000,  4.4860E-01,  1.3030E+01,  0.0000E+00
 -89.000,  -42.000,  4.4848E-01,  1.3045E+01,  0.0000E+00
 -89.000,  -39.000,  4.4838E-01,  1.3063E+01,  0.0000E+00
 -89.000,  -36.000,  4.4829E-01,  1.3085E+01,  0.0000E+00
 -89.000,  -33.000,  4.4821E-01,  1.3112E+01,  0.0000E+00
 -89.000,  -30.000,  4.4815E-01,  1.3142E+01,  0.0000E+00
 -89.000,  -27.000,  4.4810E-01,  1.3175E+01,  0.0000E+00
 -89.000,  -24.000,  4.4806E-01,  1.3213E+01,  0.0000E+00
 -89.000,  -21.000,  4.4804E-01,  1.3254E+01,  0.0000E+00
 -89.000,  -18.000,  4.4803E-01,  1.3298E+01,  0.0000E+00
 -89.000,  -15.000,  4.4804E-01,  1.3346E+01,  0.0000E+00
 -89.000,  -12.000,  4.4806E-01,  1.3398E+01,  0.0000E+00
 -89.000,   -9.000,  4.4809E-01,  1.3453E+01,  0.0000E+00
 -89.000,   -6.000,  4.4814E-01,  1.3512E+01,  0.0000E+00
 -89.000,   -3.000,  4.4821E-01,  1.3574E+01,  0.0000E+00
 -89.000,    0.000,  4.4828E-01,  1.3639E+01,  0.0000E+00
 -89.000,    3.000,  4.4837E-01,  1.3707E+01,  0.0000E+00
 -89.000,    6.000,  4.4848E-01,  1.3778E+01,  0.0000E+00
 -89.000,    9.000,  4.4859E-01,  1.3853E+01,  0.0000E+00
 -89.000,   12.000,  4.4872E-01,  1.3930E+01,  0.0000E+00
 -89.000,   15.000,  4.4886E-01,  1.4009E+01,  0.0000E+00
 -89.000,   18.000,  4.4902E-01,  1.4092E+01,  0.0000E+00
 -89.000,   21.000,  4.4918E-01,  1.4177E+01,  0.0000E+00
 -89.000,   24.000,  4.4936E-01,  1.4263E+01,  0.0000E+00
 -89.000,   27.000,  4.4954E-01,  1.4353E+01,  0.0000E+00
 -89.000,   30.000,  4.4974E-01,  1.4444E+01,  0.0000E+00
 -89.000,   33.000,  4.4995E-01,  1.4536E+01,  0.0000E+00
 -89.000,   36.000,  4.5016E-01,  1.4630E+01,  0.0000E+00
 -89.000,   39.000,  4.5039E-01,  1.4725E+01,  0.0000E+00
 -89.000,   42.000,  4.5062E-01,  1.4821E+01,  0.0000E+00
 -89.000,   45.000,  4.5086E-01,  1.4917E+01,  0.0000E+00
 -89.000,   48.000,  4.5110E-01,  1.5014E+01,  0.0000E+00
 -89.000,   51.000,  4.5135E-01,  1.5111E+01,  0.0000E+00
 -89.000,   54.000,  4.5161E-01,  1.5208E+01,  0.0000E+00
 -89.000,   57.000,  4.5187E-01,  1.5304E+01,  0.0000E+00
 -89.000,   60.000,  4.5214E-01,  1.5401E+01,  0.0000E+00
 -89.000,   63.000,  4.5240E-01,  1.5495E+01,  0.0000E+00
 -89.000,   66.000,  4.5267E-01,  1.5588E+01,  0.0000E+00
 -89.000,   69.000,  4.5294E-01,  1.5680E+01,  0.0000E+00
 -89.000,   72.000,  4.5322E-01,  1.5769E+01,  0.0000E+00
 -89.000,   75.000,  4.5349E-01,  1.5856E+01,  0.0000E+00
 -89.000,   78.000,  4.5376E-01,  1.5940E+01,  0.0000E+00
 -89.000,   81.000,  4.5403E-01,  1.6022E+01,  0.0000E+00
 -89.000,   84.000,  4.5430E-01,  1.6099E+01,  0.0000E+00
 -89.000,   87.000,  4.5456E-01,  1.6173E+01,  0.0000E+00
 -89.000,   90.000,  4.5482E-01,  1.6243E+01,  0.0000E+00
 -89.000,   93.000,  4.5508E-01,  1.6309E+01,  0.0000E+00
 -89.000,   96.000,  4.5533E-01,  1.6370E+01,  0.0000E+00
 -89.000,   99.000,  4.5557E-01,  1.6426E+01,  0.0000E+00
 -89.000,  102.000,  4.5581E-01,  1.6477E+01,  0.0000E+00
 -89.000,  105.000,  4.5604E-01,  1.6523E+01,  0.0000E+00
 -89.000,  108.000,  4.5626E-01,  1.6563E+01,  0.0000E+00
 -89.000,  111.000,  4.5648E-01,  1.6599E+01,  0.0000E+00
 -89.000,  114.000,  4.5668E-01,  1.6628E+01,  0.0000E+00
 -89.000,  117.000,  4.5688E-01,  1.6649E+01,  0.0000E+00
 -89.000,  120.000,  4.5706E-01,  1.6654E+01,  0.0000E+00
 -89.000,  123.000,  4.5724E-01,  1.6628E+01,  0.0000E+00
 -89.000,  126.000,  4.5740E-01,  1.6462E+01,  0.0000E+00
 -89.000,  129.000,  4.5755E-01,  1.5845E+01,  0.0000E+00
 -89.000,  132.000,  4.5769E-01,  1.5971E+01,  0.0000E+00
 -89.000,  135.000,  4.5782E-01,  1.6623E+01,  0.0000E+00
 -89.000,  138.000,  4.5793E-01,  1.6993E+01,  0.0000E+00
 -89.000,  141.000,  4.5803E-01,  1.9050E+01,  0.0000E+00
 -89.000,  144.000,  4.5812E-01,  2.1374E+01,  0.0000E+00
 -89.000,  147.000,  4.5820E-01,  1.6512E+01,  0.0000E+00
 -89.000,  150.000,  4.5826E-01,  1.8946E+01,  0.0000E+00
 -89.000,  153.000,  4.5830E-01,  1.8955E+01,  0.0000E+00
 -89.000,  156.000,  4.5834E-01,  1.8101E+01,  0.0000E+00
 -89.000,  159.000,  4.5835E-01,  1.7145E+01,  0.0000E+00
 -89.000,  162.000,  4.5836E-01,  1.6093E+01,  0.0000E+00
 -89.000,  165.000,  4.5835E-01,  1.5897E+01,  0.0000E+00
 -89.000,  168.000,  4.5833E-01,  1.5943E+01,  0.0000E+00
 -89.000,  171.000,  4.5829E-01,  1.5947E+01,  0.0000E+00
 -89.000,  174.000,  4.5824E-01,  1.5898E+01,  0.0000E+00
 -89.000,  177.000,  4.5817E-01,  1.5826E+01,  0.0000E+00
 -89.000,  180.000,  4.5809E-01,  1.5743E+01,  0.0000E+00
 -87.000, -180.000,  4.6724E-01,  1.7987E+01,  0.0000E+00
 -87.000, -177.000,  4.6695E-01,  1.7642E+01,  0.0000E+00
 -87.000, -174.000,  4.6663E-01,  1.7298E+01,  0.0000E+00
 -87.000, -171.000,  4.6627E-01,  1.6956E+01,  0.0000E+00
 -87.000, -168.000,  4.6587E-01,  1.6618E+01,  0.0000E+00
 -87.000, -165.000,  4.6544E-01,  1.6286E+01,  0.0000E+00
 -87.000, -162.000,  4.6498E-01,  1.5959E+01,  0.0000E+00
 -87.000, -159.000,  4.6448E-01,  1.5640E+01,  0.0000E+00
 -87.000, -156.000,  4.6395E-01,  1.5329E+01,  0.0000E+00
 -87.000, -153.000,  4.6339E-01,  1.5027E+01,  0.0000E+00
 -87.000, -150.000,  4.6280E-01,  1.4734E+01,  0.0000E+00
 -87.000, -147.000,  4.6219E-01,  1.4450E+01,  0.0000E+00
 -87.000, -144.000,  4.6155E-01,  1.4177E+01,  0.0000E+00
 -87.000, -141.000,  4.6089E-01,  1.3914E+01,  0.0000E+00
 -87.000, -138.000,  4.6020E-01,  1.3661E+01,  0.0000E+00
 -87.000, -135.000,  4.5950E-01,  1.3419E+01,  0.0000E+00
 -87.000, -132.000,  4.5878E-01,  1.3187E+01,  0.0000E+00
 -87.000, -129.000,  4.5804E-01,  1.2966E+01,  0.0000E+00
 -87.000, -126.000,  4.5729E-01,  1.2755E+01,  0.0000E+00
 -87.000, -123.000,  4.5652E-01,  1.2555E+01,  0.0000E+00
 -87.000, -120.000,  4.5575E-01,  1.2363E+01,  0.0000E+00
 -87.000, -117.000,  4.5496E-01,  1.2184E+01,  0.0000E+00
 -87.000, -114.000,  4.5418E-01,  1.2013E+01,  0.0000E+00
 -87.000, -111.000,  4.5338E-01,  1.1852E+01,  0.0000E+00
 -87.000, -108.000,  4.5259E-01,  1.1702E+01,  0.0000E+00
 -87.000, -105.000,  4.5179E-01,  1.1560E+01,  0.0000E+00
 -87.000, -102.000,  4.5100E-01,  1.1428E+01,  0.0000E+00
 -87.000,  -99.000,  4.5021E-01,  1.1305E+01,  0.0000E+00
 -87.000,  -96.000,  4.4943E-01,  1.1191E+01,  0.0000E+00
 -87.000,  -93.000,  4.4865E-01,  1.1087E+01,  0.0000E+00
 -87.000,  -90.000,  4.4789E-01,  1.0990E+01,  0.0000E+00
 -87.000,  -87.000,  4.4714E-01,  1.0902E+01,  0.0000E+00
 -87.000,  -84.000,  4.4640E-01,  1.0822E+01,  0.0000E+00
 -87.000,  -81.000,  4.4568E-01,  1.0751E+01,  0.0000E+00
 -87.000,  -78.000,  4.4498E-01,  1.0689E+01,  0.0000E+00
 -87.000,  -75.000,  4.4429E-01,  1.0634E+01,  0.0000E+00
 -87.000,  -72.000,  4.4363E-01,  1.0586E+01,  0.0000E+00
 -87.000,  -69.000,  4.4300E-01,  1.0547E+01,  0.0000E+00
 -87.000,  -66.000,  4.4239E-01,  1.0516E+01,  0.0000E+00
 -87.000,  -63.000,  4.4180E-01,  1.0492E+01,  0.0000E+00
 -87.000,  -60.000,  4.4125E-01,  1.0477E+01,  0.0000E+00
 -87.000,  -57.000,  4.4073E-01,  1.0469E+01,  0.0000E+00
 -87.000,  -54.000,  4.4023E-01,  1.0468E+01,  0.0000E+00
 -87.000,  -51.000,  4.3977E-01,  1.0475E+01,  0.0000E+00
 -87.000,  -48.000,  4.3935E-01,  1.0490E+01,  0.0000E+00
 -87.000,  -45.000,  4.3896E-01,  1.0512E+01,  0.0000E+00
 -87.000,  -42.000,  4.3861E-01,  1.0542E+01,  0.0000E+00
 -87.000,  -39.000,  4.3829E-01,  1.0579E+01,  0.0000E+00
 -87.000,  -36.000,  4.3801E-01,  1.0625E+01,  0.0000E+00
 -87.000,  -33.000,  4.3778E-01,  1.0678E+01,  0.0000E+00
 -87.000,  -30.000,  4.3758E-01,  1.0739E+01,  0.0000E+00
 -87.000,  -27.000,  4.3742E-01,  1.0807E+01,  0.0000E+00
 -87.000,  -24.000,  4.3731E-01,  1.0884E+01,  0.0000E+00
 -87.000,  -21.000,  4.3724E-01,  1.0969E+01,  0.0000E+00
 -87.000,  -18.000,  4.3721E-01,  1.1062E+01,  0.0000E+00
 -87.000,  -15.000,  4.3722E-01,  1.1162E+01,  0.0000E+00
 -87.000,  -12.000,  4.3727E-01,  1.1272E+01,  0.0000E+00
 -87.000,   -9.000,  4.3736E-01,  1.1390E+01,  0.0000E+00
 -87.000,   -6.000,  4.3750E-01,  1.1517E+01,  0.0000E+00
 -87.000,   -3.000,  4.3768E-01,  1.1652E+01,  0.0000E+00
 -87.000,    0.000,  4.3790E-01,  1.1797E+01,  0.0000E+00
 -87.000,    3.000,  4.3816E-01,  1.1950E+01,  0.0000E+00
 -87.000,    6.000,  4.3847E-01,  1.2114E+01,  0.0000E+00
 -87.000,    9.000,  4.3881E-01,  1.2286E+01,  0.0000E+00
 -87.000,   12.000,  4.3919E-01,  1.2468E+01,  0.0000E+00
 -87.000,   15.000,  4.3961E-01,  1.2659E+01,  0.0000E+00
 -87.000,   18.000,  4.4006E-01,  1.2860E+01,  0.0000E+00
 -87.000,   21.000,  4.4055E-01,  1.3071E+01,  0.0000E+00
 -87.000,   24.000,  4.4108E-01,  1.3292E+01,  0.0000E+00
 -87.000,   27.000,  4.4164E-01,  1.3524E+01,  0.0000E+00
 -87.000,   30.000,  4.4223E-01,  1.3765E+01,  0.0000E+00
 -87.000,   33.000,  4.4285E-01,  1.4016E+01,  0.0000E+00
 -87.000,   36.000,  4.4349E-01,  1.4278E+01,  0.0000E+00
 -87.000,   39.000,  4.4417E-01,  1.4548E+01,  0.0000E+00
 -87.000,   42.000,  4.4487E-01,  1.4829E+01,  0.0000E+00
 -87.000,   45.000,  4.4559E-01,  1.5119E+01,  0.0000E+00
 -87.000,   48.000,  4.4633E-01,  1.5419E+01,  0.0000E+00
 -87.000,   51.000,  4.4709E-01,  1.5727E+01,  0.0000E+00
 -87.000,   54.000,  4.4786E-01,  1.6042E+01,  0.0000E+00
 -87.000,   57.000,  4.4865E-01,  1.6366E+01,  0.0000E+00
 -87.000,   60.000,  4.4945E-01,  1.6696E+01,  0.0000E+00
 -87.000,   63.000,  4.5027E-01,  1.7031E+01,  0.0000E+00
 -87.000,   66.000,  4.5108E-01,  1.7371E+01,  0.0000E+00
 -87.000,   69.000,  4.5191E-01,  1.7715E+01,  0.0000E+00
 -87.000,   72.000,  4.5273E-01,  1.8060E+01,  0.0000E+00
 -87.000,   75.000,  4.5356E-01,  1.8406E+01,  0.0000E+00
 -87.000,   78.000,  4.5438E-01,  1.8750E+01,  0.0000E+00
 -87.000,   81.000,  4.5520E-01,  1.9091E+01,  0.0000E+00
 -87.000,   84.000,  4.5601E-01,  1.9427E+01,  0.0000E+00
 -87.000,   87.000,  4.5681E-01,  1.9754E+01,  0.0000E+00
 -87.000,   90.000,  4.5759E-01,  2.0071E+01,  0.0000E+00
 -87.000,   93.000,  4.5837E-01,  2.0375E+01,  0.0000E+00
 -87.000,   96.000,  4.5912E-01,  2.0664E+01,  0.0000E+00
 -87.000,   99.000,  4.5986E-01,  2.0935E+01,  0.0000E+00
 -87.000,  102.000,  4.6058E-01,  2.1187E+01,  0.0000E+00
 -87.000,  105.000,  4.6127E-01,  2.1416E+01,  0.0000E+00
 -87.000,  108.000,  4.6194E-01,  2.1622E+01,  0.0000E+00
 -87.000,  111.000,  4.6259E-01,  2.1802E+01,  0.0000E+00
 -87.000,  114.000,  4.6320E-01,  2.1958E+01,  0.0000E+00
 -87.000,  117.000,  4.6379E-01,  2.2086E+01,  0.0000E+00
 -87.000,  120.000,  4.6434E-01,  2.2187E+01,  0.0000E+00
 -87.000,  123.000,  4.6486E-01,  2.2262E+01,  0.0000E+00
 -87.000,  126.000,  4.6534E-01,  2.2308E+01,  0.0000E+00
 -87.000,  129.000,  4.6579E-01,  2.2322E+01,  0.0000E+00
 -87.000,  132.000,  4.6620E-01,  2.2306E+01,  0.0000E+00
 -87.000,  135.000,  4.6657E-01,  2.2288E+01,  0.0000E+00
 -87.000,  138.000,  4.6691E-01,  2.5950E+01,  0.0000E+00
 -87.000,  141.000,  4.6720E-01,  2.4918E+01,  0.0000E+00
 -87.000,  144.000,  4.6745E-01,  2.2001E+01,  0.0000E+00
 -87.000,  147.000,  4.6767E-01, -4.0000E+20, -1.0000E+20
 -87.000,  150.000,  4.6784E-01,  2.4311E+01,  0.0000E+00
 -87.000,  153.000,  4.6796E-01,  2.1097E+01,  0.0000E+00
 -87.000,  156.000,  4.6805E-01,  2.0783E+01,  0.0000E+00
 -87.000,  159.000,  4.6810E-01,  2.0440E+01,  0.0000E+00
 -87.000,  162.000,  4.6810E-01,  2.0083E+01,  0.0000E+00
 -87.000,  165.000,  4.6806E-01,  1.9726E+01,  0.0000E+00
 -87.000,  168.000,  4.6797E-01,  1.9374E+01,  0.0000E+00
 -87.000,  171.000,  4.6785E-01,  1.9026E+01,  0.0000E+00
 -87.000,  174.000,  4.6769E-01,  1.8679E+01,  0.0000E+00
 -87.000,  177.000,  4.6748E-01,  1.8333E+01,  0.0000E+00
 -87.000,  180.000,  4.6724E-01,  1.7987E+01,  0.0000E+00
 -85.000, -180.000,  4.7563E-01,  2.0188E+01,  0.0000E+00
 -85.000, -177.000,  4.7514E-01,  1.9466E+01,  0.0000E+00
 -85.000, -174.000,  4.7460E-01,  1.8771E+01,  0.0000E+00
 -85.000, -171.000,  4.7399E-01,  1.8106E+01,  0.0000E+00
 -85.000, -168.000,  4.7332E-01,  1.7469E+01,  0.0000E+00
 -85.000, -165.000,  4.7260E-01,  1.6863E+01,  0.0000E+00
 -85.000, -162.000,  4.7183E-01,  1.6286E+01,  0.0000E+00
 -85.000, -159.000,  4.7100E-01,  1.5739E+01,  0.0000E+00
 -85.000, -156.000,  4.7012E-01,  1.5220E+01,  0.0000E+00
 -85.000, -153.000,  4.6920E-01,  1.4730E+01,  0.0000E+00
 -85.000, -150.000,  4.6823E-01,  1.4266E+01,  0.0000E+00
 -85.000, -147.000,  4.6721E-01,  1.3829E+01,  0.0000E+00
 -85.000, -144.000,  4.6616E-01,  1.3416E+01,  0.0000E+00
 -85.000, -141.000,  4.6507E-01,  1.3028E+01,  0.0000E+00
 -85.000, -138.000,  4.6394E-01,  1.2662E+01,  0.0000E+00
 -85.000, -135.000,  4.6278E-01,  1.2319E+01,  0.0000E+00
 -85.000, -132.000,  4.6159E-01,  1.1997E+01,  0.0000E+00
 -85.000, -129.000,  4.6038E-01,  1.1694E+01,  0.0000E+00
 -85.000, -126.000,  4.5914E-01,  1.1411E+01,  0.0000E+00
 -85.000, -123.000,  4.5789E-01,  1.1146E+01,  0.0000E+00
 -85.000, -120.000,  4.5661E-01,  1.0897E+01,  0.0000E+00
 -85.000, -117.000,  4.5533E-01,  1.0666E+01,  0.0000E+00
 -85.000, -114.000,  4.5403E-01,  1.0450E+01,  0.0000E+00
 -85.000, -111.000,  4.5273E-01,  1.0249E+01,  0.0000E+00
 -85.000, -108.000,  4.5142E-01,  1.0063E+01,  0.0000E+00
 -85.000, -105.000,  4.5011E-01,  9.8901E+00,  0.0000E+00
 -85.000, -102.000,  4.4881E-01,  9.7301E+00,  0.0000E+00
 -85.000,  -99.000,  4.4751E-01,  9.5833E+00,  0.0000E+00
 -85.000,  -96.000,  4.4622E-01,  9.4477E+00,  0.0000E+00
 -85.000,  -93.000,  4.4495E-01,  9.3243E+00,  0.0000E+00
 -85.000,  -90.000,  4.4369E-01,  9.2124E+00,  0.0000E+00
 -85.000,  -87.000,  4.4245E-01,  9.1105E+00,  0.0000E+00
 -85.000,  -84.000,  4.4124E-01,  9.0194E+00,  0.0000E+00
 -85.000,  -81.000,  4.4005E-01,  8.9385E+00,  0.0000E+00
 -85.000,  -78.000,  4.3889E-01,  8.8680E+00,  0.0000E+00
 -85.000,  -75.000,  4.3777E-01,  8.8064E+00,  0.0000E+00
 -85.000,  -72.000,  4.3668E-01,  8.7542E+00,  0.0000E+00
 -85.000,  -69.000,  4.3563E-01,  8.7113E+00,  0.0000E+00
 -85.000,  -66.000,  4.3462E-01,  8.6774E+00,  0.0000E+00
 -85.000,  -63.000,  4.3366E-01,  8.6526E+00,  0.0000E+00
 -85.000,  -60.000,  4.3274E-01,  8.6366E+00,  0.0000E+00
 -85.000,  -57.000,  4.3187E-01,  8.6293E+00,  0.0000E+00
 -85.000,  -54.000,  4.3106E-01,  8.6307E+00,  0.0000E+00
 -85.000,  -51.000,  4.3029E-01,  8.6407E+00,  0.0000E+00
 -85.000,  -48.000,  4.2959E-01,  8.6593E+00,  0.0000E+00
 -85.000,  -45.000,  4.2894E-01,  8.6866E+00,  0.0000E+00
 -85.000,  -42.000,  4.2835E-01,  8.7227E+00,  0.0000E+00
 -85.000,  -39.000,  4.2782E-01,  8.7677E+00,  0.0000E+00
 -85.000,  -36.000,  4.2736E-01,  8.8215E+00,  0.0000E+00
 -85.000,  -33.000,  4.2696E-01,  8.8844E+00,  0.0000E+00
 -85.000,  -30.000,  4.2662E-01,  8.9558E+00,  0.0000E+00
 -85.000,  -27.000,  4.2636E-01,  9.0369E+00,  0.0000E+00
 -85.000,  -24.000,  4.2616E-01,  9.1278E+00,  0.0000E+00
 -85.000,  -21.000,  4.2603E-01,  9.2288E+00,  0.0000E+00
 -85.000,  -18.000,  4.2596E-01,  9.3392E+00,  0.0000E+00
 -85.000,  -15.000,  4.2597E-01,  9.4602E+00,  0.0000E+00
 -85.000,  -12.000,  4.2605E-01,  9.5925E+00,  0.0000E+00
 -85.000,   -9.000,  4.2619E-01,  9.7352E+00,  0.0000E+00
 -85.000,   -6.000,  4.2641E-01,  9.8899E+00,  0.0000E+00
 -85.000,   -3.000,  4.2669E-01,  1.0056E+01,  0.0000E+00
 -85.000,    0.000,  4.2705E-01,  1.0236E+01,  0.0000E+00
 -85.000,    3.000,  4.2747E-01,  1.0428E+01,  0.0000E+00
 -85.000,    6.000,  4.2796E-01,  1.0634E+01,  0.0000E+00
 -85.000,    9.000,  4.2852E-01,  1.0854E+01,  0.0000E+00
 -85.000,   12.000,  4.2914E-01,  1.1090E+01,  0.0000E+00
 -85.000,   15.000,  4.2983E-01,  1.1340E+01,  0.0000E+00
 -85.000,   18.000,  4.3057E-01,  1.1608E+01,  0.0000E+00
 -85.000,   21.000,  4.3138E-01,  1.1893E+01,  0.0000E+00
 -85.000,   24.000,  4.3225E-01,  1.2196E+01,  0.0000E+00
 -85.000,   27.000,  4.3317E-01,  1.2518E+01,  0.0000E+00
 -85.000,   30.000,  4.3415E-01,  1.2860E+01,  0.0000E+00
 -85.000,   33.000,  4.3518E-01,  1.3223E+01,  0.0000E+00
 -85.000,   36.000,  4.3626E-01,  1.3609E+01,  0.0000E+00
 -85.000,   39.000,  4.3738E-01,  1.4017E+01,  0.0000E+00
 -85.000,   42.000,  4.3855E-01,  1.4449E+01,  0.0000E+00
 -85.000,   45.000,  4.3976E-01,  1.4907E+01,  0.0000E+00
 -85.000,   48.000,  4.4100E-01,  1.5391E+01,  0.0000E+00
 -85.000,   51.000,  4.4227E-01,  1.5901E+01,  0.0000E+00
 -85.000,   54.000,  4.4357E-01,  1.6440E+01,  0.0000E+00
 -85.000,   57.000,  4.4490E-01,  1.7006E+01,  0.0000E+00
 -85.000,   60.000,  4.4625E-01,  1.7602E+01,  0.0000E+00
 -85.000,   63.000,  4.4761E-01,  1.8226E+01,  0.0000E+00
 -85.000,   66.000,  4.4899E-01,  1.8879E+01,  0.0000E+00
 -85.000,   69.000,  4.5037E-01,  1.9560E+01,  0.0000E+00
 -85.000,   72.000,  4.5176E-01,  2.0268E+01,  0.0000E+00
 -85.000,   75.000,  4.5315E-01,  2.1001E+01,  0.0000E+00
 -85.000,   78.000,  4.5454E-01,  2.1756E+01,  0.0000E+00
 -85.000,   81.000,  4.5591E-01,  2.2531E+01,  0.0000E+00
 -85.000,   84.000,  4.5727E-01,  2.3321E+01,  0.0000E+00
 -85.000,   87.000,  4.5862E-01,  2.4121E+01,  0.0000E+00
 -85.000,   90.000,  4.5994E-01,  2.4923E+01,  0.0000E+00
 -85.000,   93.000,  4.6124E-01,  2.5721E+01,  0.0000E+00
 -85.000,   96.000,  4.6251E-01,  2.6505E+01,  0.0000E+00
 -85.000,   99.000,  4.6374E-01,  2.7267E+01,  0.0000E+00
 -85.000,  102.000,  4.6494E-01,  2.7994E+01,  0.0000E+00
 -85.000,  105.000,  4.6610E-01,  2.8675E+01,  0.0000E+00
 -85.000,  108.000,  4.6721E-01,  2.9299E+01,  0.0000E+00
 -85.000,  111.000,  4.6828E-01,  2.9854E+01,  0.0000E+00
 -85.000,  114.000,  4.6930E-01,  3.0327E+01,  0.0000E+00
 -85.000,  117.000,  4.7027E-01,  3.0709E+01,  0.0000E+00
 -85.000,  120.000,  4.7118E-01,  3.0991E+01,  0.0000E+00
 -85.000,  123.000,  4.7203E-01,  3.1163E+01,  0.0000E+00
 -85.000,  126.000,  4.7282E-01,  3.1216E+01,  0.0000E+00
 -85.000,  129.000,  4.7355E-01,  3.1135E+01,  0.0000E+00
 -85.000,  132.000,  4.7422E-01,  3.0848E+01,  0.0000E+00
 -85.000,  135.000,  4.7482E-01,  3.0247E+01,  0.0000E+00
 -85.000,  138.000,  4.7536E-01,  3.0710E+01,  0.0000E+00
 -85.000,  141.000,  4.7583E-01,  3.0521E+01,  0.0000E+00
 -85.000,  144.000,  4.7623E-01,  3.0947E+01,  0.0000E+00
 -85.000,  147.000,  4.7656E-01,  2.7485E+01,  0.0000E+00
 -85.000,  150.000,  4.7682E-01,  2.7607E+01,  0.0000E+00
 -85.000,  153.000,  4.7701E-01,  2.7177E+01,  0.0000E+00
 -85.000,  156.000,  4.7713E-01,  2.6501E+01,  0.0000E+00
 -85.000,  159.000,  4.7718E-01,  2.5732E+01,  0.0000E+00
 -85.000,  162.000,  4.7716E-01,  2.4928E+01,  0.0000E+00
 -85.000,  165.000,  4.7707E-01,  2.4114E+01,  0.0000E+00
 -85.000,  168.000,  4.7692E-01,  2.3300E+01,  0.0000E+00
 -85.000,  171.000,  4.7669E-01,  2.2495E+01,  0.0000E+00
 -85.000,  174.000,  4.7640E-01,  2.1706E+01,  0.0000E+00
 -85.000,  177.000,  4.7605E-01,  2.0935E+01,  0.0000E+00
 -85.000,  180.000,  4.7563E-01,  2.0188E+01,  0.0000E+00
