 -89.000,   15.000,  3.9433E-01,  1.5082E+01,  0.0000E+00
 -89.000,   18.000,  3.9447E-01,  1.5173E+01,  0.0000E+00
 -89.000,   21.000,  3.9461E-01,  1.5265E+01,  0.0000E+00
 -89.000,   24.000,  3.9476E-01,  1.5361E+01,  0.0000E+00
 -89.000,   27.000,  3.9492E-01,  1.5459E+01,  0.0000E+00
 -89.000,   30.000,  3.9509E-01,  1.5559E+01,  0.0000E+00
 -89.000,   33.000,  3.9526E-01,  1.5660E+01,  0.0000E+00
 -89.000,   36.000,  3.9545E-01,  1.5763E+01,  0.0000E+00
 -89.000,   39.000,  3.9564E-01,  1.5867E+01,  0.0000E+00
 -89.000,   42.000,  3.9583E-01,  1.5972E+01,  0.0000E+00
 -89.000,   45.000,  3.9603E-01,  1.6078E+01,  0.0000E+00
 -89.000,   48.000,  3.9624E-01,  1.6184E+01,  0.0000E+00
 -89.000,   51.000,  3.9645E-01,  1.6289E+01,  0.0000E+00
 -89.000,   54.000,  3.9667E-01,  1.6396E+01,  0.0000E+00
 -89.000,   57.000,  3.9689E-01,  1.6501E+01,  0.0000E+00
 -89.000,   60.000,  3.9711E-01,  1.6605E+01,  0.0000E+00
 -89.000,   63.000,  3.9733E-01,  1.6708E+01,  0.0000E+00
 -89.000,   66.000,  3.9756E-01,  1.6810E+01,  0.0000E+00
 -89.000,   69.000,  3.9778E-01,  1.6909E+01,  0.0000E+00
 -89.000,   72.000,  3.9801E-01,  1.7007E+01,  0.0000E+00
 -89.000,   75.000,  3.9823E-01,  1.7101E+01,  0.0000E+00
 -89.000,   78.000,  3.9846E-01,  1.7192E+01,  0.0000E+00
 -89.000,   81.000,  3.9868E-01,  1.7279E+01,  0.0000E+00
 -89.000,   84.000,  3.9890E-01,  1.7364E+01,  0.0000E+00
 -89.000,   87.000,  3.9912E-01,  1.7443E+01,  0.0000E+00
 -89.000,   90.000,  3.9933E-01,  1.7518E+01,  0.0000E+00
 -89.000,   93.000,  3.9954E-01,  1.7588E+01,  0.0000E+00
 -89.000,   96.000,  3.9975E-01,  1.7654E+01,  0.0000E+00
 -89.000,   99.000,  3.9995E-01,  1.7714E+01,  0.0000E+00
 -89.000,  102.000,  4.0014E-01,  1.7768E+01,  0.0000E+00
 -89.000,  105.000,  4.0033E-01,  1.7816E+01,  0.0000E+00
 -89.000,  108.000,  4.0051E-01,  1.7858E+01,  0.0000E+00
 -89.000,  111.000,  4.0069E-01,  1.7894E+01,  0.0000E+00
 -89.000,  114.000,  4.0085E-01,  1.7920E+01,  0.0000E+00
 -89.000,  117.000,  4.0101E-01,  1.7931E+01,  0.0000E+00
 -89.000,  120.000,  4.0116E-01,  1.7912E+01,  0.0000E+00
 -89.000,  123.000,  4.0130E-01,  1.7780E+01,  0.0000E+00
 -89.000,  126.000,  4.0143E-01,  1.7277E+01,  0.0000E+00
 -89.000,  129.000,  4.0155E-01,  1.7261E+01,  0.0000E+00
 -89.000,  132.000,  4.0166E-01,  1.7788E+01,  0.0000E+00
 -89.000,  135.000,  4.0176E-01,  1.8068E+01,  0.0000E+00
 -89.000,  138.000,  4.0185E-01,  1.8142E+01,  0.0000E+00
 -89.000,  141.000,  4.0193E-01,  2.0087E+01,  0.0000E+00
 -89.000,  144.000,  4.0200E-01,  2.0829E+01,  0.0000E+00
 -89.000,  147.000,  4.0205E-01,  1.9563E+01,  0.0000E+00
 -89.000,  150.000,  4.0210E-01,  1.8848E+01,  0.0000E+00
 -89.000,  153.000,  4.0213E-01,  1.8798E+01,  0.0000E+00
 -89.000,  156.000,  4.0215E-01,  1.8621E+01,  0.0000E+00
 -89.000,  159.000,  4.0216E-01,  1.7986E+01,  0.0000E+00
 -89.000,  162.000,  4.0215E-01,  1.7142E+01,  0.0000E+00
 -89.000,  165.000,  4.0214E-01,  1.7087E+01,  0.0000E+00
 -89.000,  168.000,  4.0211E-01,  1.7159E+01,  0.0000E+00
 -89.000,  171.000,  4.0208E-01,  1.7148E+01,  0.0000E+00
 -89.000,  174.000,  4.0203E-01,  1.7089E+01,  0.0000E+00
 -89.000,  177.000,  4.0197E-01,  1.7009E+01,  0.0000E+00
 -89.000,  180.000,  4.0189E-01,  1.6918E+01,  0.0000E+00
 -87.000, -180.000,  4.0941E-01,  1.9285E+01,  0.0000E+00
 -87.000, -177.000,  4.0916E-01,  1.8905E+01,  0.0000E+00
 -87.000, -174.000,  4.0887E-01,  1.8527E+01,  0.0000E+00
 -87.000, -171.000,  4.0856E-01,  1.8154E+01,  0.0000E+00
 -87.000, -168.000,  4.0821E-01,  1.7785E+01,  0.0000E+00
 -87.000, -165.000,  4.0784E-01,  1.7423E+01,  0.0000E+00
 -87.000, -162.000,  4.0744E-01,  1.7069E+01,  0.0000E+00
 -87.000, -159.000,  4.0701E-01,  1.6723E+01,  0.0000E+00
 -87.000, -156.000,  4.0655E-01,  1.6387E+01,  0.0000E+00
 -87.000, -153.000,  4.0608E-01,  1.6060E+01,  0.0000E+00
 -87.000, -150.000,  4.0558E-01,  1.5743E+01,  0.0000E+00
 -87.000, -147.000,  4.0505E-01,  1.5438E+01,  0.0000E+00
 -87.000, -144.000,  4.0451E-01,  1.5143E+01,  0.0000E+00
 -87.000, -141.000,  4.0395E-01,  1.4861E+01,  0.0000E+00
 -87.000, -138.000,  4.0337E-01,  1.4590E+01,  0.0000E+00
 -87.000, -135.000,  4.0278E-01,  1.4329E+01,  0.0000E+00
 -87.000, -132.000,  4.0217E-01,  1.4080E+01,  0.0000E+00
 -87.000, -129.000,  4.0155E-01,  1.3844E+01,  0.0000E+00
 -87.000, -126.000,  4.0091E-01,  1.3618E+01,  0.0000E+00
 -87.000, -123.000,  4.0027E-01,  1.3404E+01,  0.0000E+00
 -87.000, -120.000,  3.9962E-01,  1.3200E+01,  0.0000E+00
 -87.000, -117.000,  3.9897E-01,  1.3008E+01,  0.0000E+00
 -87.000, -114.000,  3.9831E-01,  1.2826E+01,  0.0000E+00
 -87.000, -111.000,  3.9765E-01,  1.2655E+01,  0.0000E+00
 -87.000, -108.000,  3.9699E-01,  1.2495E+01,  0.0000E+00
 -87.000, -105.000,  3.9632E-01,  1.2345E+01,  0.0000E+00
 -87.000, -102.000,  3.9567E-01,  1.2205E+01,  0.0000E+00
 -87.000,  -99.000,  3.9501E-01,  1.2074E+01,  0.0000E+00
 -87.000,  -96.000,  3.9436E-01,  1.1954E+01,  0.0000E+00
 -87.000,  -93.000,  3.9373E-01,  1.1843E+01,  0.0000E+00
 -87.000,  -90.000,  3.9310E-01,  1.1741E+01,  0.0000E+00
 -87.000,  -87.000,  3.9248E-01,  1.1649E+01,  0.0000E+00
 -87.000,  -84.000,  3.9187E-01,  1.1565E+01,  0.0000E+00
 -87.000,  -81.000,  3.9128E-01,  1.1491E+01,  0.0000E+00
 -87.000,  -78.000,  3.9071E-01,  1.1425E+01,  0.0000E+00
 -87.000,  -75.000,  3.9015E-01,  1.1368E+01,  0.0000E+00
 -87.000,  -72.000,  3.8961E-01,  1.1320E+01,  0.0000E+00
 -87.000,  -69.000,  3.8909E-01,  1.1280E+01,  0.0000E+00
 -87.000,  -66.000,  3.8860E-01,  1.1249E+01,  0.0000E+00
 -87.000,  -63.000,  3.8813E-01,  1.1226E+01,  0.0000E+00
 -87.000,  -60.000,  3.8768E-01,  1.1211E+01,  0.0000E+00
 -87.000,  -57.000,  3.8726E-01,  1.1204E+01,  0.0000E+00
 -87.000,  -54.000,  3.8686E-01,  1.1206E+01,  0.0000E+00
 -87.000,  -51.000,  3.8650E-01,  1.1216E+01,  0.0000E+00
 -87.000,  -48.000,  3.8616E-01,  1.1234E+01,  0.0000E+00
 -87.000,  -45.000,  3.8585E-01,  1.1261E+01,  0.0000E+00
 -87.000,  -42.000,  3.8558E-01,  1.1295E+01,  0.0000E+00
 -87.000,  -39.000,  3.8534E-01,  1.1338E+01,  0.0000E+00
 -87.000,  -36.000,  3.8512E-01,  1.1389E+01,  0.0000E+00
 -87.000,  -33.000,  3.8495E-01,  1.1449E+01,  0.0000E+00
 -87.000,  -30.000,  3.8480E-01,  1.1517E+01,  0.0000E+00
 -87.000,  -27.000,  3.8469E-01,  1.1594E+01,  0.0000E+00
 -87.000,  -24.000,  3.8462E-01,  1.1680E+01,  0.0000E+00
 -87.000,  -21.000,  3.8458E-01,  1.1773E+01,  0.0000E+00
 -87.000,  -18.000,  3.8457E-01,  1.1876E+01,  0.0000E+00
 -87.000,  -15.000,  3.8460E-01,  1.1989E+01,  0.0000E+00
 -87.000,  -12.000,  3.8466E-01,  1.2110E+01,  0.0000E+00
 -87.000,   -9.000,  3.8476E-01,  1.2241E+01,  0.0000E+00
 -87.000,   -6.000,  3.8490E-01,  1.2381E+01,  0.0000E+00
 -87.000,   -3.000,  3.8507E-01,  1.2531E+01,  0.0000E+00
 -87.000,    0.000,  3.8527E-01,  1.2690E+01,  0.0000E+00
 -87.000,    3.000,  3.8551E-01,  1.2860E+01,  0.0000E+00
 -87.000,    6.000,  3.8578E-01,  1.3040E+01,  0.0000E+00
 -87.000,    9.000,  3.8608E-01,  1.3230E+01,  0.0000E+00
 -87.000,   12.000,  3.8641E-01,  1.3431E+01,  0.0000E+00
 -87.000,   15.000,  3.8678E-01,  1.3642E+01,  0.0000E+00
 -87.000,   18.000,  3.8717E-01,  1.3864E+01,  0.0000E+00
 -87.000,   21.000,  3.8760E-01,  1.4097E+01,  0.0000E+00
 -87.000,   24.000,  3.8805E-01,  1.4341E+01,  0.0000E+00
 -87.000,   27.000,  3.8853E-01,  1.4596E+01,  0.0000E+00
 -87.000,   30.000,  3.8903E-01,  1.4862E+01,  0.0000E+00
 -87.000,   33.000,  3.8956E-01,  1.5139E+01,  0.0000E+00
 -87.000,   36.000,  3.9011E-01,  1.5427E+01,  0.0000E+00
 -87.000,   39.000,  3.9068E-01,  1.5726E+01,  0.0000E+00
 -87.000,   42.000,  3.9127E-01,  1.6036E+01,  0.0000E+00
 -87.000,   45.000,  3.9188E-01,  1.6356E+01,  0.0000E+00
 -87.000,   48.000,  3.9250E-01,  1.6686E+01,  0.0000E+00
 -87.000,   51.000,  3.9314E-01,  1.7025E+01,  0.0000E+00
 -87.000,   54.000,  3.9379E-01,  1.7373E+01,  0.0000E+00
 -87.000,   57.000,  3.9445E-01,  1.7729E+01,  0.0000E+00
 -87.000,   60.000,  3.9512E-01,  1.8092E+01,  0.0000E+00
 -87.000,   63.000,  3.9580E-01,  1.8462E+01,  0.0000E+00
 -87.000,   66.000,  3.9648E-01,  1.8836E+01,  0.0000E+00
 -87.000,   69.000,  3.9717E-01,  1.9214E+01,  0.0000E+00
 -87.000,   72.000,  3.9785E-01,  1.9594E+01,  0.0000E+00
 -87.000,   75.000,  3.9853E-01,  1.9973E+01,  0.0000E+00
 -87.000,   78.000,  3.9922E-01,  2.0350E+01,  0.0000E+00
 -87.000,   81.000,  3.9989E-01,  2.0723E+01,  0.0000E+00
 -87.000,   84.000,  4.0056E-01,  2.1090E+01,  0.0000E+00
 -87.000,   87.000,  4.0122E-01,  2.1447E+01,  0.0000E+00
 -87.000,   90.000,  4.0187E-01,  2.1792E+01,  0.0000E+00
 -87.000,   93.000,  4.0250E-01,  2.2123E+01,  0.0000E+00
 -87.000,   96.000,  4.0312E-01,  2.2435E+01,  0.0000E+00
 -87.000,   99.000,  4.0373E-01,  2.2729E+01,  0.0000E+00
 -87.000,  102.000,  4.0431E-01,  2.2999E+01,  0.0000E+00
 -87.000,  105.000,  4.0488E-01,  2.3246E+01,  0.0000E+00
 -87.000,  108.000,  4.0542E-01,  2.3465E+01,  0.0000E+00
 -87.000,  111.000,  4.0595E-01,  2.3656E+01,  0.0000E+00
 -87.000,  114.000,  4.0644E-01,  2.3820E+01,  0.0000E+00
 -87.000,  117.000,  4.0691E-01,  2.3955E+01,  0.0000E+00
 -87.000,  120.000,  4.0736E-01,  2.4060E+01,  0.0000E+00
 -87.000,  123.000,  4.0777E-01,  2.4131E+01,  0.0000E+00
 -87.000,  126.000,  4.0816E-01,  2.4168E+01,  0.0000E+00
 -87.000,  129.000,  4.0852E-01,  2.4183E+01,  0.0000E+00
 -87.000,  132.000,  4.0884E-01,  2.4299E+01,  0.0000E+00
 -87.000,  135.000,  4.0914E-01,  2.5329E+01,  0.0000E+00
 -87.000,  138.000,  4.0940E-01,  2.5069E+01,  0.0000E+00
 -87.000,  141.000,  4.0962E-01,  2.9494E+01,  0.0000E+00
 -87.000,  144.000,  4.0981E-01,  2.6534E+01,  0.0000E+00
 -87.000,  147.000,  4.0997E-01,  2.4641E+01,  0.0000E+00
 -87.000,  150.000,  4.1010E-01,  2.3102E+01,  0.0000E+00
 -87.000,  153.000,  4.1018E-01,  2.2729E+01,  0.0000E+00
 -87.000,  156.000,  4.1024E-01,  2.2353E+01,  0.0000E+00
 -87.000,  159.000,  4.1026E-01,  2.1972E+01,  0.0000E+00
 -87.000,  162.000,  4.1024E-01,  2.1584E+01,  0.0000E+00
 -87.000,  165.000,  4.1019E-01,  2.1196E+01,  0.0000E+00
 -87.000,  168.000,  4.1010E-01,  2.0811E+01,  0.0000E+00
 -87.000,  171.000,  4.0998E-01,  2.0428E+01,  0.0000E+00
 -87.000,  174.000,  4.0982E-01,  2.0046E+01,  0.0000E+00
 -87.000,  177.000,  4.0963E-01,  1.9665E+01,  0.0000E+00
 -87.000,  180.000,  4.0941E-01,  1.9285E+01,  0.0000E+00
 -85.000, -180.000,  4.1631E-01,  2.1540E+01,  0.0000E+00
 -85.000, -177.000,  4.1588E-01,  2.0757E+01,  0.0000E+00
 -85.000, -174.000,  4.1540E-01,  2.0006E+01,  0.0000E+00
 -85.000, -171.000,  4.1487E-01,  1.9287E+01,  0.0000E+00
 -85.000, -168.000,  4.1429E-01,  1.8601E+01,  0.0000E+00
 -85.000, -165.000,  4.1366E-01,  1.7949E+01,  0.0000E+00
 -85.000, -162.000,  4.1299E-01,  1.7329E+01,  0.0000E+00
 -85.000, -159.000,  4.1228E-01,  1.6743E+01,  0.0000E+00
 -85.000, -156.000,  4.1153E-01,  1.6187E+01,  0.0000E+00
 -85.000, -153.000,  4.1074E-01,  1.5663E+01,  0.0000E+00
 -85.000, -150.000,  4.0991E-01,  1.5167E+01,  0.0000E+00
 -85.000, -147.000,  4.0904E-01,  1.4701E+01,  0.0000E+00
 -85.000, -144.000,  4.0815E-01,  1.4261E+01,  0.0000E+00
 -85.000, -141.000,  4.0722E-01,  1.3848E+01,  0.0000E+00
 -85.000, -138.000,  4.0627E-01,  1.3460E+01,  0.0000E+00
 -85.000, -135.000,  4.0529E-01,  1.3095E+01,  0.0000E+00
 -85.000, -132.000,  4.0429E-01,  1.2752E+01,  0.0000E+00
 -85.000, -129.000,  4.0327E-01,  1.2431E+01,  0.0000E+00
 -85.000, -126.000,  4.0223E-01,  1.2131E+01,  0.0000E+00
 -85.000, -123.000,  4.0117E-01,  1.1849E+01,  0.0000E+00
 -85.000, -120.000,  4.0011E-01,  1.1587E+01,  0.0000E+00
 -85.000, -117.000,  3.9903E-01,  1.1342E+01,  0.0000E+00
 -85.000, -114.000,  3.9795E-01,  1.1114E+01,  0.0000E+00
 -85.000, -111.000,  3.9686E-01,  1.0902E+01,  0.0000E+00
 -85.000, -108.000,  3.9577E-01,  1.0705E+01,  0.0000E+00
 -85.000, -105.000,  3.9468E-01,  1.0523E+01,  0.0000E+00
 -85.000, -102.000,  3.9360E-01,  1.0355E+01,  0.0000E+00
 -85.000,  -99.000,  3.9252E-01,  1.0200E+01,  0.0000E+00
 -85.000,  -96.000,  3.9146E-01,  1.0058E+01,  0.0000E+00
 -85.000,  -93.000,  3.9040E-01,  9.9284E+00,  0.0000E+00
 -85.000,  -90.000,  3.8937E-01,  9.8110E+00,  0.0000E+00
 -85.000,  -87.000,  3.8835E-01,  9.7044E+00,  0.0000E+00
 -85.000,  -84.000,  3.8735E-01,  9.6096E+00,  0.0000E+00
 -85.000,  -81.000,  3.8637E-01,  9.5255E+00,  0.0000E+00
 -85.000,  -78.000,  3.8543E-01,  9.4522E+00,  0.0000E+00
 -85.000,  -75.000,  3.8451E-01,  9.3885E+00,  0.0000E+00
 -85.000,  -72.000,  3.8362E-01,  9.3350E+00,  0.0000E+00
 -85.000,  -69.000,  3.8276E-01,  9.2916E+00,  0.0000E+00
 -85.000,  -66.000,  3.8195E-01,  9.2579E+00,  0.0000E+00
 -85.000,  -63.000,  3.8116E-01,  9.2336E+00,  0.0000E+00
 -85.000,  -60.000,  3.8042E-01,  9.2188E+00,  0.0000E+00
 -85.000,  -57.000,  3.7973E-01,  9.2134E+00,  0.0000E+00
 -85.000,  -54.000,  3.7907E-01,  9.2172E+00,  0.0000E+00
 -85.000,  -51.000,  3.7847E-01,  9.2304E+00,  0.0000E+00
 -85.000,  -48.000,  3.7790E-01,  9.2528E+00,  0.0000E+00
 -85.000,  -45.000,  3.7739E-01,  9.2845E+00,  0.0000E+00
 -85.000,  -42.000,  3.7693E-01,  9.3257E+00,  0.0000E+00
 -85.000,  -39.000,  3.7653E-01,  9.3763E+00,  0.0000E+00
 -85.000,  -36.000,  3.7617E-01,  9.4370E+00,  0.0000E+00
 -85.000,  -33.000,  3.7587E-01,  9.5073E+00,  0.0000E+00
 -85.000,  -30.000,  3.7562E-01,  9.5868E+00,  0.0000E+00
 -85.000,  -27.000,  3.7544E-01,  9.6769E+00,  0.0000E+00
 -85.000,  -24.000,  3.7530E-01,  9.7778E+00,  0.0000E+00
 -85.000,  -21.000,  3.7523E-01,  9.8890E+00,  0.0000E+00
 -85.000,  -18.000,  3.7521E-01,  1.0011E+01,  0.0000E+00
 -85.000,  -15.000,  3.7525E-01,  1.0145E+01,  0.0000E+00
 -85.000,  -12.000,  3.7535E-01,  1.0291E+01,  0.0000E+00
 -85.000,   -9.000,  3.7550E-01,  1.0448E+01,  0.0000E+00
 -85.000,   -6.000,  3.7572E-01,  1.0619E+01,  0.0000E+00
 -85.000,   -3.000,  3.7599E-01,  1.0803E+01,  0.0000E+00
 -85.000,    0.000,  3.7631E-01,  1.1000E+01,  0.0000E+00
 -85.000,    3.000,  3.7670E-01,  1.1212E+01,  0.0000E+00
 -85.000,    6.000,  3.7714E-01,  1.1439E+01,  0.0000E+00
 -85.000,    9.000,  3.7763E-01,  1.1683E+01,  0.0000E+00
 -85.000,   12.000,  3.7818E-01,  1.1942E+01,  0.0000E+00
 -85.000,   15.000,  3.7878E-01,  1.2219E+01,  0.0000E+00
 -85.000,   18.000,  3.7943E-01,  1.2514E+01,  0.0000E+00
 -85.000,   21.000,  3.8013E-01,  1.2829E+01,  0.0000E+00
 -85.000,   24.000,  3.8088E-01,  1.3164E+01,  0.0000E+00
 -85.000,   27.000,  3.8167E-01,  1.3520E+01,  0.0000E+00
 -85.000,   30.000,  3.8251E-01,  1.3898E+01,  0.0000E+00
 -85.000,   33.000,  3.8338E-01,  1.4300E+01,  0.0000E+00
 -85.000,   36.000,  3.8430E-01,  1.4727E+01,  0.0000E+00
 -85.000,   39.000,  3.8525E-01,  1.5179E+01,  0.0000E+00
 -85.000,   42.000,  3.8624E-01,  1.5659E+01,  0.0000E+00
 -85.000,   45.000,  3.8726E-01,  1.6166E+01,  0.0000E+00
 -85.000,   48.000,  3.8830E-01,  1.6703E+01,  0.0000E+00
 -85.000,   51.000,  3.8937E-01,  1.7269E+01,  0.0000E+00
 -85.000,   54.000,  3.9046E-01,  1.7867E+01,  0.0000E+00
 -85.000,   57.000,  3.9157E-01,  1.8497E+01,  0.0000E+00
 -85.000,   60.000,  3.9270E-01,  1.9158E+01,  0.0000E+00
 -85.000,   63.000,  3.9384E-01,  1.9852E+01,  0.0000E+00
 -85.000,   66.000,  3.9498E-01,  2.0578E+01,  0.0000E+00
 -85.000,   69.000,  3.9613E-01,  2.1335E+01,  0.0000E+00
 -85.000,   72.000,  3.9728E-01,  2.2123E+01,  0.0000E+00
 -85.000,   75.000,  3.9843E-01,  2.2938E+01,  0.0000E+00
 -85.000,   78.000,  3.9958E-01,  2.3777E+01,  0.0000E+00
 -85.000,   81.000,  4.0071E-01,  2.4638E+01,  0.0000E+00
 -85.000,   84.000,  4.0184E-01,  2.5515E+01,  0.0000E+00
 -85.000,   87.000,  4.0294E-01,  2.6401E+01,  0.0000E+00
 -85.000,   90.000,  4.0403E-01,  2.7289E+01,  0.0000E+00
 -85.000,   93.000,  4.0510E-01,  2.8170E+01,  0.0000E+00
 -85.000,   96.000,  4.0614E-01,  2.9035E+01,  0.0000E+00
 -85.000,   99.000,  4.0715E-01,  2.9871E+01,  0.0000E+00
 -85.000,  102.000,  4.0813E-01,  3.0666E+01,  0.0000E+00
 -85.000,  105.000,  4.0907E-01,  3.1406E+01,  0.0000E+00
 -85.000,  108.000,  4.0998E-01,  3.2080E+01,  0.0000E+00
 -85.000,  111.000,  4.1084E-01, -4.0000E+20, -1.0000E+20
 -85.000,  114.000,  4.1167E-01, -4.0000E+20, -1.0000E+20
 -85.000,  117.000,  4.1245E-01, -4.0000E+20, -1.0000E+20
 -85.000,  120.000,  4.1318E-01, -4.0000E+20, -1.0000E+20
 -85.000,  123.000,  4.1386E-01, -4.0000E+20, -1.0000E+20
 -85.000,  126.000,  4.1449E-01, -4.0000E+20, -1.0000E+20
 -85.000,  129.000,  4.1508E-01, -4.0000E+20, -1.0000E+20
 -85.000,  132.000,  4.1560E-01, -4.0000E+20, -1.0000E+20
 -85.000,  135.000,  4.1608E-01, -4.0000E+20, -1.0000E+20
 -85.000,  138.000,  4.1649E-01, -4.0000E+20, -1.0000E+20
 -85.000,  141.000,  4.1685E-01, -4.0000E+20, -1.0000E+20
 -85.000,  144.000,  4.1716E-01,  3.1235E+01,  0.0000E+00
 -85.000,  147.000,  4.1740E-01,  3.0349E+01,  0.0000E+00
 -85.000,  150.000,  4.1759E-01,  2.9983E+01,  0.0000E+00
 -85.000,  153.000,  4.1772E-01,  2.9317E+01,  0.0000E+00
 -85.000,  156.000,  4.1779E-01,  2.8506E+01,  0.0000E+00
 -85.000,  159.000,  4.1781E-01,  2.7634E+01,  0.0000E+00
 -85.000,  162.000,  4.1776E-01,  2.6737E+01,  0.0000E+00
 -85.000,  165.000,  4.1766E-01,  2.5836E+01,  0.0000E+00
 -85.000,  168.000,  4.1750E-01,  2.4939E+01,  0.0000E+00
 -85.000,  171.000,  4.1728E-01,  2.4057E+01,  0.0000E+00
 -85.000,  174.000,  4.1701E-01,  2.3193E+01,  0.0000E+00
 -85.000,  177.000,  4.1669E-01,  2.2353E+01,  0.0000E+00
 -85.000,  180.000,  4.1631E-01,  2.1540E+01,  0.0000E+00
 -83.000, -180.000,  4.2252E-01,  2.3232E+01,  0.0000E+00
 -83.000, -177.000,  4.2190E-01,  2.1983E+01,  0.0000E+00
